"","SYMBOL","ENTREZID","logFC","AveExpr","t","P.Value","adj.P.Val"
"KIAA1551","KIAA1551",NA,1.62768857002109,-0.792178647998556,17.7450469297232,5.46563627104074e-69,2.42932349924786e-66
"LSP1","LSP1","4046",1.67668067493191,0.130233697949083,17.5911433775111,7.2963950602133e-68,3.07235835153876e-65
"CD53","CD53","963",1.6356237014785,-0.116449969798939,17.587726506334,7.72673123601959e-68,3.17013914121922e-65
"SP140","SP140","11262",1.40840312088479,-0.991722994742529,17.4855153054389,4.2704220810046e-67,1.70827559295386e-64
"PLCG2","PLCG2","5336",1.46022722826526,-0.939454035909966,17.3985330126862,1.81663665993706e-66,7.08975687698851e-64
"PTPRC","PTPRC","5788",1.64963773399289,0.374888537633586,17.3584340469262,3.53344172143572e-66,1.34615716630221e-63
"ORAI2","ORAI2","80228",1.57160629646769,-0.66672228453852,17.0671619356896,4.25562749807077e-64,1.58358826968908e-61
"ENTPD1","ENTPD1","953",1.581973064766,-0.720527319315113,16.7783394352091,4.58062663199618e-62,1.6657865167857e-59
"OSTN-AS1","OSTN-AS1","106480738",0.932731881607659,-1.39594613560302,16.2011545840281,4.2425050238838e-58,1.50854050860366e-55
"HLA-DPB1","HLA-DPB1","3115",1.87294181948075,2.45937090380257,16.1417805365142,1.06789329803237e-57,3.71464362213391e-55
"HSH2D","HSH2D","84941",1.28785320521455,-1.0946829680449,16.0291323838227,6.10203223407953e-57,2.07741739952141e-54
"TCF4","TCF4","6925",1.65776165616737,-0.397080939321068,15.9950716357706,1.0313329460149e-56,3.43799134774677e-54
"ITGAX","ITGAX","3687",1.38802997231042,-0.957258752682734,15.8372000687239,1.15894997057217e-55,3.78456295492353e-53
"HLA-DQB1","HLA-DQB1","3119",1.71342557314606,1.64615674316703,15.7552719924173,4.0324547566493e-55,1.29046617122291e-52
"LBH","LBH","81606",1.30526945687008,-1.09382857507416,15.6687304765701,1.49549530890477e-54,4.69204322309515e-52
"IKZF3","IKZF3","22806",1.28534435126242,-1.01925978593409,15.3274224284613,2.46467458903699e-52,7.58408809599631e-50
"INPP5D","INPP5D","3635",1.38227133145876,-0.831854261866216,15.2799644582508,4.97148511892543e-52,1.50091949788539e-49
"GPSM3","GPSM3","63940",1.47404414882756,-0.330237981998388,14.8771394937458,1.77051532787389e-49,5.24629921505743e-47
"MEF2C","MEF2C","4208",1.50934113195625,-0.435214266999257,14.8434259111237,2.87615227962169e-49,8.36751138658666e-47
"ICAM3","ICAM3","3385",1.44497582142358,-0.723544665670437,14.733997424153,1.37948541047158e-48,3.87248176367645e-46
"SP110","SP110","3431",1.46502130605659,-0.440479636542112,14.7232906941885,1.60727208084722e-48,4.43413113200627e-46
"IGHA2","IGHA2","3494",1.09939254813678,-1.31517339185193,14.6673479532798,3.56584656743659e-48,9.67069676704287e-46
"STK17B","STK17B","9262",1.45263608166765,-0.359380024225896,14.4725713817471,5.59263924023533e-47,1.49146367471676e-44
"PNISR","PNISR","25957",1.56700337740382,0.202330228953485,14.3969798061057,1.61285124516983e-46,4.2306938973709e-44
"RHOH","RHOH","399",1.24543912725493,-1.04070566982232,14.3595093524942,2.7213169046895e-46,7.02319222450592e-44
"SH3BP5","SH3BP5","9467",1.36645040330074,-0.988642275051053,14.3467841314137,3.2494381460537e-46,8.25305710714369e-44
"CCR6","CCR6","1235",1.34782018625577,-0.889247692955559,14.2801071302825,8.21089871396466e-46,2.05285297378357e-43
"IGKC","IGKC","3514",2.11182104513453,-0.285725295592303,14.242943512063,1.37412144338801e-45,3.38266418702331e-43
"TESC","TESC","54997",1.18896470842715,-1.26264851338815,14.2265487527875,1.72389336632792e-45,4.17939662948683e-43
"ARPC2","ARPC2","10109",1.71684672891089,1.04873403676597,13.8852806596899,1.83107309881043e-43,4.37298517224861e-41
"HLA-DRA","HLA-DRA","3122",1.86003041878611,3.65154576855767,13.8088507571994,5.13146261064529e-43,1.18997874250631e-40
"FAM107B","FAM107B","83641",1.54871289263462,-0.404565791315834,13.7584376395496,1.00967402931684e-42,2.30797059187124e-40
"MYCBP2","MYCBP2","23077",1.4175395782176,-0.499550656588971,13.1635405610494,2.49619254720341e-39,5.62557421800026e-37
"STK17A","STK17A","9263",1.3607389542094,-0.723179992508292,13.1072227948885,5.14350679160499e-39,1.14307294683988e-36
"HLA-E","HLA-E","3133",1.61358500614342,1.05979560217892,13.0726063554243,8.0099354312193e-39,1.75571201143753e-36
"CTSH","CTSH","1512",1.52170830296095,0.378738825769446,13.0215349341974,1.53665182376568e-38,3.32269808541548e-36
"ATM","ATM","472",1.32334356559517,-0.731660569985363,12.8812189374958,9.09145906348245e-38,1.93963248633044e-35
"SLC2A3","SLC2A3","6515",1.47566202518352,-0.667797132783773,12.7789127877533,3.28568361025389e-37,6.91766097995692e-35
"SEMA4D","SEMA4D","10507",1.1382939745967,-1.1153868138019,12.769446367062,3.69868016230743e-37,7.68604951650405e-35
"ACTG1","ACTG1","71",2.07089755730384,2.66893010455873,12.660638157171,1.43393088392449e-36,2.94158052226613e-34
"IGLC2","IGLC2","3538",1.61108147310024,-0.98224548800699,12.2626570690844,1.85696842587971e-34,3.76118376993687e-32
"CD74","CD74","972",1.65021719512861,3.3762289868579,12.008357139449,3.84909111584745e-33,7.69866336808439e-31
"SUB1","SUB1","10923",1.57266645074285,0.445374881431612,11.9680217150556,6.19157491568622e-33,1.22310358303574e-30
"PREX1","PREX1","57580",1.15840437457493,-0.954308723626137,11.9224678206065,1.05722726247653e-32,2.06301139352279e-30
"ACP5","ACP5","54",1.37402089346407,-0.575335707127979,11.8557907553497,2.30558863815033e-32,4.44478599988475e-30
"CD22","CD22","933",1.17341956881087,-0.955938444205686,11.7782941441941,5.67672568084595e-32,1.08134866213353e-29
"ATP2A3","ATP2A3","489",1.10541502458598,-1.10370760933636,11.7701956841216,6.23521593799981e-32,1.17376106145806e-29
"PTPN7","PTPN7","5778",1.13892705976821,-1.03250231266288,11.5592393340271,7.03308400863175e-31,1.29352157726571e-28
"LCP1","LCP1","3936",1.32729861022547,0.180964569352401,11.3644580906957,6.35094076292783e-30,1.14181351851245e-27
"TBC1D10C","TBC1D10C","374403",1.09871601556408,-1.03624534488605,11.220228605987,3.16688356425154e-29,5.63036710128765e-27
"ARPC5","ARPC5","10092",1.426046153429,0.293088594890277,11.2052174527225,3.73916261935225e-29,6.5747627551929e-27
"PAX5","PAX5","5079",1.02568719725481,-1.18665321289649,11.1408013327245,7.60883241280078e-29,1.32335790692636e-26
"BTG1","BTG1","694",1.52489077949113,0.872983555618343,11.1287132285235,8.6902288778725e-29,1.49518658360041e-26
"ARPC1B","ARPC1B","10095",1.43914383739139,0.446409583933861,11.1015726925156,1.1705636523427e-28,1.99257329799315e-26
"TLN1","TLN1","7094",1.30135379191445,-0.375852260314461,11.0380904772864,2.34323113803481e-28,3.94674120417842e-26
"DOCK8","DOCK8","81704",1.21147458202076,-0.57496614392045,10.9457748437792,6.38596905266391e-28,1.06439469595495e-25
"HOPX","HOPX","84525",1.03203640078566,-1.26001189643544,10.926297727476,7.8822555642712e-28,1.30024712663818e-25
"HLA-DPA1","HLA-DPA1","3113",1.48520264274355,2.65409108879687,10.8781354651936,1.32452186793739e-27,2.16261983763941e-25
"BCAS4","BCAS4","55653",1.0364244106313,-1.11533771109308,10.8431521701942,1.9284031099955e-27,3.11680587505434e-25
"VOPP1","VOPP1","81552",1.19261526117532,-0.71546743582236,10.8217378448697,2.4255762302907e-27,3.88116452608815e-25
"ANKRD44","ANKRD44","91526",1.19346790970816,-0.593045703812583,10.7868667019348,3.52073569112323e-27,5.5777516627389e-25
"FUT8","FUT8","2530",0.967551841649669,-1.23640681804034,10.5354643297302,4.9962169727129e-26,7.83769291964502e-24
"ARHGAP25","ARHGAP25","9938",1.03630407772375,-1.12460940275214,10.4767293947516,9.20619856026205e-26,1.43017847730828e-23
"TPM3","TPM3","7170",1.38309218991156,0.528672675327878,10.299990701973,5.67984249814139e-25,8.73876536661158e-23
"ANXA6","ANXA6","309",1.12962850888202,-0.881758328350706,10.2642757955058,8.17491004346206e-25,1.24577843433749e-22
