"","SYMBOL","ENTREZID","logFC","AveExpr","t","P.Value","adj.P.Val"
"IGFBP7","IGFBP7","3490",3.14865199525644,-0.906381230469041,42.3143592651467,0,0
"SPARCL1","SPARCL1","8404",3.03578913262613,-1.29498256248678,50.2819510285129,0,0
"FABP4","FABP4","2167",3.63877636581563,-0.390011198206223,33.7627548408244,4.93262160380369e-229,1.97317195706157e-225
"RBP7","RBP7","116362",2.03247832905552,-1.32612362788417,31.0903873676709,4.84621063478071e-197,8.61602404079179e-194
"DNASE1L3","DNASE1L3","1776",2.09296907394039,-1.18346902692425,26.7681407932663,2.02163999106501e-149,2.94075104518466e-146
"ACKR1","ACKR1","2532",1.59169968068865,-1.37664750884618,24.7198294329653,8.58672863780114e-129,1.05689419179582e-125
"ADIRF","ADIRF","10974",1.68956452501608,-1.32253326428828,22.5010903575366,5.81081788851958e-108,5.16549427967787e-105
"IFI27","IFI27","3429",2.33587435613293,-0.847000711681166,22.3714540283145,8.52940301683672e-107,7.18310408802128e-104
"RAMP2","RAMP2","10266",1.37495801670475,-1.3751842716073,20.2792534119512,9.22418301262174e-89,5.90384609539842e-86
"RNASE1","RNASE1","6035",1.4097363803215,-1.34872116567682,19.7192107538835,3.41415529431664e-84,2.02332958756891e-81
"NNMT","NNMT","4837",1.28332647777045,-1.38480234925082,17.7667078928819,3.78909262951452e-69,1.73226489042462e-66
"IGFBP4","IGFBP4","3487",1.33826563720955,-1.30482659932499,14.8444375387931,2.83462446510205e-49,7.68759763832168e-47
"IFITM3","IFITM3","10410",1.68070871061622,-0.312353114233005,12.5788127240784,3.94431768978717e-36,6.24881458953312e-34
"VWF","VWF","7450",1.0025930729599,-1.40427642129282,12.5378601603804,6.52989925142298e-36,1.00466267232711e-33
"CAV1","CAV1","857",1.20589020456074,-1.3169984386503,11.4416539791999,2.66629052344062e-30,3.13700843129216e-28
"CLDN5","CLDN5","7122",0.937253146107695,-1.40005810257316,9.93296588296091,2.26315982669527e-23,1.91637432348337e-21
"GNG11","GNG11","2791",1.05471580909207,-1.26472181661416,9.84691440167323,5.27191475156739e-23,4.37077243211554e-21
"TXNIP","TXNIP","10628",1.44685365349362,0.662465570363825,8.26975239399761,8.20829071339433e-17,4.74154728176977e-15
"CAVIN1","CAVIN1","284119",0.892558176647377,-1.37979139235263,7.98574485533571,8.32323495962792e-16,4.49932711449346e-14
"GIMAP7","GIMAP7","168537",0.897218853177563,-1.31571845989265,7.64227398977988,1.23688148635651e-14,6.13993082036509e-13
"CAVIN2","CAVIN2","8436",0.843642392349013,-1.3919709268162,7.47084925234665,4.56018208956175e-14,2.17165100044874e-12
"TM4SF1","TM4SF1","4071",1.07977628457965,-1.24271056030979,7.34705401027171,1.14976575341504e-13,5.31716815618324e-12
"CD36","CD36","948",0.86161420882986,-1.27991803339006,6.35880807710502,1.09245815573421e-10,4.22232438403457e-09
"CLEC14A","CLEC14A","161198",0.778257452957257,-1.41127617242964,6.20358193872863,2.9459371583964e-10,1.08114542365828e-08
"HYAL2","HYAL2","8692",0.861639597596313,-1.30630799484714,6.15784921389059,3.92861534825584e-10,1.42867668607822e-08
"A2M","A2M","2",0.895229439412102,-1.17734563666122,6.14434119467347,4.27561786778725e-10,1.54783170820054e-08
"NR2F2","NR2F2","7026",0.816039273820119,-1.3189516713972,6.0920152601537,5.92484365845241e-10,2.12563729549096e-08
"VIM","VIM","7431",1.15909293903913,2.21037314663718,5.65298181442782,8.25166075364607e-09,2.75646813609793e-07
"EGFL7","EGFL7","51162",0.777029953230859,-1.39899646774024,5.40770350964711,3.31665790336503e-08,1.04468195101858e-06
"PLAT","PLAT","5327",0.812322707431751,-1.34114536762754,4.68093698725334,1.45958321196939e-06,4.0406212759035e-05
"ID1","ID1","3397",0.874163702428922,-1.23655928145751,4.50536420707771,3.3765061152529e-06,9.00457905836026e-05
"TIMP3","TIMP3","7078",0.727605907734848,-1.40547539510626,4.42139575018879,4.9907418465559e-06,1.30272202751616e-04
"RAMP3","RAMP3","10268",0.680496155235006,-1.42565929055897,3.39583127475888,3.44348219181973e-04,0.00748629871621027
"TM4SF18","TM4SF18","116441",0.666852802718113,-1.42474383019334,2.89090039228124,0.00192767172861899,0.0379860533616164
"HSPG2","HSPG2","3339",0.650924170178302,-1.39198358705107,2.04105602692169,0.020644709290034,0.351795520074371
"KLF2","KLF2","10365",0.748851099079304,-0.277683606431077,1.88986062063779,0.0294126533219841,0.488714294709311
"ENG","ENG","2022",0.672517855851925,-1.03606738028014,1.69413276366954,0.0451462713605469,0.731900190516829
"FAM167B","FAM167B","84734",0.61982438936129,-1.42626962959805,1.25253655164448,0.105211892718496,1
"ID3","ID3","3399",0.653455368623082,-0.738916771572711,0.836841157928244,0.201357781720778,1
"MALAT1","MALAT1","378938",0.681109642127618,6.31171773936855,0.825833084682134,0.20446599448547,1
"B2M","B2M","567",0.552466992156512,4.38550370964108,0,0.622225854577845,1
"MGP","MGP","4256",0.57356566274165,-1.41492623094005,0,0.633559099437732,1
"EMCN","EMCN","51705",0.553894501481983,-1.43048161549266,0,0.878433447262294,1
"SLC9A3R2","SLC9A3R2","9351",0.539507469867652,-1.33582835066038,0,0.881397418429402,1
