"","SYMBOL","ENTREZID","logFC","AveExpr","t","P.Value","adj.P.Val"
"MS4A6A","MS4A6A","64231",1.80906493978626,-0.308608027684546,19.7208831881214,3.30983781940163e-84,5.29607149482454e-80
"CLEC10A","CLEC10A","10462",1.48646168557155,-0.710582509721231,17.0656116829752,4.36469087184877e-64,3.49197093202261e-60
"FCER1G","FCER1G","2207",1.79238915844656,0.178534319509726,16.6372638646836,4.38592256453676e-61,2.33930489850509e-57
"LST1","LST1","7940",1.44409784871024,-0.203757180236375,12.856426931517,1.24232218237573e-37,4.96959931004852e-34
"LYZ","LYZ","4069",1.98314398108379,1.30384572445746,12.7088542226716,7.87654946240594e-37,2.52065335895915e-33
"TYROBP","TYROBP","7305",1.5045225623313,0.468643494679234,12.4613472342026,1.66785226340347e-35,4.44788401111983e-32
"HLA-DPB1","HLA-DPB1","3115",1.68214677025258,2.45937090380257,12.2486191744037,2.1986490863621e-34,5.02579771869713e-31
"YWHAH","YWHAH","7533",1.53123066516489,-0.0482250904259648,11.5368783365751,9.07061997913523e-31,1.81423737857679e-27
"HLA-DRA","HLA-DRA","3122",1.73023816874144,3.65154576855767,11.0483967668793,2.09406784124702e-28,3.72301994753262e-25
"LGALS1","LGALS1","3956",1.61052766846,0.573189749542285,10.4662354952661,1.02649598604738e-25,1.64249622727441e-22
"FCGR2B","FCGR2B","2213",1.20827702603077,-0.505904937960656,10.2992035094275,5.72568710466014e-25,8.32879266924245e-22
"FGL2","FGL2","10875",1.12745245207617,-0.578596514801319,10.1973989544591,1.61144837362241e-24,2.14873211886102e-21
"S100A10","S100A10","6281",1.98343490291718,1.57946416597342,10.1491320638508,2.62300925328095e-24,3.22852085090373e-21
"HLA-DPA1","HLA-DPA1","3113",1.5067559756596,2.65409108879687,9.92189733199749,2.52419959682696e-23,2.88497983920202e-20
"IGSF6","IGSF6","10261",1.10285597604588,-0.622726710894289,9.87899701950027,3.8494564252868e-23,4.10634348406761e-20
"HLA-DQA1","HLA-DQA1","3117",1.30602486793436,1.73070186555574,9.30654615495721,9.09530257343141e-21,9.09587102984225e-18
"HLA-DQB1","HLA-DQB1","3119",1.32738197893051,1.64615674316703,9.23321442858114,1.79116801720308e-20,1.68591055548626e-17
"HLA-DRB1","HLA-DRB1","3123",1.48016887660053,2.74832639073421,9.172790862613,3.11879401613614e-20,2.7724346140108e-17
"LMNA","LMNA","4000",1.49084718677923,-0.261452523236592,8.95294576621192,2.27834369639273e-19,1.91872513084106e-16
"VIM","VIM","7431",1.58418103959045,2.21037314663718,8.88759515074536,4.07852237860059e-19,3.2630218289994e-16
"AIF1","AIF1","199",1.16223274145049,-0.271817911265016,8.77748597358626,1.07796483368919e-18,8.21357871612415e-16
"SPI1","SPI1","6688",1.15710233750061,-0.211174808478716,8.74967434829965,1.37540042443883e-18,1.0003537359748e-15
"CSF1R","CSF1R","1436",0.985684797674013,-0.964026189539935,8.74158279500363,1.47624345469182e-18,1.0270161529793e-15
"SAMHD1","SAMHD1","25939",1.13570446894891,-0.178412619847654,8.43739383266634,2.0172252869488e-17,1.34490090901949e-14
"FCGR2A","FCGR2A","2212",1.02117742555858,-0.719547394556696,8.17065152337809,1.85818902201724e-16,1.18931530165191e-13
"HLA-DRB5","HLA-DRB5","3127",1.16572625138062,0.863311172867785,7.55113917204487,2.4836911492747e-14,1.52852084921325e-11
"CTSZ","CTSZ","1522",1.20745383691108,0.683885724421294,7.3511380253191,1.1154783784786e-13,6.61065538297635e-11
"MS4A7","MS4A7","58475",1.06496603605125,-0.519658646773263,7.09997134304667,6.96925455478455e-13,3.98268007611098e-10
"S100A4","S100A4","6275",1.52045066780001,1.41763906035888,6.99753587109813,1.44606705585809e-12,7.97879964165009e-10
"EMP3","EMP3","2014",1.19924861502076,0.248903519151167,6.90652160643625,2.74275201259319e-12,1.46289249845012e-09
"C1orf162","C1orf162","128346",1.01419803105239,-0.510530276951343,6.44753642502306,6.13257944280499e-11,3.16540011820396e-08
"CST3","CST3","1471",1.31387675245779,1.13930916101699,6.37351543702639,9.93266362265715e-11,4.96664220706678e-08
