"","SYMBOL","ENTREZID","logFC","AveExpr","t","P.Value","adj.P.Val"
"NTRK1","NTRK1","4914",1.55008682931374,-1.44854843976474,41.9313106478747,0,0
"SLC45A3","SLC45A3","85414",3.02555987283173,-1.42169128873105,79.0958103861216,0,0
"GCSAML","GCSAML","148823",1.40831988988419,-1.45053623669907,43.43127352765,0,0
"IL1RL1","IL1RL1","9173",2.57455751348673,-1.4397345563195,89.7722106609321,0,0
"GATA2","GATA2","2624",4.3992114801006,-1.42106025228794,126.505522926758,0,0
"CPA3","CPA3","1359",6.09836018451597,-1.41195420133959,224.861864181103,0,0
"KIT","KIT","3815",3.16192850068633,-1.43164940087336,111.768866907599,0,0
"HPGDS","HPGDS","27306",3.65159718905358,-1.27090018618289,43.3163183206445,0,0
"LTC4S","LTC4S","4056",5.43171720994984,-1.12496058998172,51.0057171106115,0,0
"MS4A2","MS4A2","2206",5.4748831010379,-1.41679634692552,246.890158687947,0,0
"VWA5A","VWA5A","4013",3.82286227093724,-1.34942385506167,67.9258619576282,0,0
"SLC18A2","SLC18A2","6571",3.91288563680175,-1.42774958778333,148.728797776698,0,0
"HDC","HDC","3067",3.15395563155647,-1.43393008160332,116.691072618523,0,0
"TPSB2","TPSB2","64499",7.90081218262504,-1.38793738967292,173.667189698839,0,0
"TPSAB1","TPSAB1","7177",7.96763940875372,-1.39376452635272,257.749952131095,0,0
"LIF","LIF","3976",2.08135503259484,-1.4353589993911,40.9192912707014,5.92878775009496e-323,5.9292818157408e-320
"KCNH2","KCNH2","3757",1.46501816649265,-1.44772184242259,40.513777366719,2.41712526419946e-317,2.27508360888079e-314
"GRAP2","GRAP2","9402",2.14786635001278,-1.4137660614177,36.6815237399596,5.56315289532398e-266,4.94533385989328e-263
"RHEX","RHEX","440712",2.0124100172904,-1.39682204214646,31.1573290049272,8.06781616325177e-198,6.79437507516798e-195
"TPSD1","TPSD1","23430",1.32259096512202,-1.45088824632919,30.6205347325361,1.30803724332698e-191,1.04649519652375e-188
"HPGD","HPGD","3248",2.00586491835353,-1.40879070121618,29.9967269511845,1.7158743860996e-184,1.3074145739038e-181
"CDK15","CDK15","65061",1.07266648241111,-1.45407209919327,29.5381840079495,2.49994743048227e-179,1.8182572197794e-176
"LAT","LAT","27040",2.1962822847754,-1.38262473035471,29.1403065079428,6.76711998132465e-175,4.70785594874677e-172
"KRT1","KRT1","3848",1.13424928550996,-1.45286388816859,28.3477329535193,3.3520965322892e-166,2.23487069221498e-163
