"","SYMBOL","ENTREZID","logFC","AveExpr","t","P.Value","adj.P.Val"
"S100A4","S100A4","6275",3.73477425602006,1.41763906035888,26.9276450450129,4.41652450811346e-151,5.43606220417873e-148
"AGR2","AGR2","10551",2.64202486271296,-0.927477740090874,25.6185813502118,1.10594948969067e-137,1.17975318563603e-134
"MUC5AC","MUC5AC","4586",1.42920993173267,-1.30728569262199,15.821885125556,1.46380602924858e-55,4.50430005269355e-53
"SLPI","SLPI","6590",2.01562070674218,-0.438037146556434,14.6466239487063,4.78693589714409e-48,1.03507785527301e-45
"S100A6","S100A6","6277",2.31832388278978,2.28522203737362,14.4353635146912,9.42553083368026e-47,1.95700100599636e-44
"KRT19","KRT19","3880",1.70695930562212,-0.774226637726518,12.4419546869624,2.11352007084776e-35,2.91538229772715e-33
"KRT7","KRT7","3855",1.53492745727368,-1.03468842954141,11.7347082221193,9.39989274106673e-32,1.15698218269084e-29
"S100P","S100P","6286",1.38270184644859,-1.09806833989504,10.9527945493739,5.91887670389752e-28,6.31386307593761e-26
"KRT18","KRT18","3875",1.43473607621689,-0.856587404236455,9.90610990036766,2.94888073978116e-23,2.44482076255121e-21
"AZGP1","AZGP1","563",1.01627514947189,-1.31710472666729,7.80138334100741,3.59314405167077e-15,2.03879070818383e-13
"TFF1","TFF1","7031",0.850046159314583,-1.375995598146,6.18135455588203,3.38917071095905e-10,1.34232971648653e-08
"KRT8","KRT8","3856",1.02153735733122,-1.0206409198289,6.14200035426179,4.33871671965466e-10,1.69740357533482e-08
"GAPDH","GAPDH","2597",1.24681672848258,2.36694143813557,5.49453913720055,2.04018471374923e-08,6.88712987440959e-07
"PERP","PERP","64065",0.921291164333382,-0.867925754508163,4.1095599518951,2.00878428360568e-05,5.33044068357786e-04
"MGST1","MGST1","4257",0.865685595386141,-1.06123336409285,3.76079736734946,8.55014693532334e-05,0.00213101092074936
"TM4SF1","TM4SF1","4071",0.825228285461371,-1.24271056030979,3.68321504612885,1.16180036056818e-04,0.0028567074359484
"RARRES1","RARRES1","5918",0.819847883852316,-1.2144756926338,3.62180707433267,1.47497978255555e-04,0.00358135834608064
"LCN2","LCN2","3934",0.818577361158066,-0.876981421628931,2.77776063845127,0.00274534427813383,0.0569756858552782
"FST","FST","10468",0.695914669345341,-1.36442226045323,2.47557555813143,0.00666493638056163,0.130533227693227
"AQP3","AQP3","360",0.750308809645372,-0.559060032984284,1.77856041353299,0.0376815261761994,0.658233734001491
"STEAP4","STEAP4","79689",0.584983844016249,-1.34169212618326,4.68562229820824e-04,0.499813078598804,1
"FXYD3","FXYD3","5349",0.554212320165367,-0.959033648977664,0,0.674722662943026,1
"SPINT2","SPINT2","10653",0.524715057298992,0.00728480581844955,0,0.742151794973367,1
"PITX1","PITX1","5307",0.541993213465149,-1.22316217209453,0,0.759162664164523,1
"S100A9","S100A9","6280",0.513985704965984,-0.0991881756528451,0,0.760607017975979,1
"IGFBP3","IGFBP3","3486",0.539604618684135,-1.33082572762663,0,0.817811891315049,1
"LGALS3","LGALS3","3958",0.341711104365066,0.664529575151871,0,0.989940119159081,1
"CFD","CFD","1675",0.423879211589977,-1.04037692584619,0,0.994964704141445,1
"SLC12A2","SLC12A2","6558",0.442723353716052,-1.21759673844009,0,0.996535422854919,1
"S100A2","S100A2","6273",0.326599177477159,-0.925550966757066,0,0.997177498279901,1
"S100A16","S100A16","140576",0.374297544165416,-1.20756848064686,0,0.999219769667194,1
"CXCL5","CXCL5","6374",0.468688790577058,-1.3972291288445,0,0.99923699518964,1
"S100A11","S100A11","6282",0.173917297116015,2.32440283431802,0,0.999762694280968,1
"DSTN","DSTN","11034",0.25472717315331,-0.593679905164933,0,0.999974628610128,1
"ATP1B1","ATP1B1","481",0.302637628653607,-0.814213324747426,0,0.999983099500398,1
"NQO1","NQO1","1728",0.329841033061476,-1.13722556080751,0,0.99999009888779,1
"PRSS23","PRSS23","11098",0.339798024034779,-1.26962477286844,0,0.999997501933817,1
"BAG1","BAG1","573",0.202431493762023,-0.608262854279289,0,0.99999891015229,1
"KRT17","KRT17","3872",0.156102178914364,-1.0539354093481,0,0.999999674822033,1
"SPINT1","SPINT1","6692",0.287494750280576,-1.12000868253835,0,0.999999806730742,1
"PHLDA2","PHLDA2","7262",0.280795616743347,-1.16454691644443,0,0.999999956774516,1
"XBP1","XBP1","7494",0.203734782822007,-0.732623792904579,0,0.999999966775063,1
"PI3","PI3","5266",0.294269597442886,-1.32467674969098,0,0.999999985535269,1
"CALU","CALU","813",0.259495394764123,-1.10289240934332,0,0.999999989840392,1
"S100A14","S100A14","57402",0.256224114805759,-1.26614637848234,0,0.999999992399035,1
"RDH10","RDH10","157506",0.324096046526361,-1.29695359408057,0,0.999999994257049,1
"BSG","BSG","682",0.0764985190137113,-0.486284805312146,0,0.999999997663141,1
"GOLM1","GOLM1","51280",0.333257097872077,-1.29111098901581,0,0.999999998308905,1
"CD55","CD55","1604",0.0617026491319347,-0.506932446810765,0,0.999999998816528,1
"ID1","ID1","3397",0.210512975029703,-1.23655928145751,0,0.999999999090578,1
"SYT8","SYT8","90019",0.334432335250987,-1.37477001045964,0,0.999999999438636,1
"TFPI","TFPI","7035",0.323940533646577,-1.35819913751758,0,0.999999999712089,1
"TMEM208","TMEM208","29100",0.134816306671858,-0.844790677713179,0,0.999999999862343,1
"STARD10","STARD10","10809",0.275144367410673,-1.22726761107892,0,0.999999999911716,1
"IER3","IER3","8870",0.0471192590912495,-0.496092123305408,0,0.999999999928107,1
"OCIAD2","OCIAD2","132299",0.204705986677692,-1.01675601895624,0,0.999999999940777,1
"SFN","SFN","2810",0.177077120039341,-1.28726746001328,0,0.999999999999214,1
"MYDGF","MYDGF","56005",0.0280547383349879,-0.575314973033781,0,0.999999999999546,1
"BPIFA2","BPIFA2","140683",0.371336816206977,-1.42485242253458,0,0.999999999999974,1
"NOL3","NOL3","8996",0.294995433077293,-1.36918739305356,0,0.99999999999998,1
"MAL2","MAL2","114569",0.278587905681968,-1.3187334263982,0,0.999999999999981,1
"PRDX2","PRDX2","7001",0.0395299173775454,-0.878837130152764,0,0.999999999999993,1
"STC1","STC1","6781",0.237401602553137,-1.36799499243167,0,0.999999999999994,1
"KRT6A","KRT6A","3853",0.11041186693315,-1.27492497619949,0,0.999999999999995,1
"AREG","AREG","374",0.164848083871517,-1.23951726438963,0,0.999999999999999,1
"AKR1C2","AKR1C2","1646",0.240688456964506,-1.36081288155974,0,1,1
"EPCAM","EPCAM","4072",0.161236660277377,-1.20588199268484,0,1,1
"PLEKHN1","PLEKHN1","84069",0.00871536674484238,-1.44606743945615,0,1,1
"HES4","HES4","57801",0.0385132520916649,-1.31100123104201,0,1,1
"TAS1R3","TAS1R3","83756",0.0113793377745295,-1.45524573140417,0,1,1
"VWA1","VWA1","64856",0.00162742520257499,-1.4274511468852,0,1,1
"ARHGEF16","ARHGEF16","27237",0.0186942735425391,-1.45205567884353,0,1,1
"MEGF6","MEGF6","1953",0.0348199093207521,-1.44654192102522,0,1,1
"ERRFI1","ERRFI1","54206",0.0957996648553985,-1.41689071615319,0,1,1
"FBXO2","FBXO2","26232",0.0908250479381256,-1.4083826373576,0,1,1
"C1orf167","C1orf167","284498",0.0091812720614827,-1.45879165699624,0,1,1
"PADI1","PADI1","29943",0.0124852359097157,-1.45788634138172,0,1,1
"AKR7A3","AKR7A3","22977",0.0126135619364693,-1.45770119912621,0,1,1
"CAMK2N1","CAMK2N1","55450",0.0260135144803146,-1.45034439239321,0,1,1
"CDA","CDA","978",0.0742796808165444,-1.41093424713749,0,1,1
"WNT4","WNT4","54361",0.00660813358841,-1.45594556599298,0,1,1
"GALE","GALE","2582",0.103407856824614,-1.32654905274848,0,1,1
"CRYBG2","CRYBG2","55057",0.0115412911642252,-1.45303438856956,0,1,1
"KDF1","KDF1","126695",0.00474979348747617,-1.44614226753095,0,1,1
"PTPRU","PTPRU","10076",0.00141680232159894,-1.43261277903342,0,1,1
"NKAIN1","NKAIN1","79570",0.0201114523551939,-1.46119764328367,0,1,1
"SERINC2","SERINC2","347735",0.0465240940468366,-1.32686857861912,0,1,1
"TINAGL1","TINAGL1","64129",0.00207455346595826,-1.39867526174946,0,1,1
"TMEM54","TMEM54","113452",0.103156004043192,-1.38250694535664,0,1,1
"GJB3","GJB3","2707",0.0479154690775078,-1.44539862406622,0,1,1
"GJA4","GJA4","2701",0.00144112795895196,-1.45560503521627,0,1,1
"BMP8A","BMP8A","353500",0.00221648381977835,-1.46042831575844,0,1,1
"HPCAL4","HPCAL4","51440",4.69870434777322e-04,-1.46157616675965,0,1,1
"TMCO2","TMCO2","127391",0.0155804866124072,-1.46053365773802,0,1,1
"RIMKLA","RIMKLA","284716",0.00845484789345329,-1.45796204772467,0,1,1
"C1orf210","C1orf210","149466",0.0254085584421946,-1.44680816226288,0,1,1
"KDM4A-AS1","KDM4A-AS1","100132774",0.00955375157394836,-1.45022418371121,0,1,1
"ARTN","ARTN","9048",0.0162343614157298,-1.4586859588079,0,1,1
"PDZK1IP1","PDZK1IP1","10158",0.104992646188175,-1.39417216802452,0,1,1
"ZFYVE9","ZFYVE9","9372",0.00236427567672653,-1.45348753339863,0,1,1
