"","SYMBOL","ENTREZID","logFC","AveExpr","t","P.Value","adj.P.Val"
"C20orf85","C20orf85","128602",3.63748246929191,-1.1380676633145,49.1611434970978,0,0
"CAPS","CAPS","828",4.36077607866169,-1.03336963534933,47.1756146977351,0,0
"C1orf194","C1orf194",NA,2.68353074596591,-1.21807594317239,39.8525482571058,2.88093856694072e-308,1.53659660032061e-304
"C11orf88","C11orf88",NA,2.66330288642843,-1.23449385473511,39.7006918771563,3.40286212866731e-306,1.36122992302014e-302
"FAM183A","FAM183A","440585",2.55493090148648,-1.24109485625893,37.6639052837914,7.46098538262766e-279,2.38766454214851e-275
"C9orf24","C9orf24","84688",2.91772837722991,-1.16603678265033,37.565242130844,1.49661964744278e-277,3.991235163122e-274
"RSPH1","RSPH1","89765",2.67805609400972,-1.17616097707083,33.64911575186,1.23153478983054e-227,2.81511259601121e-224
"TMEM190","TMEM190","147744",2.74233420966838,-1.15774889848809,33.0606106863101,1.88647424586544e-220,3.77318430101161e-217
"SNTN","SNTN","132203",1.99790488786814,-1.23668710596076,31.2391718970087,8.97743781101489e-199,1.59608869348944e-195
"TPPP3","TPPP3","51673",3.18412765601883,-1.0718656875698,27.4765053560104,7.45236010381464e-157,1.19245214021138e-153
"CAPSL","CAPSL","133690",1.7473876656339,-1.25811345605588,27.2990787740891,5.60142285005236e-155,8.1480333657898e-152
"WFDC2","WFDC2","10406",2.74755573947899,-1.03690099569731,25.0113698407221,1.19682208062393e-131,1.59586250933863e-128
"MORN5","MORN5","254956",1.60574105546944,-1.27725802770454,23.945086936485,2.45693109972902e-121,3.02410419436647e-118
"MORN2","MORN2","729967",2.33762777218108,-1.15768570075441,23.669534232056,9.89839314378947e-119,1.13131563352697e-115
"GSTA1","GSTA1","2938",2.13759995970869,-1.19840903084608,23.2427617072796,9.57809839579696e-115,1.02172768287431e-111
"OMG","OMG","4974",1.79391182731743,-1.25289465722219,23.2083025430406,1.99746755989512e-114,1.99759240161761e-111
"SAA1","SAA1","6288",3.03242615673835,-1.21728823020589,23.2051891172808,2.13452138863804e-114,2.00908686703513e-111
"AGR3","AGR3","155465",2.03053661999119,-1.20286471615221,22.4183212898213,3.23432086838895e-107,2.87513156750509e-104
"PIFO","PIFO","128344",1.73653272687632,-1.22226393358402,21.8128410136906,7.81987410688589e-102,6.58556871496217e-99
"C5orf49","C5orf49","134121",1.74315780583936,-1.2522895275059,21.5667989646806,1.10949699956157e-99,8.87653074499236e-97
"DYNLRB2","DYNLRB2","83657",1.59898813520721,-1.27064316623047,21.5150606993371,3.12606421849775e-99,2.3819120742944e-96
"SPAG6","SPAG6","9576",1.39455732962991,-1.31768615277955,20.2918442923753,7.26017662685808e-89,5.28045846392528e-86
"C2orf40","C2orf40",NA,1.71593026423807,-1.26693167801403,19.6945475177598,5.39392763272405e-84,3.75253200222685e-81
"TSPAN1","TSPAN1","10103",2.13682015869171,-1.09608683985793,17.7162682266238,8.88709410920109e-69,5.92509970172195e-66
"PIGR","PIGR","5284",1.8444258082127,-1.15913490260253,17.2816485763502,1.25834662885376e-65,8.05392176331558e-63
"CYP4B1","CYP4B1","1580",1.48463526068111,-1.26125790643768,17.1354679282937,1.39265937957757e-64,8.57074720485409e-62
"RRAD","RRAD","6236",1.8376900777051,-1.23550563451968,17.133120501043,1.44725671596491e-64,8.57687211561281e-62
"TSPAN19","TSPAN19","144448",1.35186960161641,-1.2951093098335,16.603329062557,7.5326865735828e-61,4.30466135228208e-58
"IGFBP2","IGFBP2","3485",1.76551259278452,-1.19892609331897,16.1694558181262,6.94744490085014e-58,3.83331261581045e-55
"SMIM22","SMIM22","440335",1.96974305732648,-1.2003464237488,16.1527070218823,9.01260631113332e-58,4.80702378614814e-55
"CFAP126","CFAP126","257177",1.3887562516808,-1.29744918301409,15.6688516034759,1.49276126638162e-54,7.70505581399104e-52
"ZMYND10","ZMYND10","51364",1.35365552457616,-1.26845808327008,15.4737792745757,2.79615392028271e-53,1.39816433995137e-50
"C9orf116","C9orf116","138162",1.43178955994049,-1.23891106131289,15.0079159227803,2.6704351355718e-50,1.29483735164498e-47
"LRRC23","LRRC23","10233",1.46796056604841,-1.23415544051988,14.4966825537516,3.98503378376303e-47,1.87542722276448e-44
"DNAH9","DNAH9","1770",1.12755681673044,-1.32875643603081,14.4295739073735,1.02218758762657e-46,4.67314959703221e-44
"EFCAB1","EFCAB1","79645",1.11975568424422,-1.33026024200169,14.2268828021276,1.71595055883499e-45,7.62692358108851e-43
"C11orf97","C11orf97","643037",1.15002832144064,-1.3178072161195,14.1346908236593,6.11465155392439e-45,2.64433890579309e-42
"LRRIQ1","LRRIQ1","84125",1.26395760791013,-1.2648063479306,13.5454660419026,1.71759724347465e-41,7.04699320329178e-39
"TUBB4B","TUBB4B","10383",3.20346273416717,-0.333848462092927,13.2028699153129,1.50406349475372e-39,6.01662999488857e-37
"ODF3B","ODF3B","440836",1.85905332157042,-0.946016158950126,12.7626077361673,4.0287624327325e-37,1.53486256395602e-34
"DYDC2","DYDC2","84332",1.05742892531656,-1.33139586837738,12.6389241881487,1.87673498822878e-36,6.98363640619737e-34
"ROPN1L","ROPN1L","83853",1.10531853541393,-1.29351398561649,12.0719204883617,1.81429300886962e-33,6.59784146248244e-31
"PRDX5","PRDX5","25824",2.98303581505035,0.104213395777249,11.794200250156,4.72038536198837e-32,1.67846413727057e-29
"SAA2","SAA2","6289",1.56398317707355,-1.27185616723401,11.7342557334123,9.44914922606462e-32,3.28686601665782e-29
"CD24","CD24","100133941",1.91237822936685,-0.910921089322449,11.4566691457698,2.2506731350571e-30,7.50271267376014e-28
"ERICH3","ERICH3","127254",1.12770253048407,-1.26905739329453,11.3190184387512,1.05580903109227e-29,3.44775516459335e-27
"IGFBP7","IGFBP7","3490",2.10751448041383,-0.906381230469041,11.3157422395922,1.09513846455739e-29,3.50466211427654e-27
"TCTEX1D2","TCTEX1D2",NA,1.41976666213414,-1.20860693628992,10.4002677243766,2.03014501975969e-25,6.36948048258329e-23
"CCDC170","CCDC170","80129",1.24998169721744,-1.18087942195673,10.3272238572007,4.2992982020203e-25,1.32294366404859e-22
"MS4A8","MS4A8","83661",1.01806121712439,-1.29159525791234,10.3037701076979,5.46475300056295e-25,1.64983986343411e-22
"MNS1","MNS1","55329",1.00488518209224,-1.33107857361409,10.0975702749324,4.40327780582896e-24,1.30475644761239e-21
