"","SYMBOL","ENTREZID","logFC","AveExpr","t","P.Value","adj.P.Val"
"ITM2C","ITM2C","81618",3.29517765007359,-1.19097214818729,50.9637354465203,0,0
"JCHAIN","JCHAIN","3512",4.1401509013215,-1.13298620689177,55.3096240341549,0,0
"MZB1","MZB1","51237",2.87761471712847,-1.27939737121448,56.1598774029798,0,0
"PTCRA","PTCRA","171558",1.86735973733556,-1.40505306700118,55.1965122888974,0,0
"CLIC3","CLIC3","9022",3.42431550393485,-1.26121482887295,52.2269361400513,0,0
"LRRC26","LRRC26","389816",1.63658658076909,-1.40988310782245,44.5120519472358,0,0
"SCT","SCT","6343",2.63681786161215,-1.39774563856268,104.548040749831,0,0
"CLEC4C","CLEC4C","170482",1.72736997243462,-1.41330125028685,60.0169656262789,0,0
"GZMB","GZMB","3002",5.28393222966908,-1.31756378734949,172.769035256736,0,0
"MAP1A","MAP1A","4130",2.07448266326626,-1.31259440510981,50.870656998622,0,0
"SMPD3","SMPD3","55512",2.30858329751766,-1.33797899013326,56.5993050982609,0,0
"LAMP5","LAMP5","24141",1.54367900922716,-1.41128316533573,42.0305652644875,0,0
"LILRA4","LILRA4","23547",2.52298669296153,-1.37267029613665,66.1297980176584,0,0
"DERL3","DERL3","91319",2.3461403387427,-1.2699248878085,39.2958965789007,1.07998821189564e-300,1.23434938418158e-297
"IRF7","IRF7","3665",3.42230784179034,-0.792854756992879,37.5234761894885,5.31830916496441e-277,5.6732176632397e-274
"PLD4","PLD4","122618",3.01312605654972,-0.98143023036141,36.3386165879593,1.54289675049844e-261,1.54299318154534e-258
"PACSIN1","PACSIN1","29993",1.20708354758605,-1.42978953697482,36.1486332124167,4.35049035507343e-259,4.09483506891353e-256
"TPM2","TPM2","7169",1.74691681546982,-1.38149138046117,35.0192555356387,1.07890333538133e-244,9.59085126079811e-242
"SERPINF1","SERPINF1","5176",2.62987827566694,-0.93689546847092,33.6126770338122,3.45017719440052e-227,2.9055939625054e-224
"ZFAT","ZFAT","57623",1.5138195639371,-1.38606148509418,33.5165235605462,5.209957731264e-226,4.16822668289776e-223
"TCF4","TCF4","6925",3.61858195005659,-0.397080939321068,32.1708014124242,9.40029185448781e-210,7.16257476017426e-207
"PTGDS","PTGDS","5730",1.76117751329438,-1.41453043176452,30.9262933104275,3.88156548479467e-195,2.82313315100907e-192
"PLAC8","PLAC8","51316",3.166795100915,-0.694400854053544,30.9125782640683,5.59477514981913e-195,3.89226074661982e-192
"LINC00996","LINC00996","285972",1.45988533954003,-1.39250839899167,29.5184473554574,4.15772544495373e-179,2.7719902018627e-176
"IRF8","IRF8","3394",3.0152470878216,-0.611259045921244,29.0849733773073,2.77510273977074e-174,1.77617675756286e-171
"C12orf75","C12orf75","387882",2.5139614624305,-0.919585619322478,28.847927579628,1.14535321163604e-171,7.04876797668781e-169
"BCL11A","BCL11A","53335",2.87928316201663,-0.70799736737501,28.2725206633649,2.1928528170311e-165,1.29954955278943e-162
"SLC15A4","SLC15A4","121260",2.21674891042254,-1.09599299539399,26.9885414635271,1.02105673215331e-151,5.83497456113756e-149
"LILRB4","LILRB4","11006",1.98804804164338,-1.13644473350335,26.9813056456377,1.21529786109611e-151,6.7055107156548e-149
"TSPAN13","TSPAN13","27075",2.51520706461005,-1.10900148191886,26.2813128047284,2.11975419135014e-144,1.13060622719312e-141
"DRD4","DRD4","1815",1.06767808646786,-1.43260493640238,26.1009172394043,1.47311864513635e-142,7.60366820671829e-140
"UGCG","UGCG","7357",2.87109463663377,-0.756692104000415,25.2166653822468,1.12424165151656e-133,5.62155958309892e-131
"MPEG1","MPEG1","219972",2.22299660273343,-1.0483280490461,24.4880007492727,1.53230920322517e-126,7.42984229115333e-124
"CCDC50","CCDC50","152137",2.64478307477987,-0.612655883515858,24.2722984168629,1.83968141848359e-124,8.65786540504587e-122
"SELL","SELL","6402",2.2666305503461,-1.03060797109258,24.0517924304821,2.37091679658065e-122,1.08391541891677e-119
"MAPKAPK2","MAPKAPK2","9261",2.07809564943683,-1.05096204723743,23.4661527572007,7.98843729692856e-117,3.55063847744872e-114
