"","SYMBOL","ENTREZID","logFC","AveExpr","t","P.Value","adj.P.Val"
"GNAO1","GNAO1","2775",1.43694758488756,-1.31585983697375,22.6925801115055,1.07290437760797e-109,6.35834923929821e-107
"C1orf162","C1orf162","128346",2.49750808247935,-0.510530276951343,21.629369645034,3.16109626604423e-100,1.80645361974906e-97
"HLA-DQB1","HLA-DQB1","3119",2.8788350719524,1.64615674316703,21.4786400626134,6.4733508024864e-99,3.57172711002017e-96
"RAB7B","RAB7B","338382",1.19515515193803,-1.3885520928053,20.6463984897111,8.1285572401426e-92,4.33550147998406e-89
"PTPRE","PTPRE","5791",1.9873268838841,-0.96701542313769,20.5716152814411,3.43636730184295e-91,1.77371978054158e-88
"CLEC7A","CLEC7A","64581",1.92751750762452,-0.760524373184931,20.2950507697273,6.83058405935792e-89,3.41550548543082e-86
"DNASE1L3","DNASE1L3","1776",2.19980252657093,-1.18346902692425,19.4955355824627,2.12166498238746e-82,1.0287503449449e-79
"CD74","CD74","972",2.76183302892824,3.3762289868579,16.4574171445185,7.62035391928521e-60,3.58627303124949e-57
"PPT1","PPT1","5538",1.84576319145841,-0.752107776985326,16.0542443116059,4.14143270657495e-57,1.89334470679731e-54
"NET1","NET1","10276",1.41427716708925,-1.25997255256904,16.0465872423709,4.66123411613883e-57,2.07178908589826e-54
"HLA-DRB1","HLA-DRB1","3123",2.6123786205851,2.74832639073421,15.6406626222023,2.28445870543097e-54,9.87935776908133e-52
"CST7","CST7","8530",1.72880431817892,-0.953193889344397,15.6143116703872,3.39822686587589e-54,1.43092179160211e-51
"LSP1","LSP1","4046",2.02130287180783,0.130233697949083,15.5217196166913,1.36511154762152e-53,5.60080765986971e-51
"HLA-DRA","HLA-DRA","3122",2.69393188531067,3.65154576855767,15.317695471651,2.84633920316483e-52,1.13860683974601e-49
"RNASE6","RNASE6","6039",1.73234095105153,-0.903751938989905,15.3008617977122,3.65099655642984e-52,1.42486819266912e-49
"IDO1","IDO1","3620",1.39897218998635,-1.23678901155396,14.8515009477473,2.56083960097841e-49,9.75618915601321e-47
"KCNK6","KCNK6","9424",1.57711035996944,-0.991604216075794,14.4475725014981,7.9429510918443e-47,2.95570140513025e-44
"SPI1","SPI1","6688",1.82252883057845,-0.211174808478716,14.2492535590166,1.25919203888674e-45,4.57916632141518e-43
"CD48","CD48","962",1.89853266278687,-0.155690651054405,14.2110728934043,2.13490980994117e-45,7.59126485974859e-43
"PNMA1","PNMA1","9240",1.18014205519355,-1.27468849710423,13.8754527525991,2.09113140944609e-43,7.27395514837975e-41
"COTL1","COTL1","23406",2.07446214192055,0.539122665139055,13.6213888465413,6.28372120597318e-42,2.13927283014419e-39
"EVI2B","EVI2B","2124",1.78740551755558,-0.40192441634721,13.5907509989212,9.43446559734646e-42,3.14501841714876e-39
"SNX22","SNX22","79856",1.23522201959465,-1.29476100217391,13.3675047693649,1.77684655161477e-40,5.80231054538528e-38
"P2RY6","P2RY6","5031",1.15310137332634,-1.26822027183719,13.1678165373932,2.36258545987864e-39,7.56074598870364e-37
"HLA-DMA","HLA-DMA","3108",1.86589496102517,0.782554892813343,12.9670838083645,3.06978448214746e-38,9.63129833310618e-36
"FLT3","FLT3","2322",1.03322034928346,-1.34096825301582,12.9632243274797,3.22377658247483e-38,9.91993251849611e-36
"SERPINB9","SERPINB9","5272",1.67602588392103,-0.899925972722202,12.9094518571981,6.36671877389414e-38,1.92214843586944e-35
"TAP1","TAP1","6890",1.6571136972777,-0.716361292982529,12.8171061331629,2.03610474532743e-37,6.03328000555263e-35
"VIM","VIM","7431",2.47801095821141,2.21037314663718,12.6770860734889,1.16915731396243e-36,3.40139748740233e-34
"ACTN1","ACTN1","87",1.56538965807959,-0.930932997452875,12.6033035010456,2.91557123422957e-36,8.33072416409059e-34
"ITGB2","ITGB2","3689",1.76083686390107,-0.172150561198288,12.3544517174707,6.12652126147146e-35,1.7198327492071e-32
"CXCL16","CXCL16","58191",1.5461841721202,-0.637324118442105,12.1204078878574,1.01963160606e-33,2.81295264285621e-31
"AXL","AXL","558",1.34800376012295,-0.863137321851003,12.012559078434,3.66281091534654e-33,9.93366736550169e-31
"IFT20","IFT20","90410",1.47559034588209,-0.928293515133829,11.9306048794438,9.60998839520726e-33,2.56282373852852e-30
"NAP1L1","NAP1L1","4673",1.98411397391733,0.444445093566832,11.9141476034647,1.16551877391479e-32,3.05728949203452e-30
"ASAP1","ASAP1","50807",1.48691075543777,-0.977604624023747,11.688992100902,1.59232468069285e-31,4.10948180899456e-29
"HLA-DRB5","HLA-DRB5","3127",1.76598729962687,0.863311172867785,11.5612799645907,6.8715153195425e-31,1.74525581949206e-28
"MPEG1","MPEG1","219972",1.39806679945159,-1.0483280490461,11.4615294150147,2.13044791229769e-30,5.32645266323052e-28
"HPS5","HPS5","11234",1.22072838858775,-1.167671795396,11.4320039128183,2.97274813337675e-30,7.31799121264022e-28
"MARCH1","MARCH1",NA,1.5292471962572,-0.56470403646456,11.2985378255867,1.32680859701906e-29,3.21670672134879e-27
"HLA-DOB","HLA-DOB","3112",1.31961188250462,-1.09367954339826,11.2070985741836,3.66217290250088e-29,8.74603412133084e-27
"S100A10","S100A10","6281",2.61714242312498,1.57946416597342,11.1037861110687,1.1424996209793e-28,2.68840241695437e-26
"CCND1","CCND1","595",1.37564981210076,-1.23218285103553,11.00442515322,3.38064375402554e-28,7.83966387074822e-26
"LGALS1","LGALS1","3956",2.00237343940983,0.573189749542285,10.8907289184438,1.1566718791351e-27,2.64398667686296e-25
"SLAMF7","SLAMF7","57823",1.25344726844281,-1.16542421120234,10.8881517350318,1.18920996109647e-27,2.68007726584573e-25
"FBXO27","FBXO27","126433",0.917102201743951,-1.40945495334168,10.8069337746288,2.84166618102435e-27,6.31520841146815e-25
"SERPINB1","SERPINB1","1992",1.81061870135696,-0.166827430888067,10.7537878035056,5.0081675737029e-27,1.09774916913452e-24
"ARL4C","ARL4C","10123",1.54229026882294,-0.707235520463053,10.6538811048942,1.44283604686926e-26,3.11984048458851e-24
"BCL6","BCL6","604",1.21474179988182,-1.13495992447413,10.2722944995331,7.53392342119334e-25,1.60733744883353e-22
"PTMS","PTMS","5763",1.63186206179071,-0.475095809333095,10.1446035706717,2.74537827118477e-24,5.7801049627931e-22
"ICAM3","ICAM3","3385",1.45477482263909,-0.723544665670437,9.9940129036014,1.2369165487968e-23,2.57037684380488e-21
"DENND1B","DENND1B","163486",1.19689905952578,-1.08212596974569,9.55374374718468,8.92087995564677e-22,1.83003846372184e-19
"METRNL","METRNL","284207",1.35609739837867,-0.699320851947643,9.10913557049343,5.573067980893e-20,1.12879317420594e-17
"PABPC1","PABPC1","26986",1.74105620425439,1.2026465791365,9.06031188191133,8.6762343413876e-20,1.73535532120679e-17
"SAMHD1","SAMHD1","25939",1.36592587099675,-0.178412619847654,9.00792457683202,1.39157978722284e-19,2.74897137967317e-17
"SELPLG","SELPLG","6404",1.11595452203288,-1.07645273874796,9.00654121714025,1.4089993005716e-19,2.74943875712759e-17
"ACTG1","ACTG1","71",2.15939337181819,2.66893010455873,8.9965977560172,1.54071192843116e-19,2.97023271889482e-17
"ELOVL5","ELOVL5","60481",1.27944409827791,-0.942614258854975,8.94363348852758,2.47606445312315e-19,4.71660801362185e-17
"FNBP1","FNBP1","23048",1.36122156756967,-0.520451600050553,8.83417629582897,6.54496643386588e-19,1.23207068127398e-16
"TSPAN33","TSPAN33","340348",1.26825926691758,-0.816325724134452,8.74779390274993,1.39821135236476e-18,2.60148602897541e-16
"AHNAK","AHNAK","79026",1.64350446207815,0.00726462613597462,8.70005060203231,2.12059290462263e-18,3.9001847203295e-16
"BASP1","BASP1","10409",1.53946210062069,0.0182280747554485,8.64193765015135,3.51042730793418e-18,6.38299401752895e-16
"BLOC1S6","BLOC1S6","26258",1.24790730300643,-0.891548720523435,8.63595246157047,3.69680134644169e-18,6.6463503757768e-16
"SLAMF8","SLAMF8","56833",0.979482755245883,-1.26206581039593,8.62708767341244,3.99092897150689e-18,7.09542827478686e-16
"ATF4","ATF4","468",1.50079312536795,-0.344970229851237,8.62350772925169,4.11615370991333e-18,7.23764566069485e-16
"P2RY14","P2RY14","9934",0.998305984200282,-1.19112232361494,8.59450854348277,5.28427185510342e-18,9.19061238625107e-16
"EVI2A","EVI2A","2123",1.20497864472822,-0.917160760956989,8.55184640938699,7.62016262355821e-18,1.31107765741457e-15
"PLEKHO1","PLEKHO1","51177",1.35501740044767,-0.331992466580417,8.54071045660053,8.38181966210586e-18,1.42678187673783e-15
"CD37","CD37","951",1.35174641585018,0.430950975748776,8.51000671682636,1.08930239951329e-17,1.83472923101181e-15
"SERPINF2","SERPINF2","5345",0.885623602389047,-1.3410240747683,8.49269119552278,1.26229396625342e-17,2.10395476604385e-15
"CTSZ","CTSZ","1522",1.53425275045111,0.683885724421294,8.44022868525754,1.96946273261282e-17,3.24880135923069e-15
"CCDC88A","CCDC88A","55704",1.31035619062776,-0.454082572191915,8.29239530381342,6.80155333757212e-17,1.11052709137236e-14
"EEF1B2","EEF1B2","1933",1.87335745085035,1.65058357487846,8.23692731563085,1.0770481334716e-16,1.74079264481606e-14
"NDRG2","NDRG2","57447",1.03156484068869,-1.13687183912063,8.18111819500978,1.7053173700598e-16,2.72867832383268e-14
