"","SYMBOL","ENTREZID","logFC","AveExpr","t","P.Value","adj.P.Val"
"HLA-DMA","HLA-DMA","3108",1.94450839858457,0.782554892813343,27.6816620131615,4.91370122878831e-159,2.38254949581339e-156
"FPR3","FPR3","2359",1.397716553095,-0.928326500279305,27.430138954853,2.30914494420076e-156,1.08672436035754e-153
"SUCNR1","SUCNR1","56670",1.22166014878771,-1.24554013492488,27.2406317065926,2.31325695277654e-154,1.05755498575364e-151
"HLA-DMB","HLA-DMB","3109",1.79483345953084,0.227229270898162,26.4034035527365,1.18573239382971e-145,5.27025112046364e-143
"SPI1","SPI1","6688",1.69720676235582,-0.211174808478716,25.7576361858002,4.4215415544219e-139,1.91213747060283e-136
"LGALS1","LGALS1","3956",2.24925158098624,0.573189749542285,25.7200692285935,1.05656070675654e-138,4.44895470231879e-136
"HLA-DRB5","HLA-DRB5","3127",1.88431477181945,0.863311172867785,25.5832675321438,2.49945781584831e-137,1.0254826797792e-134
"RGS10","RGS10","6001",1.71531591323512,-0.0900841411085089,25.3965802084811,1.83388040050384e-135,7.3359800721155e-133
"VIM","VIM","7431",2.40797833045914,2.21037314663718,24.5544578321532,3.480780913323e-127,1.35843842424588e-124
"OGFRL1","OGFRL1","79627",1.52719435049722,-0.774342150618444,24.3073185882357,8.47546553248309e-125,3.22895057107767e-122
"CTSZ","CTSZ","1522",1.93220184377448,0.683885724421294,24.0925157735701,9.69153143847971e-123,3.60637661737474e-120
"IL18","IL18","3606",1.42169782138677,-0.905488700063841,23.3271957333028,1.57577643565668e-115,5.73045426066876e-113
"LGALS2","LGALS2","3957",1.49747711593444,-0.801915258647008,23.3008689011381,2.76779678881146e-115,9.84167031506049e-113
"CD74","CD74","972",2.10214008115475,3.3762289868579,23.0700053642145,3.78085419628592e-113,1.3151619129298e-110
"MNDA","MNDA","4332",1.48998499606436,-0.617584893841925,22.8606129988612,3.15599979303655e-111,1.07445005719953e-108
"LIMS1","LIMS1","3987",1.52139796577352,-0.374316584059844,20.3883467349884,1.15381575413596e-89,3.84629289206865e-87
"ITGB2","ITGB2","3689",1.5463735804756,-0.172150561198288,20.3167332665416,4.52105078790637e-89,1.47635374810796e-86
"MRC1","MRC1","4360",1.49620957887668,-0.710618450420994,19.6996130829583,4.91052583719445e-84,1.57146647841897e-81
"C1orf162","C1orf162","128346",1.43858723692542,-0.510530276951343,19.4169611297426,8.96251378796755e-82,2.8119447670837e-79
"CST3","CST3","1471",2.04548990301776,1.13930916101699,19.3387517842579,3.74177917550743e-81,1.15138862667874e-78
"PTPRC","PTPRC","5788",1.46348752165838,0.374888537633586,19.3209584791424,5.17576589206986e-81,1.56259301960396e-78
"ALOX5AP","ALOX5AP","241",1.61038064576248,-0.262820901119408,19.1691524644668,8.15505056303043e-80,2.41646229738981e-77
"SLC39A10","SLC39A10","57181",1.3277866353629,-0.83647630493316,19.1376924280308,1.44061383116925e-79,4.19113852955256e-77
"METRNL","METRNL","284207",1.36803906091698,-0.699320851947643,18.6051524951188,1.93828845378365e-75,5.5383131337486e-73
"HLA-DQA2","HLA-DQA2","3118",1.3645558072975,-0.695742349241428,18.3160772449674,3.05862843104306e-73,8.58616026756492e-71
"AHR","AHR","196",1.27742375651651,-0.787840958543509,17.7702664137373,3.56763464859195e-69,9.84236586415857e-67
"IFITM3","IFITM3","10410",1.70589590192975,-0.312353114233005,17.6028252601865,5.99774978668705e-68,1.62661007350474e-65
"PEA15","PEA15","8682",1.26842671548273,-0.670015999972198,17.226539040124,3.12130727684069e-65,8.32400628945465e-63
"CLEC5A","CLEC5A","23601",1.07994958865452,-1.15938509754309,17.2152924178355,3.75589547936272e-65,9.85214484676769e-63
"CTSH","CTSH","1512",1.50138726832321,0.378738825769446,17.1837673008407,6.30615684793991e-65,1.62749702780462e-62
"S100A10","S100A10","6281",2.14457310577366,1.57946416597342,17.1398616591629,1.29592653028096e-64,3.29144768428979e-62
"CKLF","CKLF","51192",1.49344793738617,-0.456099157177208,16.9959484006367,1.35792432119338e-63,3.39502297865863e-61
"JUNB","JUNB","3726",1.85377797985761,0.89853507932536,16.9895604551259,1.50655300521097e-63,3.70866994405858e-61
"ZFP36L2","ZFP36L2","678",1.55917692817176,0.0699535011431772,16.9447664895368,3.11796036556854e-63,7.55916421355489e-61
"P2RY14","P2RY14","9934",0.973827865610438,-1.19112232361494,16.2626538211405,1.6253938248533e-58,3.88178008828024e-56
"FOS","FOS","2353",1.93565587911863,1.26986972006617,15.8472075577224,9.94820337460061e-56,2.34090003230859e-53
"CSF1R","CSF1R","1436",1.06266372520683,-0.964026189539935,15.7804379159985,2.75110628442011e-55,6.37977560246466e-53
"MYADM","MYADM","91663",1.29993141553543,-0.549471992535468,15.6992594754713,9.42564428559641e-55,2.15456763162612e-52
"MS4A7","MS4A7","58475",1.27674888869567,-0.519658646773263,15.4953111458962,2.02680198263507e-53,4.56772655269631e-51
"IER5","IER5","51278",1.33149389990834,-0.448026765259059,15.4472547736851,4.15403908290603e-53,9.23177491188602e-51
"CST7","CST7","8530",1.14127018150445,-0.953193889344397,15.2740473181594,5.42524415873499e-52,1.18916892854683e-49
"CIITA","CIITA","4261",1.27302549417963,-0.417778881006434,15.0621724783423,1.21286652800344e-50,2.6225780154842e-48
"GDI2","GDI2","2665",1.33405071150407,0.0351889060863686,14.8968882081285,1.33187905006027e-49,2.84151955733525e-47
"RNF130","RNF130","55819",1.13650006520586,-0.623589026675165,14.8289452281891,3.54145869503841e-49,7.45616849727758e-47
"PICALM","PICALM","8301",1.16337876508319,-0.813803648042533,14.5513191846346,1.84531660677709e-47,3.83466376948575e-45
"GPR183","GPR183","1880",1.35280293786057,-0.317752092840819,14.5010436448107,3.74788217840166e-47,7.68844394059038e-45
"TNFSF12","TNFSF12","8742",1.12835011953062,-0.860446146869739,14.4415023355482,8.64852663593802e-47,1.75170980634993e-44
"CLEC4A","CLEC4A","50856",0.976391242544547,-1.13332066741556,14.3690812027189,2.38120400489716e-46,4.76270566029493e-44
"TNFSF13B","TNFSF13B","10673",1.10522248000019,-0.780661645012476,14.288950104003,7.26270215467767e-46,1.43469749601231e-43
"PLXDC2","PLXDC2","84898",1.04599428404206,-0.904289950776069,14.2273254997361,1.70548047828967e-45,3.32797477233085e-43
"KLF6","KLF6","1316",1.53109077148928,0.994974682431296,14.2070044325358,2.25828349494465e-45,4.35358966296497e-43
"PLSCR1","PLSCR1","5359",1.24183248477861,-0.600625623061213,14.1530116034426,4.75298628388437e-45,9.05387303909926e-43
"SRGN","SRGN","5552",1.35255588430348,0.414273197240133,14.1259598882877,6.89387836097853e-45,1.29775232534138e-42
"MARCH1","MARCH1",NA,1.17136116466389,-0.56470403646456,14.112191675267,8.32816313650418e-45,1.54952253892097e-42
"AHNAK","AHNAK","79026",1.43369170510229,0.00726462613597462,14.0302383139351,2.55634421801176e-44,4.70161653246048e-42
"CCDC88A","CCDC88A","55704",1.19442288357722,-0.454082572191915,14.0130898028197,3.23001931345374e-44,5.87312943574696e-42
"LRRFIP1","LRRFIP1","9208",1.37547600781716,0.337415013912363,13.951113131236,7.50564884281704e-44,1.34941446217882e-41
"S100A4","S100A4","6275",1.78545084192044,1.41763906035888,13.5981839191627,8.54931271299558e-42,1.51997280800714e-39
"EMP3","EMP3","2014",1.38309234440499,0.248903519151167,13.5887139286974,9.69258221504452e-42,1.70429679146074e-39
"DBI","DBI","1622",1.44682978246898,0.47435049010349,13.5291279304724,2.13108508000317e-41,3.70646656142726e-39
"IFITM2","IFITM2","10581",1.39490204945735,-0.298196762934414,13.4247435633321,8.40694433664486e-41,1.44644641215757e-38
"STK17B","STK17B","9262",1.17788193762792,-0.359380024225896,13.3403171225511,2.532639317501e-40,4.31114486375889e-38
"CXCL16","CXCL16","58191",1.10847295213275,-0.637324118442105,13.277039261081,5.7635820207856e-40,9.70769220153584e-38
"PLEKHO1","PLEKHO1","51177",1.17948104377066,-0.331992466580417,13.2623326418783,6.973732419909e-40,1.16236137969754e-37
"XAF1","XAF1","54739",1.18444697563482,-0.669442464544298,13.2614447376411,7.05439718574035e-40,1.16368463267043e-37
"ZFAS1","ZFAS1","441951",1.4281151473562,0.503169091076215,13.0972745405488,5.84241103521589e-39,9.53922642596832e-37
"GSN","GSN","2934",1.40753450952004,0.0519532375833665,13.0504293732576,1.06321498049038e-38,1.71843463664914e-36
"OTULINL","OTULINL","54491",0.939096232124268,-1.05840317157427,12.8902997354601,8.10783373073379e-38,1.29733447525471e-35
