"","SYMBOL","ENTREZID","logFC","AveExpr","t","P.Value","adj.P.Val"
"S100A8","S100A8","6279",4.06246510254498,-0.929516235974153,44.7561516438974,0,0
"FCN1","FCN1","2219",2.43477435007665,-1.25977867225254,47.0684357206861,0,0
"IL1B","IL1B","3553",3.2524240140484,-0.938957104328536,40.1539094281369,2.15544383438562e-312,1.14964189313348e-308
"VCAN","VCAN","1462",2.35472629709397,-1.17533265871014,35.5710076345531,1.09033990888811e-251,4.36163222052965e-248
"S100A9","S100A9","6280",4.32618216756824,-0.0991881756528451,34.3580207116394,2.09718506419677e-236,6.71141164244249e-233
"AIF1","AIF1","199",2.71497929252631,-0.271817911265016,34.0638858659835,9.43725038612886e-233,2.51675739047413e-229
"SOD2","SOD2","6648",2.94548911091322,-0.729648220470372,33.3320840812454,9.37382159746143e-224,2.14272170544257e-220
"PLAUR","PLAUR","5329",2.42438861667566,-0.794314938143815,30.0252951946839,8.1443064385483e-185,1.62896309154014e-181
"LYZ","LYZ","4069",3.58194380639149,1.30384572445746,28.6514808788288,1.63837830752589e-169,2.91285458874687e-166
"SRGN","SRGN","5552",2.82024330018094,0.414273197240133,28.5708322720786,1.24766869970791e-168,1.99639468640262e-165
"CD300E","CD300E","342510",1.25232999018153,-1.38556437883963,28.2191178862062,8.30182727614088e-165,1.20761398405027e-161
"FCER1G","FCER1G","2207",2.48470868916456,0.178534319509726,27.5319462749315,1.92384679316333e-157,2.56528937811721e-154
"SERPINA1","SERPINA1","5265",2.41168913920961,-0.614945765576095,26.077517202109,2.54936438082446e-142,3.13787534289017e-139
"TYROBP","TYROBP","7305",2.37309775374487,0.468643494679234,25.4862212823656,2.33868090850246e-136,2.67294522978199e-133
"CD14","CD14","929",2.28194413933368,-0.936778745424568,25.056344269069,4.31593943451925e-132,4.6039564594495e-129
"IL1RN","IL1RN","3557",1.80758906352355,-1.23281033719816,24.4865911766702,1.58118782002424e-126,1.58128664426299e-123
"OLR1","OLR1","4973",1.86076243630781,-0.962149289408014,23.7908167282067,7.11167868506958e-120,6.69376297881167e-117
"FPR1","FPR1","2357",1.45325553059141,-1.20280832953043,23.1987017054798,2.45100243478829e-114,2.17880499772486e-111
"NAMPT","NAMPT","10135",2.32885573462174,-0.528509329333031,23.0579783349619,4.87926118091122e-113,4.10910832398739e-110
"CCL3","CCL3","6348",2.02847753373048,-1.09146138388748,22.783380604864,1.60026636507901e-110,1.28029310538146e-107
"CEBPB","CEBPB","1051",2.73012544548772,-0.116947071366101,22.6140261596207,5.53665489402821e-109,4.21866737901645e-106
"CTSS","CTSS","1520",2.1871689042774,0.434587280439529,22.5073109429483,5.10636601961311e-108,3.71395284908315e-105
"SLC11A1","SLC11A1","6556",1.7584448947922,-1.10032076138751,22.2065207668652,2.55308087144162e-105,1.77616726191032e-102
