"","SYMBOL","ENTREZID","logFC","AveExpr","t","P.Value","adj.P.Val"
"GPR157","GPR157","80045",2.42497697658961,-1.27501121006032,50.8385135652405,0,0
"LAD1","LAD1","3898",2.15534301746208,-1.34381591244304,44.1674908516186,0,0
"LAMP3","LAMP3","27074",3.40492979292774,-1.198082850112,69.6328952909982,0,0
"IL7R","IL7R","3575",3.15677732742046,-1.05652947246959,44.6737949376488,0,0
"FSCN1","FSCN1","6624",3.71508094085057,-1.18384436476235,52.1711427714548,0,0
"IDO1","IDO1","3620",3.05559975458096,-1.23678901155396,55.5091770040918,0,0
"BIRC3","BIRC3","330",4.46186454914177,-0.803786268810788,53.4214530581224,0,0
"CCR7","CCR7","1236",3.86652897870667,-1.04219870216343,54.9576945100365,0,0
"RASSF4","RASSF4","83937",2.52762177718525,-1.03557986201258,39.3216031754253,4.84193672806974e-301,8.60842550953821e-298
"CCL22","CCL22","6367",3.11554471730473,-1.16099109025879,38.6776710898187,2.35332502202946e-292,3.76555536774934e-289
"CST7","CST7","8530",2.74857650420779,-0.953193889344397,36.3707023335253,5.93915179723403e-262,8.63930617341289e-259
"TNFRSF11A","TNFRSF11A","8792",1.35115377075287,-1.39540550029206,35.8081936668094,1.02005564545176e-254,1.36015919857281e-251
"NRP2","NRP2","8828",2.4525142067365,-1.15675598261047,35.0797232967828,1.86132634106854e-245,2.29100636795675e-242
"ID2","ID2","3398",3.15824814200215,-0.638910002260074,34.946714993047,8.85875500881118e-244,1.01249242068563e-240
"NUB1","NUB1","51667",3.05643466202528,-0.74287030571215,34.8069106974075,5.0830009640841e-242,5.42220656175398e-239
"MARCKSL1","MARCKSL1","65108",3.69419700334669,-0.755186664353085,33.9215895073423,5.42786175956571e-231,5.42820100092568e-228
"LY75","LY75","4065",2.07773935484232,-1.14723660047077,32.0597127392742,1.96955185746928e-208,1.85381172184506e-205
"MARCKS","MARCKS","4082",3.69356012387556,-0.174412905130469,31.9051235632625,1.34157313628522e-206,1.19258398631666e-203
"RELB","RELB","5971",2.2671855502958,-1.07497550180453,31.7164051881313,2.27569795459191e-204,1.91649699849606e-201
"SAMSN1","SAMSN1","64092",2.52012003343539,-0.961578792081589,31.6184061070558,3.24468014013167e-203,2.59590634611234e-200
"IL32","IL32","9235",1.92432269848072,-1.3039532270623,31.0052447024363,4.72085065410625e-196,3.59706339601686e-193
"CCL19","CCL19","6363",1.33687838243902,-1.41159375971966,29.181140777104,2.38540074692237e-175,1.73494533415931e-172
"POGLUT1","POGLUT1","56983",1.68234451213862,-1.27406431100387,29.1498657940262,5.3019556360389e-175,3.68854748401124e-172
"CD83","CD83","9308",3.03793301577366,-0.156130270789933,28.8854188396826,4.42909364693554e-172,2.95291364352565e-169
"KIF2A","KIF2A","3796",2.17029273621583,-1.02497453695687,28.7425845520185,1.64503572717681e-170,1.05288866682225e-167
"SLCO5A1","SLCO5A1","81796",1.22157142975738,-1.39329996922,28.4930075007296,8.81316383723989e-168,5.42382440614136e-165
"TBC1D4","TBC1D4","9882",1.72478215344871,-1.26360839786434,28.178451907696,2.284995403679e-164,1.35415597978769e-161
"CDKN1A","CDKN1A","1026",2.46036490664452,-0.804716136942885,27.8657491997168,5.29531285553581e-161,3.02608217862245e-158
"TREML1","TREML1","340205",1.15620542316374,-1.41679247727043,27.8409029576221,9.77307293154651e-161,5.39237724060951e-158
"ARHGAP10","ARHGAP10","79658",1.56866226925469,-1.27836397468077,27.7223811340703,1.80745115579846e-159,9.64034198131039e-157
"DAPP1","DAPP1","27071",2.45844517724258,-0.676582275727075,27.0910653417527,8.62416255855131e-153,4.45145887417353e-150
"REL","REL","5966",2.80620219623858,-0.120221762077639,26.9378716019159,3.45420332118649e-151,1.72720960444703e-148
"TMEM176A","TMEM176A","55365",1.98470854274639,-1.11488257408082,26.674138852794,1.90879920734227e-148,9.25536245960113e-146
"NFKB1","NFKB1","4790",2.41933081500103,-0.6900685399359,26.5096506786939,9.5605426990572e-147,4.49936010963571e-144
"TNFAIP2","TNFAIP2","7127",2.14566223639715,-1.06077020339442,26.4106934799167,9.97857452329903e-146,4.56191916992308e-143
"PNRC1","PNRC1","10957",2.94196088257471,0.269471406802925,25.7716511666342,3.19390709634318e-139,1.41960298468298e-136
"MTHFD2","MTHFD2","10797",2.38910278739558,-0.808865158496682,25.6920479060529,2.02208240214164e-138,8.7446866261266e-136
"IL4I1","IL4I1","259307",1.83372298392325,-1.13387817142072,24.9980508648616,1.61839829961937e-131,6.81473452426566e-129
"MGLL","MGLL","11343",1.86396953637619,-1.18156699233491,24.1417949303158,3.2773442298044e-123,1.34463551336155e-120
"NR4A3","NR4A3","8013",1.91567338277762,-1.11418069123081,24.0988384506139,8.43377910244707e-123,3.37372248545639e-120
"ETV3","ETV3","2117",1.62182649227159,-1.2196383169945,23.8847764161573,9.17714313645251e-121,3.58154798357016e-118
"STK4","STK4","6789",2.36905953214665,-0.188594159684564,23.6398377623264,1.88297205762513e-118,7.17367521287136e-116
"TXN","TXN","7295",3.58428508148535,0.572503548076323,23.1376125075419,8.99625229274427e-114,3.34765192874886e-111
"CERS6","CERS6","253782",1.71853238900747,-1.12276847268997,22.8478212414406,4.13095678719973e-111,1.50225998981779e-108
"BTG1","BTG1","694",2.9174498997756,0.872983555618343,22.8078059864918,9.58138069028119e-111,3.4069260538931e-108
"WNT5B","WNT5B","81029",1.04949897126708,-1.40846530531661,22.1454842960872,8.93317569838005e-105,3.10738574673433e-102
"CSTA","CSTA","1475",2.08630020694879,-0.950975347587315,22.0571486167438,5.4449517179365e-104,1.853716434866e-101
"TYROBP","TYROBP","7305",2.32372785424612,0.468643494679234,21.846146039695,3.98398517388253e-102,1.32807805765197e-99
"LGALS2","LGALS2","3957",1.9786708381297,-0.801915258647008,21.7889856976209,1.26691939039366e-101,4.13713819707937e-99
"LGALS1","LGALS1","3956",2.87982666816597,0.573189749542285,21.7136674745884,5.79536936622528e-101,1.85463410457942e-98
"ARAP2","ARAP2","116984",1.6857257408914,-1.15101861889887,21.5161980789613,3.05575194284349e-99,9.58727192890955e-97
"KDM2B","KDM2B","84678",1.58879324255633,-1.15190221497602,20.9669457208746,1.60051819609057e-94,4.92497916454716e-92
"DUSP5","DUSP5","1847",1.73929562340479,-1.11630506451319,20.9321552720836,3.15980233949529e-94,9.53962211967249e-92
"HLA-DPB1","HLA-DPB1","3115",2.57640945303075,2.45937090380257,20.6122432717395,1.5711018155116e-91,4.6554074351854e-89
"LYST","LYST","1130",1.89034430959325,-0.9500291101899,20.5565337071368,4.59330656963844e-91,1.33631815310518e-88
"ANKRD33B","ANKRD33B","651746",1.16724347264383,-1.36272431272589,20.3835524975441,1.2644413799282e-89,3.61291545004128e-87
"TMEM176B","TMEM176B","28959",1.83832702923164,-0.988193802146329,20.3276707301005,3.67089586055395e-89,1.03049130990744e-86
"TUBB2B","TUBB2B","347733",1.18563501866377,-1.41168108043527,20.1911845279867,4.90540220786997e-88,1.35329897807116e-85
"LSP1","LSP1","4046",2.10163994031212,0.130233697949083,20.1832325109527,5.70256022443411e-88,1.54655366357915e-85
"FNBP1","FNBP1","23048",2.02355577120198,-0.520451600050553,20.1610167382303,8.68256660197458e-88,2.31549580330326e-85
"DUSP4","DUSP4","1846",2.16377694973027,-0.981606500364813,19.9554538425689,4.16646948804002e-86,1.09291275865784e-83
"GRSF1","GRSF1","2926",1.79343789263326,-0.969608507592773,19.9347406843513,6.14232810214122e-86,1.58521599939293e-83
"RAB8B","RAB8B","51762",1.68232249426757,-1.02794592852246,19.6847836966149,6.46363388814789e-84,1.64166041022626e-81
"TSPAN33","TSPAN33","340348",1.81591775701018,-0.816325724134452,19.4064668226206,1.08601852389566e-81,2.7152160001335e-79
"RFTN1","RFTN1","23180",1.66524312588815,-0.988780867393231,18.9695606372037,2.97293568542326e-78,7.31845290807039e-76
"TVP23A","TVP23A","780776",1.12444263652398,-1.35879264499369,18.8152748690717,4.68352112906505e-77,1.13547002403288e-74
"RAP2B","RAP2B","5912",1.68559291234365,-0.968699413427311,18.770835224664,1.03243370477639e-76,2.46566741942194e-74
"SINHCAF","SINHCAF","58516",1.8523995764225,-0.832243845860132,18.602700490765,2.02391072521428e-75,4.76244051678731e-73
"REPIN1","REPIN1","29803",1.69079440707186,-0.912459664608139,18.5131029350082,9.78731678638159e-75,2.26966457824481e-72
"TRIP10","TRIP10","9322",1.31033271352872,-1.26188951127402,18.301179626841,3.96260210783351e-73,9.05794233249201e-71
"ZFAS1","ZFAS1","441951",2.49530083732873,0.503169091076215,18.1684485382052,3.94735544777574e-72,8.89600486195205e-70
"BASP1","BASP1","10409",2.1821219911533,0.0182280747554485,17.807325374559,1.90424164495574e-69,4.23191257790789e-67
"ISCU","ISCU","23479",1.92393267313752,-0.431879654903887,17.5499156462717,1.45582777534206e-67,3.19105482647236e-65
"MAP3K14","MAP3K14","9020",1.32460388520751,-1.23775538219434,17.5173218141591,2.51095824412199e-67,5.42943822489136e-65
"CFLAR","CFLAR","8837",2.04864192213254,-0.287582369840945,17.3955996721758,1.90732316839115e-66,4.06921040232358e-64
"CEP350","CEP350","9857",1.80971563099269,-0.783708975179433,17.2759340894484,1.38281348085369e-65,2.91136822462368e-63
"GABARAPL2","GABARAPL2","11345",2.11274307352586,-0.11711653050617,17.084277907846,3.21786052551438e-64,6.68688133360463e-62
"IRF4","IRF4","3662",1.44216830379842,-1.16405609484547,17.0519835856247,5.45162118161918e-64,1.1183511606037e-61
"MIR155HG","MIR155HG","114614",1.50776761336995,-1.15711785783831,16.6541695906492,3.34874164599133e-61,6.78268545284902e-59
"NMRK1","NMRK1","54981",1.32915510049375,-1.25144695005836,16.5850841412024,1.00706578890357e-60,2.01425746103076e-58
"FLT3","FLT3","2322",1.04702078196251,-1.34096825301582,16.4549634600954,7.92149590128258e-60,1.56483772736324e-57
"ATF4","ATF4","468",1.98980108682968,-0.344970229851237,16.2895937011343,1.06656418925336e-58,2.08123092588329e-56
"VIM","VIM","7431",2.55456845191081,2.21037314663718,16.242470463075,2.2277214815882e-58,4.29467125625214e-56
"GRAMD1A","GRAMD1A","57655",1.4438291113169,-1.11792004802221,15.9425843516707,2.31081165557131e-56,4.40182110723767e-54
"CD86","CD86","942",1.59092408141119,-0.69952228798936,15.8147190602494,1.63270622925369e-55,3.07352145579862e-53
"IL15","IL15","3600",1.07782292738941,-1.3444804818942,15.6890123068219,1.10062802468295e-54,2.04780802592464e-52
"PTGIR","PTGIR","5739",1.01240000225107,-1.37279868089856,15.4869703118717,2.29597669484209e-53,4.22274978093889e-51
"ST3GAL5","ST3GAL5","8869",1.43185402857161,-1.07818944198495,15.3954758590207,8.98008929053027e-53,1.63284555383835e-50
"SYNGR2","SYNGR2","9144",1.82144352286308,-0.209303036184283,15.3638604761013,1.43616597788246e-52,2.5820327878761e-50
"ZBTB10","ZBTB10","65986",1.26762461526322,-1.21351847941994,15.3529525434125,1.6883925516535e-52,3.00177435766751e-50
"RUFY3","RUFY3","22902",1.46281436930319,-1.01677298445306,15.2380249427984,9.22695415792503e-52,1.61092001123635e-49
"RGS1","RGS1","5996",1.87392502998808,-0.372915067413953,15.2377659689253,9.26221117641046e-52,1.61092001123635e-49
"ANTXR2","ANTXR2","118429",1.33786388213198,-1.11791983488569,15.0635371349518,1.18898691454693e-50,2.04569673329736e-48
"CSF2RB","CSF2RB","1439",1.32822101926142,-1.10026217932152,14.739718416823,1.27125828352557e-48,2.14613780672167e-46
"MAP3K13","MAP3K13","9175",1.46174307753001,-0.933973985681985,14.739557167645,1.27418968588562e-48,2.14613780672167e-46
"GPX4","GPX4","2879",2.43244127791763,0.985385331553063,14.6278665772067,6.24700981941641e-48,1.04123337625502e-45
"DOCK10","DOCK10","55619",1.45685010442601,-0.886351307337248,14.5403682264287,2.15367745287999e-47,3.55267968283842e-45
"NAV1","NAV1","89796",1.12741555119331,-1.27079373751864,14.4860416409686,4.62824671756582e-47,7.55679344160925e-45
"VOPP1","VOPP1","81552",1.54757805857376,-0.71546743582236,14.1582109486785,4.42480412370575e-45,7.15164553367835e-43
"NAA25","NAA25","80018",1.23608950713284,-1.21924988058388,14.1313389635162,6.40285458844357e-45,1.02452076269686e-42
