"","SYMBOL","ENTREZID","logFC","AveExpr","t","P.Value","adj.P.Val"
"TTLL10","TTLL10","254173",1.85304387418389,-1.34927506872585,63.4614294925033,0,0
"CFAP74","CFAP74","85452",1.24210085666787,-1.39304472168903,49.5115595144936,0,0
"FHAD1","FHAD1","114827",2.01828590632636,-1.28968182811406,61.0729017689229,0,0
"UBXN10","UBXN10","127733",1.77747780653015,-1.35273741136834,75.204578795021,0,0
"CD164L2","CD164L2","388611",1.54630320449216,-1.37165578485761,57.64398256277,0,0
"DCDC2B","DCDC2B","149069",1.30024737466474,-1.38803669445235,53.5841509256256,0,0
"TEKT2","TEKT2","27285",1.80280202988437,-1.35495469747614,74.7249308601481,0,0
"OSCP1","OSCP1","127700",1.89843769489311,-1.34166062625353,66.4139451161383,0,0
"DNALI1","DNALI1","7802",2.7792007104097,-1.29332570276138,118.355818723418,0,0
"CCDC30","CCDC30","728621",1.73099058758854,-1.31302997668514,46.0834505844154,0,0
"FAM183A","FAM183A","440585",3.40276052168493,-1.24109485625893,119.19602561573,0,0
"CFAP57","CFAP57","149465",1.40083992518882,-1.37779789676785,51.2510577314272,0,0
"TCTEX1D4","TCTEX1D4",NA,2.35789092677493,-1.31964641195909,97.052316402131,0,0
"CCDC17","CCDC17","149483",2.36086587791075,-1.31756159622986,100.949430593117,0,0
"TSPAN1","TSPAN1","10103",4.45383280924139,-1.09608683985793,97.7215531533073,0,0
"CYP4B1","CYP4B1","1580",2.82084973052614,-1.26125790643768,94.2208718853473,0,0
"LDLRAD1","LDLRAD1","388633",2.74197910533795,-1.30275984124757,125.043882374649,0,0
"C1orf87","C1orf87","127795",1.23958580726759,-1.39005884261246,49.5002376635502,0,0
"TCTEX1D1","TCTEX1D1",NA,1.55461018088952,-1.36583864983827,59.705080793425,0,0
"WDR78","WDR78",NA,2.23391715045398,-1.32629732071708,90.1230496995798,0,0
"ERICH3","ERICH3","127254",3.09934304248223,-1.26905739329453,116.0202364874,0,0
"WDR63","WDR63",NA,1.51796235900158,-1.37554487959892,63.7561630064492,0,0
"C1orf194","C1orf194",NA,3.80753368145371,-1.21807594317239,135.400835513093,0,0
"PIFO","PIFO","128344",3.77772967048966,-1.22226393358402,133.805782258643,0,0
"SPAG17","SPAG17","200162",2.32984762076756,-1.33299798405266,107.458823923212,0,0
"SELENBP1","SELENBP1","8991",1.61449386984918,-1.3246214164292,41.4835192690818,0,0
"RIIAD1","RIIAD1","284485",1.4312133642152,-1.38205150343078,59.9536734760755,0,0
"CFAP45","CFAP45","25790",2.21360806386538,-1.32831749018307,96.6497022101411,0,0
"CFAP126","CFAP126","257177",2.55489059015744,-1.29744918301409,84.9627852231214,0,0
"CCDC190","CCDC190","339512",1.36617528474558,-1.37855089875808,44.2277498168162,0,0
"CCDC181","CCDC181","57821",1.34994328432237,-1.38539887507284,53.2125165291738,0,0
"ELF3","ELF3","1999",3.21262080366251,-1.12588173932561,55.1558460518646,0,0
"PIGR","PIGR","5284",3.54905017151223,-1.15913490260253,89.9863260504047,0,0
"SPATA17","SPATA17","128153",1.48396704564795,-1.37417322199226,58.247651913951,0,0
"EPHX1","EPHX1","2052",2.25190040999915,-1.21875273807187,42.6811412881685,0,0
"ACBD3-AS1","ACBD3-AS1","107985353",1.41871196586833,-1.38465132291948,66.0052270981313,0,0
"DRC1","DRC1","92749",1.79768477592359,-1.35512237488361,70.0781448999058,0,0
"IFT172","IFT172","26160",1.84218840102121,-1.32207955761804,53.7016804934971,0,0
"MORN2","MORN2","729967",3.75443651700934,-1.15768570075441,94.7030033976804,0,0
"WDR54","WDR54","84058",2.54933976438958,-1.21688031944085,64.4914929910403,0,0
"DNAH6","DNAH6","1768",1.67378941508641,-1.36389566292862,68.3980716710628,0,0
"VWA3B","VWA3B","200403",1.79517352511498,-1.35655295856118,80.692315187161,0,0
"KIAA1211L","KIAA1211L",NA,1.43722951902979,-1.35301907324925,45.6086999939873,0,0
"C2orf40","C2orf40",NA,3.19322277211159,-1.26693167801403,100.492241519614,0,0
"NPHP1","NPHP1","4867",1.76409149011243,-1.35542774178468,72.923330917753,0,0
"CFAP221","CFAP221","200373",1.68122457871463,-1.36754634172063,81.9711549539632,0,0
"CCDC74A","CCDC74A","90557",1.58110252721144,-1.36231458492715,55.9394796718349,0,0
"MAP3K19","MAP3K19","80122",1.76863986850705,-1.36053729725384,85.3420682830883,0,0
"DHRS9","DHRS9","10170",1.81573084135237,-1.25005600442006,41.2664173235505,0,0
"CCDC173","CCDC173",NA,1.79030801839786,-1.36564930382339,91.439611541586,0,0
"OSBPL6","OSBPL6","114880",1.52770761821461,-1.37291805350318,60.866715637319,0,0
"DNAH7","DNAH7","56171",1.86590403087014,-1.35351965177306,73.176710450995,0,0
"KIAA2012","KIAA2012","100652824",1.47504617911983,-1.37874761656203,62.6307269615184,0,0
"SPAG16","SPAG16","79582",2.11289602322877,-1.26545231847429,54.4045644376448,0,0
"IGFBP2","IGFBP2","3485",3.37200715176847,-1.19892609331897,84.4579891522259,0,0
"IGFBP5","IGFBP5","3488",1.95524728910347,-1.32294316679206,48.1663526169984,0,0
"CFAP65","CFAP65","255101",1.31958396145611,-1.37967645554611,45.663901840942,0,0
"TUBA4B","TUBA4B","80086",1.89788965348416,-1.35066449900233,89.2841924766678,0,0
"DAW1","DAW1","164781",1.39722613014136,-1.38602856321612,60.5418044576977,0,0
"IQCA1","IQCA1","79781",1.21179464757495,-1.38991198256579,45.0325145117904,0,0
"TRAF3IP1","TRAF3IP1","26146",1.96326517284632,-1.26854989453435,44.3546363451244,0,0
"SRGAP3-AS2","SRGAP3-AS2","101927416",1.91879971436739,-1.35228523599478,88.3352487515589,0,0
"EFHB","EFHB","151651",1.41497516027868,-1.37907579559613,59.2850328300355,0,0
"NEK10","NEK10","152110",1.86628639378314,-1.3471984944385,65.1850586794322,0,0
"DLEC1","DLEC1","9940",1.24555905013691,-1.38694027969202,44.361155343266,0,0
"KIF9","KIF9","64147",2.39867858477634,-1.26074984201222,63.5905253203863,0,0
"CDHR4","CDHR4","389118",1.64612448206416,-1.37014743590391,74.1813037713502,0,0
"ZMYND10","ZMYND10","51364",3.02075240870013,-1.26845808327008,108.484854441879,0,0
"DNAH12","DNAH12","201625",2.73692503361218,-1.30204616552369,113.932106644754,0,0
"SNTN","SNTN","132203",3.67273862698995,-1.23668710596076,151.045117062332,0,0
"IFT57","IFT57","55081",2.72109566153812,-0.99474053256156,44.7976601885232,0,0
"DZIP3","DZIP3","9666",2.05167892007564,-1.23824825213048,45.6038770720763,0,0
"CFAP44","CFAP44","55779",1.95672173083893,-1.32094325501262,64.9663682511687,0,0
"MAATS1","MAATS1",NA,1.54865740445143,-1.37431237898861,69.4307120299281,0,0
"ALDH1L1","ALDH1L1","10840",1.46015065242509,-1.3803626830734,56.8787694601707,0,0
"ANKUB1","ANKUB1","389161",1.74339321114131,-1.36012831248055,66.7746159359669,0,0
"PFN2","PFN2","5217",1.6790807001021,-1.35080283405196,56.0644959413308,0,0
"MLF1","MLF1","4291",2.09927813026787,-1.30960415110084,58.0962280567279,0,0
"ZBBX","ZBBX","79740",1.65470861858168,-1.36721156144957,71.0674198310261,0,0
