"","SYMBOL","ENTREZID","logFC","AveExpr","t","P.Value","adj.P.Val"
"S100A2","S100A2","6273",2.46090320200474,-0.925550966757066,25.7910428566926,2.03601195663967e-139,1.55134415800911e-136
"KRT17","KRT17","3872",1.82151451684569,-1.0539354093481,18.4253724646752,4.55027721171099e-74,1.12013824099365e-71
"KRT19","KRT19","3880",1.19918425737171,-0.774226637726518,8.73820613243191,1.52045425051596e-18,7.8479962782277e-17
"SLPI","SLPI","6590",1.20946747319068,-0.438037146556434,8.20233751957167,1.43244520959148e-16,6.7215706154467e-15
"KRT7","KRT7","3855",0.980450787831794,-1.03468842954141,6.26755900291569,1.96279186186376e-10,6.76867081501767e-09
"PERP","PERP","64065",0.951964883810444,-0.867925754508163,5.75308005949559,4.60043067165092e-09,1.4901111574309e-07
"KRT5","KRT5","3852",0.806404854312602,-1.27817388598178,4.95950227996054,3.6320782284171e-07,1.04339109035731e-05
"KRT18","KRT18","3875",0.8718878996742,-0.856587404236455,4.29110368435006,9.03072919660785e-06,2.33065641733746e-04
"S100A16","S100A16","140576",0.806009053831233,-1.20756848064686,4.26009601899301,1.03749771850944e-05,2.66041682594062e-04
"MGST1","MGST1","4257",0.781312294252673,-1.06123336409285,3.37467795717348,3.71880335890968e-04,0.00829910356288894
"S100A9","S100A9","6280",0.818449705547076,-0.0991881756528451,2.98926805787337,0.0014039671269779,0.0294814671899912
"KRT6A","KRT6A","3853",0.714042737834883,-1.27492497619949,2.70647762267632,0.00340978646992387,0.0689759713087886
"SFN","SFN","2810",0.69853007344158,-1.28726746001328,2.53012191595392,0.00571397280669858,0.113859625006207
"GAPDH","GAPDH","2597",0.675406170400461,2.36694143813557,0.963268133884145,0.167726119130158,1
"KRT14","KRT14","3861",0.544886935427837,-1.35662924691384,0,0.856518712564081,1
"AQP3","AQP3","360",0.471876349845142,-0.559060032984284,0,0.940660872888382,1
"S100A14","S100A14","57402",0.50522043205833,-1.26614637848234,0,0.961075314576392,1
"TUBA1C","TUBA1C","84790",0.421481045277212,-0.806619686239421,0,0.998056803879059,1
"DSP","DSP","1832",0.425239263292778,-1.19433025140905,0,0.999880211479323,1
"UBE2S","UBE2S","27338",0.356713635663123,-1.00019740022945,0,0.999998552315148,1
"TM4SF1","TM4SF1","4071",0.341087243829285,-1.24271056030979,0,0.999999171981754,1
"PITX1","PITX1","5307",0.343089712775257,-1.22316217209453,0,0.999999807004463,1
"ID1","ID1","3397",0.306222336275625,-1.23655928145751,0,0.999999995360952,1
"RAN","RAN","5901",0.155917273844747,0.230740709188147,0,0.999999996026327,1
"AZGP1","AZGP1","563",0.330211519671748,-1.31710472666729,0,0.999999998210297,1
"PI3","PI3","5266",0.339604131876502,-1.32467674969098,0,0.999999999049595,1
"KRT8","KRT8","3856",0.2410775028312,-1.0206409198289,0,0.999999999711249,1
"H2AFZ","H2AFZ",NA,0.119668089797597,0.0629711679153037,0,0.999999999738932,1
"FXYD3","FXYD3","5349",0.252424338954063,-0.959033648977664,0,0.999999999824425,1
"APRT","APRT","353",0.0869725656541624,0.161097406055509,0,0.999999999962374,1
"S100P","S100P","6286",0.214464694561583,-1.09806833989504,0,0.999999999963436,1
"NQO1","NQO1","1728",0.270936959100598,-1.13722556080751,0,0.999999999991553,1
"AGR2","AGR2","10551",0.149420682790329,-0.927477740090874,0,0.9999999999981,1
"CAV1","CAV1","857",0.265402665168947,-1.3169984386503,0,0.999999999999996,1
"EPCAM","EPCAM","4072",0.267012115098289,-1.20588199268484,0,0.999999999999996,1
"LCN2","LCN2","3934",0.0711568779613936,-0.876981421628931,0,0.999999999999997,1
"TUBB4B","TUBB4B","10383",0.047975678968715,-0.333848462092927,0,0.999999999999999,1
"STC1","STC1","6781",0.305710943311897,-1.36799499243167,0,0.999999999999999,1
"SAMD11","SAMD11","148398",0.00196149149995931,-1.460171733937,0,1,1
"C1QTNF12","C1QTNF12","388581",0.00331672181841243,-1.45607463738753,0,1,1
"ERRFI1","ERRFI1","54206",0.0468638484831456,-1.41689071615319,0,1,1
"AKR7A3","AKR7A3","22977",0.0155685672998361,-1.45770119912621,0,1,1
"CAMK2N1","CAMK2N1","55450",0.0247448218056283,-1.45034439239321,0,1,1
"E2F2","E2F2","1870",0.00196742640829466,-1.44769178080466,0,1,1
"NCMAP","NCMAP","400746",2.20187366742106e-04,-1.4586564535918,0,1,1
"AUNIP","AUNIP","79000",0.0270012489749701,-1.455814075823,0,1,1
"FAM110D","FAM110D","79927",8.56750899773925e-04,-1.45044629187976,0,1,1
"CRYBG2","CRYBG2","55057",0.0111316266240268,-1.45303438856956,0,1,1
"ZNF683","ZNF683","257101",0.00312391117095855,-1.44992150848449,0,1,1
"KDF1","KDF1","126695",0.0178673222343116,-1.44614226753095,0,1,1
"SMPDL3B","SMPDL3B","27293",0.0167684957277027,-1.45131399315731,0,1,1
"PTPRU","PTPRU","10076",0.0094462056363808,-1.43261277903342,0,1,1
