"","SYMBOL","ENTREZID","logFC","AveExpr","t","P.Value","adj.P.Val"
"MS4A1","MS4A1","931",3.45006764918469,-0.310402920675889,36.8663840992658,2.18381114028325e-268,3.49431620556722e-264
"BANK1","BANK1","55024",2.12121930408066,-0.678859967961626,18.3460569650821,1.81543484074796e-73,1.45243864434041e-69
"CD22","CD22","933",1.87752776262831,-0.955938444205686,14.6507930853372,4.51171667223729e-48,2.40639928241563e-44
"TNFRSF13C","TNFRSF13C","115650",1.71857949773084,-0.897461556039223,14.3385899789677,3.64230477513922e-46,1.45701296767507e-42
"CD79B","CD79B","974",1.74140110410863,-0.725333658423284,14.0228584486653,2.82716331593424e-44,9.04748804365274e-41
"CD79A","CD79A","973",1.59311806071588,-0.48413109222268,13.7773117992033,7.8388044032507e-43,2.09047848760691e-39
"IGHM","IGHM","3507",2.50431389267402,-0.570411448706201,13.3803446539761,1.50264110316995e-40,3.43482289883177e-37
"RALGPS2","RALGPS2","55103",1.77265735568612,-0.89527843331335,13.2681833026494,6.46467093468426e-40,1.29301499532354e-36
"FCRL5","FCRL5","83416",1.56276562961943,-1.03541227543967,11.1940423735013,4.23079155114193e-29,7.52187728998022e-26
"PARP15","PARP15","165631",1.36490835838862,-1.18469570532427,11.0672472203665,1.70442735576254e-28,2.72725421195563e-25
"TTN","TTN","7273",1.31685137764357,-1.24780105634548,10.7746078522018,4.01238862302092e-27,5.83656639608707e-24
"EVL","EVL","51466",1.62549324589955,-0.601491831691864,10.1138753461445,3.73895797406699e-24,4.98558887858716e-21
"PNISR","PNISR","25957",1.78541473711917,0.202330228953485,9.96615776358504,1.63022822470746e-23,2.00656014027262e-20
"PARP14","PARP14","54625",1.68219059526165,-0.441389851267349,9.60399167554936,5.52536502951409e-22,6.31509755980392e-19
"MALAT1","MALAT1","378938",2.49637658935967,6.31171773936855,9.42851898151336,2.91327210016258e-21,3.10768445831343e-18
"FCMR","FCMR","9214",1.31187218239442,-1.06207394729063,9.18509598890815,2.78650486175127e-20,2.78667901830513e-17
"POU2F2","POU2F2","5452",1.54658177370909,-0.41757264909567,9.02572156517272,1.18558385992172e-19,1.11591337309455e-16
"CD19","CD19","930",1.2475852274364,-1.05078806945474,8.96349305679275,2.07319460631168e-19,1.84295482753295e-16
"IGHD","IGHD","3495",1.38763218555576,-1.08670912397745,8.62351398464349,4.11593155152441e-18,3.46626425031274e-15
"ATM","ATM","472",1.43478667477264,-0.731660569985363,8.39549938560634,2.87183905465815e-17,2.29761483567926e-14
"LINC00926","LINC00926","283663",1.20581878732193,-1.11255013081497,8.17404922100078,1.80713869436944e-16,1.31436482948206e-13
"CD37","CD37","951",1.45231143584348,0.430950975748776,8.12817157324542,2.62995148711888e-16,1.82964581501692e-13
