"","SYMBOL","ENTREZID","logFC","AveExpr","t","P.Value","adj.P.Val"
"PTTG1","PTTG1","9232",2.52539353521186,-0.663020009875368,57.8295324549807,0,0
"BIRC5","BIRC5","332",1.06722947984923,-0.939101909806121,34.9651737025644,5.25176487426659e-263,4.09059966056624e-259
"MKI67","MKI67","4288",1.11366454448145,-0.913939220860062,32.5643298457725,4.99016921094821e-229,2.59122853227171e-225
"GGH","GGH","8836",1.44749697488891,-0.770244295967343,30.398009880335,2.63768989267643e-200,1.02724832870283e-196
"TROAP","TROAP","10024",0.969162698300566,-0.963794338405459,29.2350345192507,1.18779075091839e-185,3.70068086356133e-182
"PCLAF","PCLAF","9768",1.10532335832899,-0.87792018614128,27.5811254185005,9.62042614084995e-166,2.49778330703601e-162
"LGALS1","LGALS1","3956",1.75095676891901,4.66316114734451,27.157153033514,8.12058365074379e-161,1.8071778873041e-157
"CENPF","CENPF","1063",1.35052857104441,-0.776323846577898,26.2466636240989,1.7524833526778e-150,3.41252320850184e-147
"AZU1","AZU1","566",1.65440296766829,-0.545124546660555,24.347356381235,5.21030766796402e-130,9.0184636501715e-127
"HMGN2","HMGN2","3151",1.63460511325314,3.0855495175473,22.9574242444397,5.81527462056113e-116,9.05903480391013e-113
"MZT2B","MZT2B","80097",1.56989187253828,1.61380542874827,18.958673399521,5.3284562883989e-80,7.5460629146071e-77
"NUCB2","NUCB2","4925",1.52383605251341,0.023464133859895,17.891013070103,1.58999514901154e-71,2.06407870260849e-68
"LYZ","LYZ","4069",1.34761264361408,7.26413598382396,15.8940460784227,5.85457061050028e-57,6.51446435502667e-54
"FABP4","FABP4","2167",1.52505184251662,5.83564746566973,14.2500087792188,3.13721822199036e-46,3.05447409138536e-43
"CCNB2","CCNB2","9133",0.825451755925698,-0.907690989903236,13.0372506343089,4.756878995403e-39,4.116814499466e-36
"CCL23","CCL23","6368",1.35160361310139,0.0333259215752342,12.769719382522,1.50430799317566e-37,1.17170549588452e-34
"HNRNPA1","HNRNPA1","3178",1.18315328824947,2.29075238322569,11.9688093077084,3.06269533866806e-33,2.271936570751e-30
"ANP32B","ANP32B","10541",1.1184621376295,2.13510331413364,10.4046076778288,1.30093328178693e-25,9.2117903016713e-23
"NUP214","NUP214","8021",1.16926004274252,1.19824224857628,10.2870598884178,4.41991968094561e-25,2.99363081694655e-22
"STMN1","STMN1","3925",1.14704579335733,2.17587992466885,8.9245362292081,2.35886240468783e-19,1.53109827250946e-16
"CSTA","CSTA","1475",1.02721338484637,2.33349875690457,8.5468220390656,6.61342025608487e-18,3.962456182665e-15
"ANXA1","ANXA1","301",0.921378988213363,4.50671735088292,8.23123465482643,9.62620888242993e-17,5.55396599890716e-14
"AGRP","AGRP","181",1.10355502641266,0.429510311916483,8.12760797591847,2.27041576411679e-16,1.21960471632453e-13
"RAB13","RAB13","5872",1.05730392313059,1.27072262257363,7.65354799324516,1.00605104216883e-14,5.0555687531955e-12
"SPTBN1","SPTBN1","6711",0.732611013524838,-0.941533296073355,7.54371587822363,2.34670198369319e-14,1.14240385943664e-11
"MS4A6A","MS4A6A","64231",1.06833659431267,1.89928102544207,7.50422204280871,3.17302363806081e-14,1.49411032738125e-11
"TKT","TKT","7086",0.902436259844231,3.72018287176919,7.50063201006532,3.26099313974595e-14,1.49411032738125e-11
"MGST1","MGST1","4257",1.082785958289,0.568596621049909,7.3515949260031,1.0036066850626e-13,4.46690998283007e-11
"LMNA","LMNA","4000",0.960446133116066,2.72295343774234,6.56025846700977,2.72823985456561e-11,1.06251301136058e-08
"HSD17B11","HSD17B11","51170",0.937169162172544,1.60458927884975,6.53347493699416,3.26309090125574e-11,1.23981536731127e-08
"CD59","CD59","966",0.933147327057663,1.6125156796472,6.15713889180204,3.74922478515963e-10,1.39060532626706e-07
"BTG1","BTG1","694",0.953068529343779,2.37185827680333,5.77194736639516,3.9555560810701e-09,1.36932561402022e-06
"MARCO","MARCO","8685",0.864273296124982,5.09102221578531,5.68892846178024,6.44980473243218e-09,2.18424039395279e-06
"NUPR1","NUPR1","26471",1.06803575475159,2.3685378024177,5.66450494634321,7.4380989937027e-09,2.46533417284895e-06
"PLAC8","PLAC8","51316",0.956411495709283,0.940481049357143,5.06132092461464,2.09377258279411e-07,6.79516443640973e-05
"CCL18","CCL18","6362",1.09519547040454,1.29613167662497,4.96063894177974,3.53176496612034e-07,1.12281295188209e-04
"HSP90B1","HSP90B1","7184",0.800699873031407,3.21783350466061,4.49935161159234,3.42050094029853e-06,0.00106569127295941
"FAM200B","FAM200B","285550",0.838910698713174,0.47827540468334,4.45521427104632,4.20521231167694e-06,0.00128448622335889
"CDKN3","CDKN3","1033",0.661778495434849,-0.906651740976501,4.40653776190477,5.26951293253251e-06,0.00157862447044214
"HMGN3","HMGN3","9324",0.794120526521553,1.71953662191408,3.96835376414734,3.62673489087873e-05,0.010088799308948
"LYAR","LYAR","55646",0.820375289400895,0.965155480705567,3.87421479374251,5.35951033778945e-05,0.0146474477266814
"LDHA","LDHA","3939",0.753383533034892,2.50503291720417,3.43603620004763,2.95535137105215e-04,0.0730769264416672
"DCTN3","DCTN3","11258",0.756049828642679,1.07913544272404,3.19602472577081,6.97378208923832e-04,0.159761143214933
"NCAPD2","NCAPD2","9918",0.689745007044858,-0.681311795191095,3.07553142849915,0.0010515585988033,0.237408403654461
"PCBP2","PCBP2","5094",0.729152536545555,2.1559984323899,3.02430766139006,0.00124704005122018,0.273611125604338
"CD180","CD180","4064",0.677577811079492,-0.802237228337668,2.95170447164586,0.00158131655101028,0.337448619611482
"GUSB","GUSB","2990",0.743369753680862,1.24895101893978,2.87986064448836,0.00199062516658456,0.419053497906139
"SPARC","SPARC","6678",0.763072207892215,0.472713072365167,2.83600118412323,0.00228560214143339,0.468488291569071
"IFIT3","IFIT3","3437",0.75169260288581,1.79008937542755,2.77120329166921,0.00279415122639494,0.565289452010134
"HP","HP","3240",0.790958682089733,2.43064160512106,2.62161289757408,0.00437788850249148,0.863275279643193
"HACD4","HACD4","401494",0.73275479980088,0.820250855735085,2.60145018099193,0.00464374602721414,0.904253445149273
"VIM","VIM","7431",0.647675453025622,6.91716772513968,2.45848795470661,0.0069789028231249,1
"SKA2","SKA2","348235",0.676367685386974,-0.579361015304959,2.43216897320589,0.00750717947385215,1
"PPP1CC","PPP1CC","5501",0.711906320227635,1.12993548253181,2.25457911902977,0.0120833753127879,1
"ZFP36L2","ZFP36L2","678",0.703886272961484,2.41152074135242,2.08715813682778,0.0184410192569002,1
"CPVL","CPVL","54504",0.699390198557936,1.90007746347492,2.0579851267998,0.0197999763550359,1
"IFITM3","IFITM3","10410",0.718066083351968,1.35098728783293,1.96195749740241,0.02488821022364,1
"CDKN2A","CDKN2A","1029",0.638062176986107,-0.751515934141592,1.66214615584837,0.0482468222525206,1
"MS4A14","MS4A14","84689",0.646300725197739,-0.666221747865454,1.65177198319714,0.0492956157197802,1
"FOS","FOS","2353",0.702142291095813,3.57125899120701,1.56534249269305,0.058756446760634,1
"PLD3","PLD3","23646",0.690450216034443,1.59663826697641,1.54006283744145,0.061777652806283,1
"C12orf57","C12orf57","113246",0.671407428514613,0.206760896099152,1.51068710622057,0.065439221590105,1
"HP1BP3","HP1BP3","50809",0.666811061871284,1.22044157380095,1.44765301636606,0.073862144867707,1
"CAMLG","CAMLG","819",0.661023095814611,0.297076153073242,1.38276024578244,0.0833742062943068,1
"CXCL3","CXCL3","2921",0.697011815585285,0.772184351637282,1.37973187034964,0.0838396138712257,1
"HMGB1","HMGB1","3146",0.638294933579596,3.48262259165372,1.37165511922666,0.0850904066038595,1
"MS4A4A","MS4A4A","51338",0.650523941290889,2.5952436083367,1.26013525200501,0.10381505913645,1
"ACKR3","ACKR3","57007",0.666081884603105,0.589962683592739,1.24897713339223,0.105841462803745,1
"DUSP1","DUSP1","1843",0.674411378256579,3.48563663159681,1.2457514001696,0.106432574349872,1
"IFI6","IFI6","2537",0.64694733157132,3.63412318113449,1.16292517430963,0.122434434167581,1
"IFIT1","IFIT1","3434",0.642133470826403,0.652769965653945,0.906445193665086,0.1823536745454,1
"KRT10","KRT10","3858",0.632520135191271,0.185404024078356,0.853405429563676,0.196720572642617,1
"NRIP1","NRIP1","8204",0.630580612027276,0.715190212297022,0.758813153899341,0.22398506997001,1
"CLEC12A","CLEC12A","160364",0.628792752627526,1.38563898085188,0.754801425942867,0.225186953408177,1
"EVI2B","EVI2B","2124",0.622269554054646,2.10660020534521,0.691568930104902,0.244606644678724,1
"FOSB","FOSB","2354",0.630778024548811,0.459273847398535,0.649272492822273,0.258083550708969,1
"MFSD10","MFSD10","10227",0.620643744933112,1.11168300883794,0.649044421731743,0.258157250648946,1
"PDK4","PDK4","5166",0.62719861772741,0.446689909414908,0.642988106387026,0.260118300923036,1
"SSR2","SSR2","6746",0.61373216038481,1.87164542923064,0.569608642349434,0.284473658901464,1
"FN1","FN1","2335",0.644362798190992,2.36458996993282,0.563303051584179,0.286616319670772,1
"AHNAK","AHNAK","79026",0.613052165258878,2.09028083814503,0.479109078054506,0.315932215892311,1
"MZT2A","MZT2A","653784",0.608489168037271,-0.0693003151419329,0.466379892613329,0.320473449245612,1
"BST1","BST1","683",0.610527100662687,0.866321882742405,0.457168345264359,0.323776635901993,1
"TNFSF10","TNFSF10","8743",0.610451199364584,0.32342715557072,0.420105706970321,0.337205581512539,1
"CALM3","CALM3","808",0.605089769963768,1.26210820982852,0.359367863790408,0.359661187349158,1
"GNG11","GNG11","2791",0.602582627437966,-0.279718277185437,0.339778129420484,0.367012967550659,1
"CCNG1","CCNG1","900",0.596264084461845,-0.406703150054359,0.2559358230331,0.399001050615944,1
"RBP4","RBP4","5950",0.591870460943441,1.4710563278388,0.084469459593197,0.466341866248491,1
"PECAM1","PECAM1","5175",0.587427283694761,2.42724157842778,0.0512072724026702,0.479580344414412,1
"JAML","JAML","120425",0.584962094289213,1.86715982666862,0,0.500002866726581,1
"MPZL2","MPZL2","10205",0.584897381786961,-0.319122309151542,0,0.500555287465001,1
"LY86","LY86","9450",0.583872481497272,1.97685766023726,0,0.508239976577734,1
"TMEM59","TMEM59","9528",0.581781614325879,2.64775861384633,0,0.527175235807001,1
"EIF3F","EIF3F","8665",0.580385977011387,1.80565186708059,0,0.534349324004784,1
"MNDA","MNDA","4332",0.578583079125207,3.14801589215179,0,0.549327104781397,1
"EIF3E","EIF3E","3646",0.574043344134308,2.13177092266768,0,0.582420891318018,1
"YBX3","YBX3","8531",0.572846688268198,1.71840271580356,0,0.585037543855235,1
"MT2A","MT2A","4502",0.563537842145197,1.01339208757586,0,0.603848719638122,1
"SNRPA","SNRPA","6626",0.571247649653976,-0.177304619839555,0,0.608713982104642,1
"CEBPD","CEBPD","1052",0.566932076480155,0.0873329062503587,0,0.617810755411954,1
