"","SYMBOL","ENTREZID","logFC","AveExpr","t","P.Value","adj.P.Val"
"ATF4","ATF4","468",1.261174551977,0.817730735161221,8.62773430409413,3.27652537495972e-18,3.92628556085558e-15
"MALAT1","MALAT1","378938",1.56621060240013,6.69395711146658,7.60818074991598,1.42948831893088e-14,1.06040804915739e-11
"SNHG12","SNHG12","85028",0.875212933227567,-0.298464079711406,4.60414494171381,2.07908242029284e-06,8.30460152392866e-04
"SNHG7","SNHG7","84973",0.890359087325601,-0.14132539823114,4.48425321986941,3.67167938402823e-06,0.00133017259173004
"DDIT3","DDIT3","1649",0.768654986555943,-0.347092910419013,2.93977944781946,0.00164344880829201,0.35557841021629
"RND3","RND3","390",0.811177625335353,-0.245331541920981,2.75732353513881,0.00291554831309846,0.613762319208755
"ZFAS1","ZFAS1","441951",0.777267325992259,2.04356701396282,2.59642356141908,0.00471222909091893,0.978761397044468
"IL32","IL32","9235",0.651331191902852,-0.95383134549377,2.46808953845019,0.00679451142674514,1
"CXCR4","CXCR4","7852",0.74077291744839,-0.441665102106928,2.40480506741672,0.00809347712926163,1
"SQSTM1","SQSTM1","8878",0.745174500026505,2.1174543775991,2.33059768253186,0.00989050144437717,1
"CYP27A1","CYP27A1","1593",0.737373048569864,2.92770060280252,2.29620438319706,0.010835438348563,1
"RETREG1","RETREG1","54463",0.714350309219923,-0.0688107715358527,1.90825572276086,0.0281837279692609,1
"TRIB3","TRIB3","57761",0.64400945848855,-0.893466305622343,1.90557254192511,0.0283574922911704,1
"KLF6","KLF6","1316",0.74613554101928,2.30360881310055,1.89784911149713,0.0288626492284922,1
"P2RX7","P2RX7","5027",0.692009707750368,-0.200661185519747,1.59886218352092,0.0549307405740357,1
"CREBRF","CREBRF","153222",0.702480625600063,0.393176669781179,1.52255370836479,0.0639403301962699,1
"BATF3","BATF3","55509",0.672932475425139,-0.448147116703591,1.46402206517876,0.0715990603422245,1
"ADTRP","ADTRP","84830",0.686573215959238,0.243838273265611,1.44158931316981,0.0747142137031121,1
"NEAT1","NEAT1","283131",0.708492673522902,4.09061613180473,1.33972754777935,0.0901719090403335,1
"CSF1","CSF1","1435",0.653360008535912,-0.613306775515681,1.21585416404111,0.112024897897433,1
"SLC3A2","SLC3A2","6520",0.638345661401614,1.61195264490895,0.725032116411156,0.234218916681671,1
"LGALS3","LGALS3","3958",0.616845123605354,5.91557458047782,0.619521246101498,0.267788805250049,1
"CD9","CD9","928",0.626813358847677,3.12375944787828,0.506384773537862,0.306295092274635,1
"CA2","CA2","760",0.623049337968499,-0.120400214230363,0.483868911478401,0.314241171791531,1
"UGCG","UGCG","7357",0.611038805838198,-0.301628666489277,0.403628211152905,0.343244469003641,1
"SLC38A2","SLC38A2","54407",0.61418644855175,0.129693870679657,0.392883018994242,0.347204300932799,1
"CXCL8","CXCL8","3576",0.619493187777493,-0.0294111051160374,0.386353128240815,0.3496189130541,1
"MBP","MBP","4155",0.602335979080873,0.883904629747396,0.225645832851374,0.410739193527166,1
"EIF1","EIF1","10209",0.587751069256516,4.86095185060634,0.0657087297069307,0.47380507420456,1
"NAMPT","NAMPT","10135",0.580039281993845,1.5869760008002,0,0.524044061093966,1
"FGR","FGR","2268",0.579162524094483,0.630517670200208,0,0.530182367450098,1
"RAB11FIP1","RAB11FIP1","80223",0.573549726339098,1.87386455210267,0,0.561569698476756,1
"SLC1A5","SLC1A5","6510",0.564619093243944,-0.202081420732017,0,0.621034993684487,1
"EPB41L4A-AS1","EPB41L4A-AS1","114915",0.556119544777281,-0.310318041302054,0,0.678500697456895,1
"CCL5","CCL5","6352",0.56856067371206,-0.935834092118534,0,0.700325573249746,1
"DDIT4","DDIT4","54541",0.537302594884299,-0.631801705037449,0,0.790747629728825,1
"PPP1R15A","PPP1R15A","23645",0.516294319283677,1.17425245427466,0,0.797550287364524,1
"DDHD1","DDHD1","80821",0.521179910238507,0.662550985256334,0,0.79932407071384,1
"ANKRD12","ANKRD12","23253",0.518716958739649,1.22725125128088,0,0.808890759601448,1
"C12orf57","C12orf57","113246",0.513018719097474,0.206760896099152,0,0.831776681181225,1
"RABGGTB","RABGGTB","5876",0.511275807944275,0.407716050473045,0,0.844423877871776,1
"TAF1D","TAF1D","79101",0.496282642766023,0.601780305818231,0,0.878603606882641,1
"METRNL","METRNL","284207",0.491552747697467,0.50528838381252,0,0.889803438012366,1
"SNHG8","SNHG8","100093630",0.48422726831482,0.596339863340908,0,0.905454106462732,1
"HERPUD1","HERPUD1","9709",0.480894848103929,0.876599038706745,0,0.913438782473938,1
"MYADM","MYADM","91663",0.462553088276374,1.87242337525845,0,0.921980091019529,1
"PIM3","PIM3","415116",0.478991461199083,-0.0947193213408504,0,0.939626448950764,1
"RORA","RORA","6095",0.501782351691695,-0.600316864106067,0,0.950473427281704,1
"NKTR","NKTR","4820",0.458075426555808,0.358482279090359,0,0.957167693561913,1
"XBP1","XBP1","7494",0.451630411957827,0.921889703048947,0,0.958807161898552,1
"N4BP2L2","N4BP2L2","10443",0.461175487543288,1.84843873285632,0,0.960670365862469,1
"CIRBP","CIRBP","1153",0.465348467678496,1.87818030685652,0,0.961172151215688,1
"MCOLN1","MCOLN1","57192",0.446955375921685,1.07480999025554,0,0.964103081202636,1
"ARL8A","ARL8A","127829",0.447905177048464,0.572053154373533,0,0.969306933293407,1
"PHF1","PHF1","5252",0.490279836804278,-0.590871857258984,0,0.969993808838265,1
"TANC2","TANC2","26115",0.444663632882533,0.640515047314992,0,0.971470259026815,1
"UBE2R2","UBE2R2","54926",0.439457362021903,0.973750313562192,0,0.974218541960996,1
"ITGAX","ITGAX","3687",0.423731423826225,0.426152793850208,0,0.976462611085057,1
"ATF3","ATF3","467",0.487652957519414,-0.703392628882281,0,0.977125001343959,1
"ARL4C","ARL4C","10123",0.492951879159168,-0.765010023223148,0,0.977683826222672,1
"CCPG1","CCPG1","9236",0.43208469793644,1.25423028456684,0,0.980754474924077,1
"PLIN2","PLIN2","123",0.411307625496422,2.73321997007664,0,0.98358624301636,1
"CHPT1","CHPT1","56994",0.439032781415718,0.0664513317655987,0,0.984639683675077,1
"CES1","CES1","1066",0.38538289400904,2.76594582014007,0,0.985037153439682,1
"BLVRB","BLVRB","645",0.410767610886305,1.36715898841124,0,0.985871250182808,1
"EIF1B","EIF1B","10289",0.420532734790248,1.1389434057499,0,0.988706347349881,1
"FMNL2","FMNL2","114793",0.414297777099129,0.66736351407665,0,0.988796799044081,1
"PTPRE","PTPRE","5791",0.424998101029798,-0.250508394768668,0,0.990695024361039,1
"TMEM140","TMEM140","55281",0.431315581193349,-0.137219667192286,0,0.990782213632938,1
"DDAH2","DDAH2","23564",0.407628186658803,1.37452600570711,0,0.991030758268357,1
"CD83","CD83","9308",0.390646755299455,0.892279101674548,0,0.99145507745387,1
