"","SYMBOL","ENTREZID","logFC","AveExpr","t","P.Value","adj.P.Val"
"FABP4","FABP4","2167",2.07659554068628,5.83564746566973,55.0007550894837,0,0
"SCD","SCD","6319",1.96420185626774,2.54773275953436,54.1516110362173,0,0
"MT2A","MT2A","4502",1.98813003351756,1.01339208757586,41.9514378017469,0,0
"APOC1","APOC1","341",1.51533459769337,6.78195409266717,47.6188270573848,0,0
"FTL","FTL","2512",1.08184360422413,9.90813386489359,46.1387077783138,0,0
"NUPR1","NUPR1","26471",1.79374808429131,2.3685378024177,34.4793360008521,5.97794943662136e-256,7.76037469364063e-253
"GCHFR","GCHFR","2644",1.36919437354302,3.01677482799827,28.9141997017366,1.05289147221491e-181,1.09346289027759e-178
"RBP4","RBP4","5950",1.48107466870822,1.4710563278388,26.6546458403932,4.5137106388734e-155,4.39466152077312e-152
"ABCA1","ABCA1","19",1.11150573447677,-0.253542200887794,24.7956289779076,1.0409229553367e-134,9.5385281166089e-132
"PLTP","PLTP","5360",1.00336288664948,-0.558416687533189,23.0304376182389,1.11275024862312e-116,9.12338072265844e-114
"BLVRB","BLVRB","645",1.12182874371028,1.36715898841124,21.5125003312779,3.34676443720835e-102,2.36981347285599e-99
"CD36","CD36","948",0.95515160304776,-0.62020783584787,21.1805995252042,3.65896046926306e-99,2.47822983435565e-96
"KLHDC8B","KLHDC8B","200942",1.04396949473676,-0.00828379773608333,20.9091557922104,1.03420870365967e-96,6.71287632733764e-94
"CFD","CFD","1675",1.09854462717302,3.31298297179783,19.2833748272962,1.13397022877528e-82,7.06599528954452e-80
"PLIN2","PLIN2","123",1.0728254217141,2.73321997007664,19.0777295617856,5.64928291989398e-81,3.38478958946571e-78
"AQP9","AQP9","366",0.982518803836136,-0.180256573677461,18.0456728185805,1.00771681871111e-72,5.41317675926957e-70
"NR1H3","NR1H3","10062",0.925218024773314,-0.146343846040236,15.6316973616031,3.59922970605355e-55,1.51537298272709e-52
"SERPING1","SERPING1","710",0.961482776855471,2.92077120568215,15.4214470563139,9.30530776105346e-54,3.71687395645361e-51
"FTH1","FTH1","2495",0.739300114452118,9.26096057837024,14.7635014306511,1.85464432288705e-49,7.04674372242304e-47
"TSPAN4","TSPAN4","7106",0.880601099652819,0.495631765384679,12.0054285140868,1.97264333445516e-33,6.40204955502968e-31
"KCNMA1","KCNMA1","3778",0.827188451145979,-0.176647510661706,11.6324844203525,1.63737781967245e-31,5.10141433497148e-29
"AOC3","AOC3","8639",0.84554435647478,-0.081796758104097,11.561030916617,3.75906624470081e-31,1.14821046980293e-28
"APOE","APOE","348",0.889161269945612,5.76106531430943,11.3087136780473,6.7954677120986e-30,2.03576530805908e-27
"SOD2","SOD2","6648",0.894475020066354,0.952476368848574,11.0605313371438,1.10235187817965e-28,3.24008255816654e-26
"CTSL","CTSL","1514",0.837372947204569,2.80303431913567,10.7597102952494,2.97798357159993e-27,8.43473237788794e-25
"SPARC","SPARC","6678",0.850691716206548,0.472713072365167,10.2924502849583,4.18009087915633e-25,1.14241150378065e-22
"GPNMB","GPNMB","10457",0.793274127533207,3.1060237497515,9.44245105872017,1.94465281886145e-21,5.04896693537061e-19
"PPDPF","PPDPF","79144",0.757627753517742,3.19467214356773,9.31512217060131,6.48258840990977e-21,1.65550429917335e-18
"CES1","CES1","1066",0.828934523128419,2.76594582014007,8.44466115063524,1.59058965910479e-17,3.64385378081389e-15
"C3","C3","718",0.709431364655607,-0.738900200778396,8.14955737316961,1.89476319710394e-16,4.21666015492644e-14
"FABP5","FABP5","2171",0.74503579081194,4.17560675618578,7.75607384317345,4.51465105542287e-15,9.76794918630244e-13
"HMOX1","HMOX1","3162",0.764243306271348,1.49709301505397,7.35736078894973,9.61283018305457e-14,2.02363065664357e-11
"CCL18","CCL18","6362",0.884937397213406,1.29613167662497,7.09438358846885,6.63657951626228e-13,1.36032415400439e-10
"ABCG1","ABCG1","9619",0.711312444217244,2.44199291055022,5.51200825425384,1.78800621643003e-08,3.48169510494338e-06
"LIPA","LIPA","3988",0.714694286470737,1.30000532723428,5.08028327800064,1.89534952892896e-07,3.6451549335377e-05
"JAML","JAML","120425",0.699400669546594,1.86715982666862,4.92179422200841,4.30983602328473e-07,8.18763726472311e-05
"MGST1","MGST1","4257",0.701606919652142,0.568596621049909,4.19016216302336,1.39765502220082e-05,0.00250260573975223
"CYP27A1","CYP27A1","1593",0.663830625826755,2.92770060280252,3.78060183898064,7.83723427191e-05,0.0134163115920675
"FGR","FGR","2268",0.675160888648219,0.630517670200208,3.74712479803832,8.95996294763816e-05,0.0151715546519899
"JPT1","JPT1","51155",0.658247043992788,2.81696191821275,3.72901877056124,9.62855051481874e-05,0.0161283397763276
"CYB5A","CYB5A","1528",0.667690441174535,1.45596730984299,3.65388062271405,1.29367427965595e-04,0.0214392105622132
"CAMP","CAMP","820",0.675572587152676,0.0536955533676409,3.1473435676304,8.24591098826326e-04,0.133807084765797
"RMDN3","RMDN3","55177",0.658632632600865,1.07617035049789,2.96537949042658,0.00151270685454484,0.240458646735709
"GADD45B","GADD45B","4616",0.659532455732518,0.212861656777646,2.77873788993597,0.00273017860659347,0.42530722333513
"CLEC4E","CLEC4E","26253",0.64399046572638,-0.0543814761585718,2.50627287275681,0.00610312591201724,0.914177840936582
"RBP7","RBP7","116362",0.627421149663101,-0.170964473123727,1.99285101253353,0.0231432842236522,1
"CSTA","CSTA","1475",0.621558044702995,2.33349875690457,1.72038169498369,0.0426865610160756,1
"PLBD1","PLBD1","79887",0.623357721537206,2.06200183666526,1.57553017894796,0.0575721920485624,1
"CXCR4","CXCR4","7852",0.616126290855879,-0.441665102106928,1.53037396021965,0.0629672280055329,1
"FMNL2","FMNL2","114793",0.612424218237494,0.66736351407665,1.16910380906633,0.121185426590006,1
"ADA2","ADA2","51816",0.593810452827403,1.62793899807392,0.382048744699527,0.351213921815017,1
"LGALS1","LGALS1","3956",0.590052255391763,4.66316114734451,0.288366846406399,0.386533941324945,1
"C1QB","C1QB","713",0.580946993122753,5.87328077702473,0,0.562909690926847,1
"CD48","CD48","962",0.580528920737308,-0.577378894848517,0,0.600307674597763,1
"CSTB","CSTB","1476",0.58067918314868,5.02379467431693,0,0.611632840960788,1
"AKR1B1","AKR1B1","231",0.576640157988987,1.19491151987444,0,0.627407336608363,1
"LRP1","LRP1","4035",0.578082792844103,2.57202139404351,0,0.641661314445263,1
"DHRS3","DHRS3","9249",0.572454133547951,0.518513961125211,0,0.705415112522805,1
"FDX1","FDX1","2230",0.565446691975813,1.14888493911938,0,0.780532788391425,1
"MSR1","MSR1","4481",0.567019470328153,3.04468735088819,0,0.781679918091682,1
"RETREG1","RETREG1","54463",0.567901208639074,-0.0688107715358527,0,0.78831713293493,1
"TNFAIP2","TNFAIP2","7127",0.55033528866251,1.22679805427432,0,0.92330601158727,1
"LYZ","LYZ","4069",0.552428116305686,7.26413598382396,0,0.950456746766377,1
"IQSEC1","IQSEC1","9922",0.541473717111987,0.797985162284811,0,0.968153538847076,1
"SELENOM","SELENOM","140606",0.538062318500614,0.00878734993190282,0,0.984939884193239,1
"LILRB4","LILRB4","11006",0.531726077499965,-0.10924255194956,0,0.994039530012822,1
"FCGR3A","FCGR3A","2214",0.522727147508743,3.24605414785293,0,0.99546361951868,1
"ADTRP","ADTRP","84830",0.51927506016229,0.243838273265611,0,0.998486219101766,1
"PDK4","PDK4","5166",0.492115602189234,0.446689909414908,0,0.999706951594849,1
"TEX14","TEX14","56155",0.519527105874482,-0.464233207426438,0,0.999907523200896,1
"PDE4DIP","PDE4DIP","9659",0.494399010349359,0.524383233205278,0,0.999919433827523,1
"KLF2","KLF2","10365",0.469920069648963,0.685766015502805,0,0.999957129364891,1
"FYB1","FYB1","2533",0.482693556140098,0.68559702124165,0,0.999972156882943,1
"CXXC5","CXXC5","51523",0.49686391256804,-0.052786639809412,0,0.999974022811183,1
"BLOC1S2","BLOC1S2","282991",0.489383494021492,1.53984652796255,0,0.999991635379156,1
"MCUB","MCUB","55013",0.485735963928841,0.248730025517445,0,0.999993882360671,1
"PLPP3","PLPP3","8613",0.504848527483477,-0.508213170895544,0,0.9999961333651,1
"DPEP2","DPEP2","64174",0.475969699859479,0.349284231807205,0,0.999998991242889,1
"CCL23","CCL23","6368",0.44708141173215,0.0333259215752342,0,0.999999988330526,1
"SLC29A3","SLC29A3","55315",0.473866808185778,-0.276351968913573,0,0.999999992866576,1
"CXCL3","CXCL3","2921",0.386161410422937,0.772184351637282,0,0.999999998683712,1
"SLC15A3","SLC15A3","51296",0.45163326088424,2.13052294392399,0,0.999999998856253,1
"ALDH2","ALDH2","217",0.49256828746817,5.14031083456048,0,0.999999999143573,1
"NPL","NPL","80896",0.446485786566043,0.0599882519055598,0,0.999999999886747,1
"PHLDA3","PHLDA3","23612",0.441155135535711,2.11942953298874,0,0.999999999991294,1
"ACO1","ACO1","48",0.424894214548411,1.41399748160468,0,0.999999999995757,1
"PKD2L1","PKD2L1","9033",0.457972658523552,-0.387952705683914,0,0.999999999996156,1
"CITED2","CITED2","10370",0.396181525957198,1.77419892780026,0,0.999999999998423,1
"MALAT1","MALAT1","378938",0.300184336930576,6.69395711146658,0,0.999999999998911,1
"SUSD1","SUSD1","64420",0.435429284909728,-0.114047315472099,0,0.999999999999608,1
"TCEA3","TCEA3","6920",0.430914688781148,-0.0419975470367341,0,0.999999999999666,1
"TPD52L1","TPD52L1","7164",0.499834327365115,-0.81534265049924,0,0.999999999999851,1
"PLD3","PLD3","23646",0.378579023283592,1.59663826697641,0,0.999999999999882,1
"ALG9","ALG9","79796",0.453924135349911,-0.482763011933588,0,0.999999999999934,1
"PSAP","PSAP","5660",0.492427567594725,5.12107882144909,0,0.99999999999994,1
"ZFAS1","ZFAS1","441951",0.411034275338684,2.04356701396282,0,0.999999999999959,1
"CRTAP","CRTAP","10491",0.408713831626677,0.694940890999609,0,0.999999999999968,1
"NUP214","NUP214","8021",0.409724654828736,1.19824224857628,0,0.999999999999968,1
"PLA2G15","PLA2G15","23659",0.406719547101266,0.894222493088833,0,0.99999999999999,1
"SLA","SLA","6503",0.384481209175752,1.34953166667928,0,0.999999999999999,1
