"","SYMBOL","ENTREZID","logFC","AveExpr","t","P.Value","adj.P.Val"
"MCEMP1","MCEMP1","199675",0.940778156563769,4.24858961128123,20.6564458517755,1.85859170809723e-94,1.44765708143693e-90
"FABP4","FABP4","2167",0.959491662844425,5.83564746566973,16.5190908016309,2.44836834422264e-61,1.27135606887668e-57
"HP","HP","3240",0.991369220726783,2.43064160512106,15.0495936597951,2.6375883283737e-51,1.02720877448514e-47
"AQP3","AQP3","360",0.874541297295791,1.69647372592185,13.2647091966117,2.38826050582196e-40,7.44086443193891e-37
"GPD1","GPD1","2819",0.805976909991136,1.29194639286849,10.6315710244057,1.18040658528707e-26,3.06472896426701e-23
"STXBP2","STXBP2","6813",0.798394476831472,3.67056992039806,10.4153316640995,1.16279711686432e-25,2.58772192664463e-22
"ALOX5AP","ALOX5AP","241",0.744667147319125,4.71029140654792,10.0673825111282,4.19069548205201e-24,8.16033177742577e-21
"INHBA","INHBA","3624",0.793873822312453,2.45346231738402,8.16198791630214,1.70993168414181e-16,2.66373157755611e-13
"C1QA","C1QA","712",0.683243954338787,6.36559198821176,5.40740904682051,3.22089697641806e-08,4.18126109155338e-05
"CD52","CD52","1043",0.655622644050209,5.29995930939146,4.41103325397793,5.16134246208258e-06,0.00574309949102303
"PCOLCE2","PCOLCE2","26577",0.636667556243534,1.61606289819078,2.38610944488679,0.00851684154102748,1
"LPL","LPL","4023",0.625685497657072,2.10180534693065,1.82949528807455,0.0336675509585981,1
"CCND3","CCND3","896",0.611957201576318,1.62692667238121,1.47129867504582,0.0706102866654121,1
"QSOX1","QSOX1","5768",0.597288495189601,2.2794420772906,0.670480250922921,0.251278358394421,1
"RETN","RETN","56729",0.602388025385837,3.25687086945307,0.665098003403697,0.252996394680577,1
"RGCC","RGCC","28984",0.597811195780392,2.90864002704727,0.59737435154,0.27513093173233,1
"RHBDD2","RHBDD2","57414",0.588329706210487,1.38111524372523,0.178546938674205,0.429147317708551,1
"FOLR3","FOLR3","2352",0.569443339850437,1.2496953679082,0,0.777158123241333,1
"FBP1","FBP1","2203",0.550802498698355,4.59811792065071,0,0.979960344698673,1
"GYPC","GYPC","2995",0.547083807245236,2.66611975228669,0,0.98860748936479,1
"PNPLA6","PNPLA6","10908",0.542489527953923,2.70963793621316,0,0.99515914767212,1
"FAM89A","FAM89A","375061",0.528404073152815,2.0137048817979,0,0.999415685633636,1
"ETHE1","ETHE1","23474",0.513180426920634,1.51041857612513,0,0.999906375353312,1
