"","SYMBOL","ENTREZID","logFC","AveExpr","t","P.Value","adj.P.Val"
"STMN1","STMN1","3925",3.63000590779999,2.17587992466885,47.1781872772921,0,0
"HMGN2","HMGN2","3151",2.78820626735675,3.0855495175473,47.0226432570016,0,0
"CLSPN","CLSPN","63967",1.9168373648467,-0.919174683833466,70.6345877777895,0,0
"CDCA8","CDCA8","55143",1.72017617740325,-0.964757141212707,82.2653250496283,0,0
"CDC20","CDC20","991",2.54033744362897,-0.970954857001143,150.887887691317,0,0
"KIF2C","KIF2C","11004",2.33824588830664,-0.971812973998014,152.908548483803,0,0
"CDKN2C","CDKN2C","1031",2.62849371234127,-0.747671565249318,65.9598359271475,0,0
"DEPDC1","DEPDC1","55635",2.062091729775,-0.985448068703279,147.483273183004,0,0
"GPSM2","GPSM2","29899",1.90186870548229,-0.877180450064245,56.2561648407593,0,0
"PHGDH","PHGDH","26227",2.13175600392513,-0.934855901581164,83.4723344052809,0,0
"CKS1B","CKS1B","1163",2.93918941547188,0.31131499915634,41.7971877933903,0,0
"IQGAP3","IQGAP3","128239",1.38389928335508,-0.957176283675355,50.5934192154719,0,0
"NUF2","NUF2","83540",2.53277588326394,-0.9602006289813,145.319599765646,0,0
"ASPM","ASPM","259266",3.53102414792353,-0.9510143503219,206.950317286167,0,0
"KIF14","KIF14","9928",1.93379140350793,-0.975790233802233,108.839874041713,0,0
"UBE2T","UBE2T","29089",2.19863504972384,-0.851848461902505,67.424656358604,0,0
"NEK2","NEK2","4751",1.59279235306156,-0.996777243037917,116.63552250781,0,0
"CENPF","CENPF","1063",4.56297439419813,-0.776323846577898,133.082296638218,0,0
"RRM2","RRM2","6241",3.42698788215722,-0.950706656558075,169.910654793112,0,0
"CENPA","CENPA","1058",2.65465676259206,-0.965851997175818,175.521592680398,0,0
"NCAPH","NCAPH","23397",1.71112205966316,-0.988914600777072,123.363956945015,0,0
"BUB1","BUB1","699",1.94602106142978,-0.961846589520044,100.258150536252,0,0
