"","SYMBOL","ENTREZID","logFC","AveExpr","t","P.Value","adj.P.Val"
"FN1","FN1","2335",3.15209186489895,2.36458996993282,53.2793267123206,0,0
"AQP3","AQP3","360",1.0803052339429,1.69647372592185,17.0663151731719,2.63181789698879e-65,1.36661530664305e-61
"FBP1","FBP1","2203",0.913905969721176,4.59811792065071,14.8695905387499,3.8669948702149e-50,1.50600115220519e-46
"MCEMP1","MCEMP1","199675",0.922536314118967,4.24858961128123,14.740163022032,2.6146221588248e-49,8.14611679803455e-46
"CCL18","CCL18","6362",1.18157749225283,1.29613167662497,12.6946505906071,3.91539120878997e-37,1.01656607084217e-33
"EVL","EVL","51466",0.810259955992541,2.39598655249603,9.22592486712891,1.49260595990782e-20,3.32168794906343e-17
"MRC1","MRC1","4360",0.760185209428247,4.1155162318924,7.73311370471519,5.40685079002411e-15,1.05284902008744e-11
"GPD1","GPD1","2819",0.77661582816215,1.29194639286849,6.93419756038944,2.08291247875742e-12,3.60529006600924e-09
"RGCC","RGCC","28984",0.772119918525209,2.90864002704727,6.54481817717393,3.0250973936189e-11,4.71249671977951e-08
"INHBA","INHBA","3624",0.777695976321087,2.45346231738402,5.66362011249861,7.47653470161289e-09,1.05881325074296e-05
"LPL","LPL","4023",0.740183044064137,2.10180534693065,5.24497900532033,7.86656922724037e-08,1.02121179518292e-04
"RETN","RETN","56729",0.751455580658666,3.25687086945307,4.77968151805039,8.81910196390579e-07,9.81314074240888e-04
"C1QB","C1QB","713",0.711872126571613,5.87328077702473,4.50271016993038,3.36690651146504e-06,0.0034966446423735
"PDLIM1","PDLIM1","9124",0.65358925820052,2.72945974517982,2.99030335177707,0.0013946032780678,1
"ALOX5AP","ALOX5AP","241",0.640064903563286,4.71029140654792,2.61259773806497,0.004495030316591,1
"GSN","GSN","2934",0.658455164336317,2.19428026503205,2.43074879073905,0.00753666164969669,1
"RHBDD2","RHBDD2","57414",0.636194960087531,1.38111524372523,2.0432945797813,0.0205158867380394,1
"FABP4","FABP4","2167",0.645851391229668,5.83564746566973,2.01995434266355,0.0216983802756281,1
"CD52","CD52","1043",0.626394914902609,5.29995930939146,1.94540061327375,0.0258679314892229,1
"TFRC","TFRC","7037",0.641805252571767,2.84254226786087,1.80096586364514,0.0358590170388485,1
"S100A8","S100A8","6279",0.643955616089618,2.69960348665433,1.64297811155087,0.0501988325730598,1
"PNPLA6","PNPLA6","10908",0.602648175237293,2.70963793621316,0.810279078398469,0.208893027244815,1
"C1QA","C1QA","712",0.596901218651581,6.36559198821176,0.494058453591434,0.310634209975053,1
"GCHFR","GCHFR","2644",0.578839930668353,3.01677482799827,0,0.580468583961217,1
"FFAR4","FFAR4","338557",0.577005363002799,1.26593666816467,0,0.619884686560495,1
"SERPINA1","SERPINA1","5265",0.573358923931298,4.91146840726832,0,0.745874057167377,1
"RHOB","RHOB","388",0.557692920788451,1.65774330199366,0,0.796236286183824,1
"C1QC","C1QC","714",0.553864699603079,4.62450682356397,0,0.866839217286971,1
"CD9","CD9","928",0.548670691567794,3.12375944787828,0,0.895623844106186,1
"CD163","CD163","9332",0.536649783951672,1.93259762222059,0,0.947380964118852,1
"S100A9","S100A9","6280",0.532091163086036,4.70267127211441,0,0.98612531780411,1
"FCGR3A","FCGR3A","2214",0.525914641836376,3.24605414785293,0,0.9870390684517,1
"HBEGF","HBEGF","1839",0.510381047181075,0.896591686629941,0,0.991908938159009,1
"MYADM","MYADM","91663",0.511643524168978,1.87242337525845,0,0.992494422205663,1
"MME","MME","4311",0.515719928198791,1.17071566842535,0,0.993622206676183,1
"GLRX","GLRX","2745",0.533893373001049,3.56611018030371,0,0.99424110233529,1
"STXBP2","STXBP2","6813",0.514085753121975,3.67056992039806,0,0.995356649360428,1
"MSR1","MSR1","4481",0.518101147977037,3.04468735088819,0,0.995443076647186,1
"PHLDA3","PHLDA3","23612",0.520317443560867,2.11942953298874,0,0.996747454256274,1
"SVIL","SVIL","6840",0.517021617617513,1.84472425857978,0,0.997385172996189,1
"ATP1B1","ATP1B1","481",0.51247720360368,1.98557994928845,0,0.9981392194953,1
"MARCO","MARCO","8685",0.506678811381402,5.09102221578531,0,0.999757760196776,1
"ID2","ID2","3398",0.463546627837569,1.2140634758771,0,0.999868207831555,1
"SLC27A3","SLC27A3","11000",0.486303906603636,0.948303214984239,0,0.999921341371732,1
"VMO1","VMO1","284013",0.46683152908449,1.25000833485316,0,0.99993853999589,1
"TRPV2","TRPV2","51393",0.484926080191988,1.50645241231603,0,0.999975143177253,1
"CCND3","CCND3","896",0.483977533088518,1.62692667238121,0,0.999982575307605,1
"GLDN","GLDN","342035",0.468412124580814,0.503295203972673,0,0.99999448146903,1
