"","SYMBOL","ENTREZID","logFC","AveExpr","t","P.Value","adj.P.Val"
"CA2","CA2","760",1.65556192936326,-0.120400214230363,42.1973969245321,0,0
"GPD1","GPD1","2819",1.61330400430997,1.29194639286849,40.3238799503013,0,0
"GCHFR","GCHFR","2644",1.8234245927261,3.01677482799827,44.5237096737839,0,0
"APOC1","APOC1","341",1.18579134413559,6.78195409266717,29.98573697172,4.75808712601005e-195,1.85303703122462e-191
"FDX1","FDX1","2230",1.3403503689762,1.14888493911938,29.2124874130669,2.25688499542468e-185,7.03155089174514e-182
"RBP4","RBP4","5950",1.57988173795598,1.4710563278388,28.8562775975128,5.37884121053238e-181,1.39652647296122e-177
"CD9","CD9","928",1.33890654123695,3.12375944787828,28.3022672763647,2.7388592336188e-174,6.09513559161624e-171
"SCD","SCD","6319",1.19713868188441,2.54773275953436,23.436357039886,1.03206008029697e-120,1.7863813256518e-117
"RMDN3","RMDN3","55177",1.1683147786253,1.07617035049789,22.8961081243,2.32268653305472e-115,3.61828108119265e-112
"CYP27A1","CYP27A1","1593",1.06629218703452,2.92770060280252,22.4980050296023,1.71043384451701e-111,2.42228531180781e-108
"CCL18","CCL18","6362",1.55313379054983,1.29613167662497,22.3266668272621,7.53943560238159e-110,9.7874439844917e-107
"MSR1","MSR1","4481",1.10789305471516,3.04468735088819,22.1058918331139,9.50854553544107e-108,1.1394163257777e-104
"MME","MME","4311",1.09433629107531,1.17071566842535,19.8574800043599,1.66913705316255e-87,1.85727264386902e-84
"CD52","CD52","1043",0.968237358947058,5.29995930939146,19.5040248899258,1.63574373397748e-84,1.69877439252675e-81
"TGM2","TGM2","7052",1.1801037787926,1.59479668669533,19.4598379907975,3.83702785900307e-84,3.73582624922186e-81
"ADTRP","ADTRP","84830",1.02414890420221,0.243838273265611,19.3311093062248,4.55067336342416e-83,3.93835498085675e-80
"ABCG1","ABCG1","9619",1.01947117755203,2.44199291055022,18.4831163640351,3.6342874388764e-76,2.97973314330614e-73
"CES1","CES1","1066",1.11128823199461,2.76594582014007,17.7639172376481,1.50805875926712e-70,1.17462696759316e-67
"LGALS3","LGALS3","3958",0.870766230449103,5.91557458047782,17.2296279195872,1.62723155000118e-66,1.20709586123421e-63
"SERPING1","SERPING1","710",0.993962448513364,2.92077120568215,16.3343534320856,5.01377213509813e-60,3.39584966611124e-57
"FABP4","FABP4","2167",1.0344264982407,5.83564746566973,16.1600799280261,8.39442344883056e-59,5.37743767812463e-56
"PHLDA3","PHLDA3","23612",0.939124455816668,2.11942953298874,16.158360208461,8.62985890057233e-59,5.37743767812463e-56
"TFRC","TFRC","7037",1.03764502628647,2.84254226786087,15.5442301715519,1.39993356502306e-54,8.38775579843429e-52
"AKR1C3","AKR1C3","8644",0.970723974203482,0.192880105654133,15.4173752882453,9.90607662388855e-54,5.71543932025688e-51
"NMB","NMB","4828",0.956322300548583,-0.0833472105964906,15.0157970492858,4.3773025330867e-51,2.43534353072945e-48
"CSTB","CSTB","1476",0.801379987716415,5.02379467431693,13.9710586644366,1.59755965941874e-44,8.58164978428455e-42
"ACP5","ACP5","54",0.820645526580034,4.20638590983797,13.6278906545654,1.81161323826802e-42,9.40710367524641e-40
"FAM89A","FAM89A","375061",0.820913520014159,2.0137048817979,11.0412718452999,1.36499261042879e-28,6.44359238947261e-26
"NUPR1","NUPR1","26471",0.960941330219695,2.3685378024177,10.4571888314405,7.49468177080979e-26,3.335775789305e-23
"MACC1","MACC1","346389",0.821942884232083,0.373987710303951,9.43939471062768,2.00204848408019e-21,7.9969003294875e-19
"RETREG1","RETREG1","54463",0.786543932918679,-0.0688107715358527,9.22358144665079,1.52551062326011e-20,5.94110112228649e-18
"PLIN2","PLIN2","123",0.810455530171399,2.73321997007664,8.59812856626967,4.23975480619734e-18,1.61090000904737e-15
