"","SYMBOL","ENTREZID","logFC","AveExpr","t","P.Value","adj.P.Val"
"CDKN1A","CDKN1A","1026",2.08811016984866,-0.474079138403518,36.8591211092406,2.22280770011351e-291,3.46268983523683e-287
"MDM2","MDM2","4193",1.37714099341884,-0.0951354717821556,18.7360305811914,3.41407746115983e-78,2.65922493449739e-74
"GADD45A","GADD45A","1647",1.10077362984167,-0.629347062541097,16.4626357122381,6.18198289708256e-61,3.2100976523584e-57
"EVL","EVL","51466",1.19835328410085,2.39598655249603,14.7468148173332,2.37095292415863e-49,7.38694093050862e-46
"INHBA","INHBA","3624",1.39685384067971,2.45346231738402,14.0069063370867,9.68166286633555e-45,2.51368240219625e-41
"ACTA2","ACTA2","59",0.908414603622381,-0.775912325735763,13.2964800685384,1.56624070471198e-40,3.48555681400046e-37
"BAX","BAX","581",1.06904292208396,1.94713178795784,11.5309357697862,5.32658031944009e-31,9.21971869069307e-28
"DDB2","DDB2","1643",0.968021712854993,-0.47306748220322,11.3081232717832,6.84115140617694e-30,1.06571456605424e-26
"CD9","CD9","928",1.12595139920305,3.12375944787828,11.0010140645647,2.13117674729701e-28,3.01813376085389e-25
"VMO1","VMO1","284013",1.10963314096503,1.25000833485316,10.0148133275343,7.12861380564404e-24,9.25412882202691e-21
"PHPT1","PHPT1","29085",0.998315654326964,1.4336841396939,9.15979214077474,2.75611718503428e-20,3.302676423728e-17
"TREM2","TREM2","54209",1.09834410621593,0.824779097094614,9.14937387220018,3.03450516763815e-20,3.37653725010479e-17
"AQP3","AQP3","360",1.0201911792172,1.69647372592185,8.80357003467772,6.96563073650901e-19,7.23403970755583e-16
"SYTL1","SYTL1","84958",0.824204283090343,-0.71374224766157,8.72977533487089,1.33899349139519e-18,1.30367753805965e-15
"TMEM273","TMEM273","170371",0.944688049911413,0.655604674328906,7.91658544506392,1.26135129656194e-15,1.15584297046129e-12
"TMEM30A","TMEM30A","55754",0.928988235519329,0.836420159142162,7.42525110156841,5.77379049206114e-14,4.99689490474047e-11
"FBP1","FBP1","2203",0.860940297809618,4.59811792065071,7.32418387073699,1.23120121629151e-13,1.00945539723101e-10
"MCEMP1","MCEMP1","199675",0.863001386293551,4.24858961128123,7.12765104647526,5.21697201220367e-13,4.06349950030544e-10
"FDXR","FDXR","2232",0.728327347336015,-0.741804673589334,5.69872285663695,6.09040867761223e-09,4.51792316094492e-06
"EVI2B","EVI2B","2124",0.821170152408869,2.10660020534521,5.62604667132689,9.29922872294438e-09,6.58469932027398e-06
"PHLDA3","PHLDA3","23612",0.806206930246411,2.11942953298874,5.4680185011271,2.29312213808408e-08,1.5531415942206e-05
"RRM2B","RRM2B","50484",0.788706394686945,-0.186119774545191,5.16961542001735,1.18019743935515e-07,7.66046487928104e-05
"HCST","HCST","10870",0.836722888774508,2.28351037314235,5.00729232127081,2.77527013898969e-07,1.72932632900725e-04
"CTSW","CTSW","1521",0.772258382234096,-0.22860650561242,4.88372985527726,5.23094042493622e-07,3.01805888665394e-04
"MRC1","MRC1","4360",0.76806270456932,4.1155162318924,4.74416939439181,1.05150466029853e-06,5.74128661891773e-04
"ARMH1","ARMH1","339541",0.786384385969047,-0.08721282941272,4.74086343633973,1.06879774007327e-06,5.74128661891773e-04
"ZMAT3","ZMAT3","64393",0.752144177483819,-0.435966245528939,4.72741101950497,1.1420248744851e-06,5.93015449824295e-04
"ABHD2","ABHD2","11057",0.806186932243397,0.942338006370166,4.67371398692758,1.48525725080419e-06,7.46365724291216e-04
"TRIM22","TRIM22","10346",0.796504286473028,0.891984756757317,4.65436722672587,1.63164505115755e-06,7.94305206466636e-04
"HBEGF","HBEGF","1839",0.826996219643524,0.896591686629941,4.58196708291149,2.31213283531502e-06,0.00109146682753144
"CDC42EP3","CDC42EP3","10602",0.782406492207361,1.24807315679143,4.34582625651064,6.95980854476732e-06,0.00318882051501133
"STXBP2","STXBP2","6813",0.769386896658853,3.67056992039806,3.97413241048063,3.53985345765306e-05,0.0157553820466627
"GYPC","GYPC","2995",0.73068434642271,2.66611975228669,3.86837606396594,5.48939234090095e-05,0.0237538205240431
"GPD1","GPD1","2819",0.758392992794672,1.29194639286849,3.68394092064887,1.15024158266826e-04,0.0484282793913681
"RHBDD2","RHBDD2","57414",0.736598883128876,1.38111524372523,3.55055747297271,1.92494445367607e-04,0.0789125913141207
"TCF7L2","TCF7L2","6934",0.726385468924777,1.82154913825935,3.35227326660345,4.01236329927845e-04,0.160268193528614
"RGCC","RGCC","28984",0.737074365488983,2.90864002704727,3.12292090626984,8.96158271691827e-04,0.349008838910382
"RASAL2","RASAL2","9462",0.724977300303673,0.933711417876015,3.08853404483155,0.00100662732996717,0.382469281615333
"ABHD5","ABHD5","51099",0.723645151991953,2.12002335673747,3.06820726026588,0.00107767035504377,0.39971306644933
"ICAM3","ICAM3","3385",0.689883978790007,-0.201582565655673,2.64070975887588,0.00413871383884265,1
"GSN","GSN","2934",0.720113527467237,2.19428026503205,2.62435627481928,0.00434278683993715,1
"ISCU","ISCU","23479",0.690584063663238,1.83406875435584,2.62406046877577,0.00434655955733322,1
"TBC1D10C","TBC1D10C","374403",0.688937444908535,0.753612938393741,2.39626167569302,0.00828459241784869,1
"TGM2","TGM2","7052",0.718774674565547,1.59479668669533,2.37015650802744,0.00889333866512636,1
"TMEM91","TMEM91","641649",0.678588587578692,-0.0808109725773118,2.33692740660031,0.00972466514348501,1
"APOE","APOE","348",0.675226880382613,5.76106531430943,1.77245960514429,0.0381640867361736,1
"ALOX5AP","ALOX5AP","241",0.645708776901689,4.71029140654792,1.6909432123095,0.0454288810732465,1
"CXCL16","CXCL16","58191",0.634364973267006,3.75443280261312,1.57373543863284,0.0577794459408022,1
"PLXNA2","PLXNA2","5362",0.61672456180799,-0.834502373289673,1.49412030816415,0.0675772082350011,1
"PARAL1","PARAL1","101929371",0.648930614097101,1.16655246719874,1.48265518438872,0.069088137017253,1
"C1QA","C1QA","712",0.642969985592349,6.36559198821176,1.40932784302537,0.0793741705745469,1
"CD52","CD52","1043",0.634853574024863,5.29995930939146,1.37530496027666,0.0845234587702298,1
"RAC2","RAC2","5880",0.636300352019416,2.06410065011365,1.23499847047176,0.108420245039489,1
"GCA","GCA","25801",0.617914634255684,1.76822516400111,0.782382653035672,0.216997868736139,1
"THBS1","THBS1","7057",0.620397546338718,0.397425553599447,0.701830417837627,0.241395113757873,1
"ITGAX","ITGAX","3687",0.595851597541681,0.426152793850208,0.225385640555133,0.410840388070063,1
"PTPMT1","PTPMT1","114971",0.593900708370551,1.18262391788056,0.2083626141747,0.417473611195208,1
"IGSF6","IGSF6","10261",0.59467271973532,2.07654332892635,0.195633845943337,0.422449028431614,1
"IER5","IER5","51278",0.591006747554517,1.20479962307601,0.124013406242962,0.450652734624309,1
"SPN","SPN","6693",0.589074298370562,1.99176827055196,0.0997517632722144,0.460271026607199,1
"S100A9","S100A9","6280",0.587969798712739,4.70267127211441,0.0734965537477537,0.470705731711519,1
"APOBEC3C","APOBEC3C","27350",0.583729658138132,-0.214706898157882,0,0.512718704142489,1
"LY6E","LY6E","4061",0.578076670882955,4.16896459904093,0,0.581730303886146,1
"FOLR3","FOLR3","2352",0.561635111692262,1.2496953679082,0,0.693642466406812,1
"CLDN7","CLDN7","1366",0.560211084868784,0.59703743079261,0,0.714518246893122,1
"IL1RN","IL1RN","3557",0.556503490107176,0.180451384509226,0,0.722441408411544,1
"RGS12","RGS12","6002",0.556955569124988,0.286843021914241,0,0.738437595383882,1
"CKLF","CKLF","51192",0.550476044538215,1.7329832772783,0,0.776665052322919,1
"CITED2","CITED2","10370",0.545178799364106,1.77419892780026,0,0.781196570211544,1
"RETN","RETN","56729",0.537575808433878,3.25687086945307,0,0.787755575013264,1
"TRIM38","TRIM38","10475",0.543132186954341,1.07519827006189,0,0.825624616497257,1
"EGR2","EGR2","1959",0.54078087543119,-0.0881119857535141,0,0.831768048106441,1
"TOB1","TOB1","10140",0.547051676001475,-0.50063359072627,0,0.871143439247834,1
"PPARG","PPARG","5468",0.539034736679271,2.37471798160427,0,0.876408645092496,1
"FABP4","FABP4","2167",0.523756654204121,5.83564746566973,0,0.883379584491106,1
"GABARAPL1","GABARAPL1","23710",0.530640046134578,0.95232552852763,0,0.883395680128325,1
"NCF1","NCF1","653361",0.518667662817721,0.626464503950735,0,0.893611178091571,1
"PLXNB2","PLXNB2","23654",0.529623951686961,0.124103071022676,0,0.902674998373806,1
"AVPI1","AVPI1","60370",0.526549510699045,0.602937780047946,0,0.906599725898689,1
"IRS2","IRS2","8660",0.517220007015226,1.18850964145765,0,0.919749534820119,1
"PNPLA6","PNPLA6","10908",0.532119317293829,2.70963793621316,0,0.922391364348608,1
"LST1","LST1","7940",0.537519527785207,3.75700131359045,0,0.930587499953543,1
"TNFRSF10B","TNFRSF10B","8795",0.538345456210458,-0.569065328837814,0,0.932746549087867,1
"CLEC12A","CLEC12A","160364",0.516796889445932,1.38563898085188,0,0.934256521183405,1
"BHLHE41","BHLHE41","79365",0.507618094399442,0.986352234101697,0,0.942105653113393,1
"LAMTOR1","LAMTOR1","55004",0.527358986571959,3.2174349865757,0,0.959218354668286,1
"ACE","ACE","1636",0.509280082771698,0.121446059453373,0,0.960437528202873,1
"ARL4A","ARL4A","10124",0.496881033163727,1.32499083897773,0,0.966065509146939,1
"UBASH3B","UBASH3B","84959",0.503746416691215,0.159042828521315,0,0.969279294267867,1
"CLEC4A","CLEC4A","50856",0.499424842487825,0.326756449055211,0,0.973684480796072,1
"RNF149","RNF149","284996",0.509944177445579,2.61780308241261,0,0.974046894104679,1
"CD37","CD37","951",0.51680273495239,3.1714064268833,0,0.974504527335131,1
"ECSCR","ECSCR","641700",0.50553220227195,0.164025632704227,0,0.97668357821833,1
"FUOM","FUOM","282969",0.493830512907716,1.33879542243477,0,0.976724281966023,1
"CCDC85B","CCDC85B","11007",0.496033788537738,0.813547931771667,0,0.978034784677727,1
"S100A13","S100A13","6284",0.492761203818605,1.71427917890074,0,0.980680367953833,1
"CARD16","CARD16","114769",0.505997276509319,2.44150847980005,0,0.980730903468807,1
"JAML","JAML","120425",0.492639381440592,1.86715982666862,0,0.982013844355487,1
"SCIMP","SCIMP","388325",0.491933410643496,0.786214602646147,0,0.983245953942062,1
"MME","MME","4311",0.483324805282615,1.17071566842535,0,0.984074374666497,1
