"","SYMBOL","ENTREZID","logFC","AveExpr","t","P.Value","adj.P.Val"
"KLF2","KLF2","10365",2.15574035149471,-0.407240452356147,28.7827052283897,8.9088056014221e-172,1.42549798428355e-167
"IL7R","IL7R","3575",1.72396982548882,-0.158978257945609,18.1418101043805,4.48097937085103e-72,2.39000503043291e-68
"LTB","LTB","4050",1.85796166807548,1.0351876887321,16.144820647367,8.24050499749624e-58,3.29640801162343e-54
"TPT1","TPT1","7178",0.902325378130693,4.67377860634302,7.53807926128414,2.71338378420838e-14,6.20240770444546e-11
"TMSB10","TMSB10","9168",0.948604984417496,2.96797538636469,7.05790216994436,9.33845961880364e-13,1.86780865450596e-09
"LDHB","LDHB","3945",0.93646855277674,0.135827574313708,6.27647460150422,1.84444912478512e-10,2.8924833627269e-07
"EEF1A1","EEF1A1","1915",0.823071332621396,4.51838962008687,6.08980408883383,5.97855271939422e-10,7.97190183858558e-07
"RIPOR2","RIPOR2","9750",0.827690244294922,-0.661254383498652,5.62751781916397,9.52625689463454e-09,1.17253566593113e-05
"NOSIP","NOSIP","51070",0.813123618633855,-0.669803534197267,5.36553063803813,4.17647345337054e-08,4.45518344849214e-05
"EEF1B2","EEF1B2","1933",0.825273778771668,1.58249173536085,4.10617276307139,2.03625987074908e-05,0.0181012189954756
"PABPC1","PABPC1","26986",0.827507470245288,0.861609564942366,4.07632688751055,2.31519630745614e-05,0.0194976084818977
"GIMAP7","GIMAP7","168537",0.819484929411256,0.136401845947755,3.99594127026653,3.25786907320974e-05,0.0248234109716329
"AES","AES",NA,0.79155487544558,0.388766444329694,3.5903525090165,1.66346381101209e-04,0.111785124483319
"NOP53","NOP53","29997",0.793521049303129,0.578324347677168,3.58828644947159,1.67667207524508e-04,0.111785124483319
"SELL","SELL","6402",0.684495975126125,-0.979146960190694,3.41837445740009,3.16936152965346e-04,0.187825754948092
"EIF3E","EIF3E","3646",0.765629080571963,0.142867609302722,3.19432238912519,7.04178930523263e-04,0.402413109546526
"NACA","NACA","4666",0.734955895118383,2.35502578149469,3.12854365940657,8.823000063712e-04,0.486816634549847
"RACK1","RACK1","10399",0.713288575716073,2.35002891048755,2.60681726143496,0.00457994982268568,1
"EEF2","EEF2","1938",0.733818695223643,0.772540402053913,2.5257919756293,0.00578379621889318,1
"FXYD5","FXYD5","53827",0.709138695333088,0.333809047214097,2.1165717923937,0.0171672512022687,1
"TCF7","TCF7","6932",0.633953820068845,-0.70394907275551,1.22160779845746,0.11095037243841,1
"SARAF","SARAF","51669",0.643279862662813,0.864531724523005,1.01526580676637,0.155008661734666,1
"NSA2","NSA2","10412",0.587872544887952,-0.216104050792318,0.0547992608667205,0.478150045529742,1
"S1PR4","S1PR4","8698",0.584310418352833,-0.687947769934606,0,0.506219361608307,1
"TMEM123","TMEM123","114908",0.575777879045689,-0.441967689961623,0,0.575302766762433,1
"NPM1","NPM1","4869",0.564897549621233,0.991218599085729,0,0.635571842690755,1
"CCR7","CCR7","1236",0.575817214322959,-1.03318350625706,0,0.639073784406106,1
"LIMD2","LIMD2","80774",0.55916439060861,0.0279256173100283,0,0.674002675867049,1
"TOMM7","TOMM7","54543",0.556812511363956,0.794711975443254,0,0.686166874347053,1
"RCAN3","RCAN3","11123",0.553270302959073,-0.670373236094647,0,0.769265005122329,1
"EMP3","EMP3","2014",0.527752274101384,0.826289147075769,0,0.823725834945317,1
"ADD3","ADD3","120",0.518945711410113,-0.794709940221176,0,0.959644416125582,1
"EIF3H","EIF3H","8667",0.490077937980045,-0.0256755627319528,0,0.959858103297764,1
"PIK3IP1","PIK3IP1","113791",0.510731751495506,-0.680231958580539,0,0.961823565145222,1
"SNHG8","SNHG8","100093630",0.497105276330309,-0.482711933753414,0,0.965097264089953,1
"HINT1","HINT1","3094",0.477458897641989,0.970129660070831,0,0.968838975474797,1
"BTF3","BTF3","689",0.473472627905672,1.28602474541672,0,0.977136216909463,1
"GIMAP4","GIMAP4","55303",0.480510052340457,-0.360307605175096,0,0.978662880495559,1
"JUNB","JUNB","3726",0.42411849420602,0.641725411710103,0,0.988059532557618,1
"COX4I1","COX4I1","1327",0.451976844055153,1.05126650323129,0,0.990355730230984,1
"BCL11B","BCL11B","64919",0.461577885616201,-0.345511669726585,0,0.991844002597301,1
"FYB1","FYB1","2533",0.428372705167508,0.553481953231733,0,0.994744405615056,1
"GIMAP1","GIMAP1","170575",0.46678150970059,-0.553412179067498,0,0.994805442846964,1
"ZFAS1","ZFAS1","441951",0.429140451527917,0.395899953781862,0,0.99486474266485,1
"EEF1G","EEF1G","1937",0.471707765502144,-0.158018577111283,0,0.996653146976372,1
"BIRC3","BIRC3","330",0.462146458175107,-0.68687094868867,0,0.99705107367359,1
"OCIAD2","OCIAD2","132299",0.443862713559622,-0.378200965331145,0,0.997866217997548,1
"TRADD","TRADD","8717",0.459199239041668,-0.647528121902589,0,0.99820379187943,1
"RNASET2","RNASET2","8635",0.449853522925749,-0.524186646798514,0,0.998343420160557,1
"NAP1L1","NAP1L1","4673",0.414667746525407,0.11887338599046,0,0.998410101629716,1
"SERP1","SERP1","27230",0.413566631019856,-0.0392055503974,0,0.99903466984722,1
"TXNIP","TXNIP","10628",0.378970693165721,1.43698332878546,0,0.999054277051509,1
"C6orf48","C6orf48",NA,0.423854005721701,-0.29426493968639,0,0.999066529821996,1
"EEF1D","EEF1D","1936",0.417611382663334,1.66887492197333,0,0.999100536478129,1
"LINC00861","LINC00861","100130231",0.478389330666561,-0.910841033860296,0,0.999267104175587,1
"FOXP1","FOXP1","27086",0.429043337866551,-0.532794942263884,0,0.999315235268424,1
"UQCRB","UQCRB","7381",0.394386685497359,0.655089264262341,0,0.99941500553236,1
"SPOCK2","SPOCK2","9806",0.407722401506144,-0.274577804857544,0,0.999654765360065,1
"PFDN5","PFDN5","5204",0.403243111999998,1.4571826761535,0,0.999670999543095,1
"ARL4C","ARL4C","10123",0.36925261038367,0.233683418455037,0,0.999783800641866,1
"CD52","CD52","1043",0.36085291467171,1.89038427012621,0,0.999864307655855,1
"EPB41","EPB41","2035",0.423337601133677,-0.611577640575012,0,0.999872098177871,1
"CYLD","CYLD","1540",0.380117758343021,-0.272754259075652,0,0.999942334872166,1
"NEAT1","NEAT1","283131",0.308811297300759,0.993696833870177,0,0.999955822178307,1
"IKZF1","IKZF1","10320",0.363563447166557,-0.0720682545617571,0,0.999970152834504,1
"AQP3","AQP3","360",0.426648744148234,-0.81404757695127,0,0.999986498070053,1
"SAMHD1","SAMHD1","25939",0.36648484216278,-0.423248333060278,0,0.999993461157951,1
"COX7C","COX7C","1350",0.335235290998487,0.828668847733517,0,0.999993737299121,1
"C12orf57","C12orf57","113246",0.318309376754355,0.21645211457626,0,0.999995680070333,1
"FAM107B","FAM107B","83641",0.336075221224713,-0.149538709957863,0,0.999997598615586,1
"LEF1","LEF1","51176",0.453372875636429,-0.963139425976795,0,0.999997641325833,1
"BTG1","BTG1","694",0.310155679693622,1.7635983465117,0,0.999997755211738,1
"ITGA4","ITGA4","3676",0.345142380038276,-0.348110096145795,0,0.999997983509061,1
"MALAT1","MALAT1","378938",0.266153157914675,6.742173235751,0,0.999998318338704,1
"GSTK1","GSTK1","373156",0.317192303867216,0.0766913012605909,0,0.999998747957558,1
"TNFRSF25","TNFRSF25","8718",0.406858676732544,-0.789189602906541,0,0.999998875762228,1
"CD3G","CD3G","917",0.302716404151967,0.485000391852051,0,0.999999349601962,1
"PRMT2","PRMT2","3275",0.341611450088925,-0.437741657924047,0,0.999999660538501,1
"ITGB1","ITGB1","3688",0.29708343569355,-0.126199702170864,0,0.999999666328512,1
"ETS1","ETS1","2113",0.2956174480979,0.0270182808190961,0,0.999999821042009,1
"LAPTM5","LAPTM5","7805",0.289532131293837,0.444859606578322,0,0.999999825646291,1
"EIF3F","EIF3F","8665",0.301699763061306,0.0130449704307897,0,0.999999864440856,1
"ISG20","ISG20","3669",0.31054700398042,-0.217974158070909,0,0.999999878795218,1
"MCUB","MCUB","55013",0.39290916417879,-0.799891928880379,0,0.99999989754374,1
"GPSM3","GPSM3","63940",0.300965719748496,-0.120314454373426,0,0.999999940384115,1
"STK4","STK4","6789",0.273255085169497,0.463813210289912,0,0.999999961646949,1
"LEPROTL1","LEPROTL1","23484",0.288448674434373,-0.11785781629773,0,0.999999972892905,1
"PNISR","PNISR","25957",0.272458840772832,0.437947355156063,0,0.999999978291383,1
"CYTH1","CYTH1","9267",0.356855151309169,-0.679729666477936,0,0.999999979297564,1
"EIF3K","EIF3K","27335",0.271303055700711,0.387983023596337,0,0.999999984891538,1
"CNN2","CNN2","1265",0.334289626147441,-0.581830447648765,0,0.999999985979254,1
"S100A10","S100A10","6281",0.221121861851352,1.27568357380263,0,0.999999996703099,1
"TRAF3IP3","TRAF3IP3","80342",0.270352312547524,-0.150954920774848,0,0.999999996801802,1
"EIF4B","EIF4B","1975",0.293205274512733,-0.314923949110525,0,0.999999996948173,1
"TRBC1","TRBC1","28639",0.113278781725034,0.244634028009087,0,0.999999998312406,1
"SF1","SF1","7536",0.259409038759266,0.0356140765573103,0,0.999999998367773,1
"PPP2R5C","PPP2R5C","5527",0.251936802925012,0.00699540740276497,0,0.99999999853962,1
"FLT3LG","FLT3LG","2323",0.33470913179711,-0.686957902271548,0,0.999999998621883,1
"ZFP36L2","ZFP36L2","678",0.192827927350719,1.08126881153544,0,0.999999998657515,1
"TRAC","TRAC","28755",0.210932316154454,1.39688468443657,0,0.999999998806196,1
