"","SYMBOL","ENTREZID","logFC","AveExpr","t","P.Value","adj.P.Val"
"S100A4","S100A4","6275",1.17558932127124,2.16146232154459,11.0171492002309,2.80640627634271e-28,2.24526534138798e-24
"S100A6","S100A6","6277",0.862438628853421,1.9514165644178,6.29530611875562,1.63507431185277e-10,6.54070601598903e-07
"ANXA1","ANXA1","301",0.897706007749463,0.85451317869096,6.02191504076972,9.0936834276161e-10,2.9101605705057e-06
"S100A10","S100A10","6281",0.82195499807885,1.27568357380263,4.85438187616267,6.18065901176256e-07,0.00109885249830236
"S100A11","S100A11","6282",0.793620827919664,1.33126620783515,4.45243099992478,4.31689615460165e-06,0.00690746553697811
"CD2","CD2","914",0.756165459772103,1.0998384268553,3.59005674792048,1.66534861264975e-04,0.204978793469298
"LTB","LTB","4050",0.745050885452444,1.0351876887321,2.60489834646262,0.00460565145483808,1
"KLRB1","KLRB1","3820",0.734729503020252,0.0835012004780519,2.59707904050508,0.00471171826144364,1
"VIM","VIM","7431",0.693452726833284,2.21474301916717,2.31412716176788,0.0103460492220513,1
"TXN","TXN","7295",0.654174873252385,0.076626436758804,1.56412277540832,0.0589189643677351,1
"AHNAK","AHNAK","79026",0.654126925346424,0.274775661806523,1.42045219607934,0.0777622713672366,1
"CD52","CD52","1043",0.637538712857669,1.89038427012621,1.09657495136848,0.136434145932357,1
"SH3BGRL3","SH3BGRL3","83442",0.628378796649924,2.25597528195345,1.05472714512691,0.145794872975009,1
"CRIP1","CRIP1","1396",0.609886197683751,0.715798026826739,0.572947105354435,0.283350267480042,1
"LGALS3","LGALS3","3958",0.582032656895261,0.0339654338983253,0,0.525370062040285,1
"CCDC167","CCDC167","154467",0.56358339332006,-0.52849545322856,0,0.725679046455023,1
"TAGLN2","TAGLN2","8407",0.554843347294216,0.543267942155828,0,0.736447550388485,1
"RBPJ","RBPJ","3516",0.546056822557594,-0.179849159936147,0,0.817364923031503,1
"TRAC","TRAC","28755",0.536614319219972,1.39688468443657,0,0.83921845503279,1
"TMSB10","TMSB10","9168",0.523746824492642,2.96797538636469,0,0.936266883929196,1
"EMP3","EMP3","2014",0.496499774260033,0.826289147075769,0,0.967418283478384,1
"ITGB1","ITGB1","3688",0.501419607982239,-0.126199702170864,0,0.968004034969404,1
"ALOX5AP","ALOX5AP","241",0.487590430664191,0.229456041984255,0,0.981947959138155,1
"MYL12A","MYL12A","10627",0.488884364045605,1.9042058758339,0,0.990294317154303,1
"IL32","IL32","9235",0.460891313466985,2.1529865205742,0,0.99286618817828,1
"LAPTM5","LAPTM5","7805",0.462594830992124,0.444859606578322,0,0.996631296831999,1
"PBXIP1","PBXIP1","57326",0.480729658985405,-0.450883700297324,0,0.997194762664218,1
"CKLF","CKLF","51192",0.45472525872856,0.420867600930965,0,0.997219574243257,1
"ANXA2","ANXA2","302",0.443200597294523,0.0483462829772254,0,0.999317320249465,1
"TMEM173","TMEM173",NA,0.481151407431883,-0.754835034151568,0,0.999585146233403,1
"CD6","CD6","923",0.465783624769781,-0.603948367910251,0,0.99977074056282,1
"GMFG","GMFG","9535",0.426492645973693,0.449309959873525,0,0.999789866917749,1
"CD44","CD44","960",0.420551645601906,0.687847020148464,0,0.999818156325007,1
"CD3D","CD3D","915",0.416289172523688,1.10843269242379,0,0.999908957186715,1
"HINT1","HINT1","3094",0.404437505606908,0.970129660070831,0,0.999970144714665,1
"CXCR6","CXCR6","10663",0.445726885365013,-0.646218694193317,0,0.999974407791012,1
"YWHAQ","YWHAQ","10971",0.426275221709713,-0.343880299544234,0,0.99998074287372,1
"CLIC1","CLIC1","1192",0.38899581311762,0.880246051223755,0,0.999991061665508,1
"TRBC1","TRBC1","28639",0.306675737847167,0.244634028009087,0,0.999996230182841,1
"SARAF","SARAF","51669",0.382777588643828,0.864531724523005,0,0.999996793245473,1
"TRBC2","TRBC2","28638",0.339458241917299,0.87249314976104,0,0.999997410851609,1
"DYNLL1","DYNLL1","8655",0.370288677940219,0.235447199731347,0,0.999998101604074,1
"CALM1","CALM1","801",0.391693653326423,1.69169066964981,0,0.999998224518533,1
"FYB1","FYB1","2533",0.360073288428331,0.553481953231733,0,0.999998770512887,1
"CD3G","CD3G","917",0.367113514448317,0.485000391852051,0,0.999999176934812,1
"KLF6","KLF6","1316",0.324545684832934,1.51438318656311,0,0.999999396546981,1
"ANKRD12","ANKRD12","23253",0.356733535128502,0.305299942965402,0,0.999999436100992,1
"CCDC107","CCDC107","203260",0.401770571682181,-0.475309420022273,0,0.99999968477876,1
"CYTOR","CYTOR","112597",0.380202648912731,-0.393694230216079,0,0.99999987658497,1
"MAF","MAF","4094",0.403679454956899,-0.645478816062801,0,0.999999877059161,1
"GAPDH","GAPDH","2597",0.342201562762633,1.56801115176479,0,0.999999958525259,1
"COTL1","COTL1","23406",0.331381006011689,0.431437583309006,0,0.99999996084485,1
"ITGA4","ITGA4","3676",0.366458542875917,-0.348110096145795,0,0.999999964157711,1
"RORA","RORA","6095",0.367534884762531,-0.347422763519791,0,0.999999965126725,1
"ITM2B","ITM2B","9445",0.336559328045291,1.04326317139947,0,0.999999987904455,1
"ARPC1B","ARPC1B","10095",0.336370200138736,0.265957992931284,0,0.999999991493757,1
"MYL12B","MYL12B","103910",0.341234928841072,1.13690799701078,0,0.99999999512393,1
"ARHGDIB","ARHGDIB","397",0.331196404568172,1.08851462744847,0,0.999999995316803,1
"TSPO","TSPO","706",0.333801049110955,0.071356109287857,0,0.99999999550079,1
"GSTK1","GSTK1","373156",0.325109764266083,0.0766913012605909,0,0.999999997667843,1
"UBC","UBC","7316",0.331945841295007,1.74755613972379,0,0.999999998243395,1
"CTSH","CTSH","1512",0.409906403393639,-0.863306027596718,0,0.999999999878647,1
"ATP2B1","ATP2B1","490",0.366698802710284,-0.6487699727269,0,0.999999999886323,1
"ATP5F1E","ATP5F1E","514",0.315759017312296,1.59679829229739,0,0.99999999990379,1
"MYL6","MYL6","4637",0.312422637829757,1.73168757322836,0,0.999999999960097,1
"ACTN4","ACTN4","81",0.320164001560027,-0.223747359040839,0,0.999999999964349,1
"MYADM","MYADM","91663",0.325917908676809,-0.478053103433035,0,0.99999999996834,1
"LEPROTL1","LEPROTL1","23484",0.305080590575038,-0.11785781629773,0,0.999999999976595,1
"LGALS1","LGALS1","3956",0.231182241941979,-0.0177041093133975,0,0.9999999999819,1
"LDHA","LDHA","3939",0.2861363043811,0.122097039118806,0,0.999999999991976,1
"ARPC3","ARPC3","10094",0.288206586032744,0.93120920715973,0,0.999999999995443,1
"TGFB1","TGFB1","7040",0.296228328689538,-0.126005274934628,0,0.999999999996754,1
"CORO1A","CORO1A","11151",0.26257490743389,1.18605330470301,0,0.999999999997979,1
"SPOCK2","SPOCK2","9806",0.300743540713046,-0.274577804857544,0,0.99999999999843,1
"CD48","CD48","962",0.264177292503651,0.961560427002517,0,0.999999999998791,1
"LINC01943","LINC01943","101928173",0.367970833273229,-0.824802967060371,0,0.999999999998943,1
"CD3E","CD3E","916",0.275106333250693,0.875153900334634,0,0.999999999999295,1
"YWHAB","YWHAB","7529",0.264565751054642,0.580072256987595,0,0.99999999999959,1
"SUB1","SUB1","10923",0.257679990617716,0.492077160836041,0,0.999999999999857,1
"ARL6IP5","ARL6IP5","10550",0.257422264718321,0.341801627996549,0,0.999999999999883,1
"FXYD5","FXYD5","53827",0.248901786248087,0.333809047214097,0,0.999999999999888,1
"UCP2","UCP2","7351",0.29834967089736,-0.44760275611211,0,0.999999999999913,1
"PFN1","PFN1","5216",0.272592959858231,1.86922772924993,0,0.999999999999922,1
"CFL1","CFL1","1072",0.280021688751098,1.73432064344746,0,0.999999999999931,1
"ANXA5","ANXA5","308",0.279715676045708,-0.176652546021517,0,0.999999999999937,1
"PSMA7","PSMA7","5688",0.25491732678075,0.498608397507744,0,0.99999999999994,1
"ITGB2","ITGB2","3689",0.261210429053926,-0.0703303283924499,0,0.999999999999958,1
"LRRFIP1","LRRFIP1","9208",0.233212417345288,0.220054450280063,0,0.999999999999991,1
"DAD1","DAD1","1603",0.256055842082059,0.00507114154931561,0,0.999999999999993,1
"TXNIP","TXNIP","10628",0.184494348436296,1.43698332878546,0,0.999999999999995,1
"ARL4C","ARL4C","10123",0.213797149545767,0.233683418455037,0,0.999999999999996,1
"SSR2","SSR2","6746",0.245087667836545,0.160536273803622,0,0.999999999999996,1
"DIAPH1","DIAPH1","1729",0.292492620041297,-0.435151587378181,0,0.999999999999996,1
"SUMO2","SUMO2","6613",0.243580756057728,0.501997317738179,0,0.999999999999998,1
"NEAT1","NEAT1","283131",0.150594992799783,0.993696833870177,0,0.999999999999999,1
"CXCR4","CXCR4","7852",0.191889778722106,0.11611524062503,0,0.999999999999999,1
"RHOA","RHOA","387",0.235726598581912,0.255227284757273,0,0.999999999999999,1
"STK4","STK4","6789",0.223500589869147,0.463813210289912,0,0.999999999999999,1
"JAML","JAML","120425",0.299672597265452,-0.567409870748266,0,0.999999999999999,1
"RGCC","RGCC","28984",0.266190999724247,-0.447912817011977,0,0.999999999999999,1
