"","SYMBOL","ENTREZID","logFC","AveExpr","t","P.Value","adj.P.Val"
"TOX2","TOX2","84969",2.06667425764621,-1.06344930364139,20.2136791497191,1.93504464949924e-88,3.09626494366373e-84
"PDCD1","PDCD1","5133",2.00079256144414,-1.02460693702622,16.6180676015062,4.69897547393885e-61,3.75941532792478e-57
"CHI3L2","CHI3L2","1117",1.28053606417216,-1.12386721252857,12.7064540828853,7.46572143822562e-37,3.98196695776827e-33
"SCGB3A1","SCGB3A1","92304",1.09371885565125,-1.14957218746855,12.574398285093,3.84428346443777e-36,1.53780949286172e-32
"DRAIC","DRAIC","145837",0.940735761723937,-1.15847498389734,11.0221614908192,2.65715282583315e-28,8.50342047323126e-25
"FKBP5","FKBP5","2289",1.57334813964589,-0.992352843950051,10.5611950185622,3.66725732221788e-26,9.77996406880138e-23
"IL6ST","IL6ST","3572",1.46169524069555,-1.03221906299857,10.3783877933242,2.44881671058579e-25,5.59764516944047e-22
"PASK","PASK","23178",1.49007682066498,-1.01146119657451,9.6578741128368,3.20432009184833e-22,6.40904072370814e-19
"ICA1","ICA1","3382",1.04873070141221,-1.13433259571938,9.6430121107129,3.69641936988707e-22,6.57182292639589e-19
"SMCO4","SMCO4","56935",1.39959080438568,-1.02188900915598,9.42751217506822,2.86566274480939e-21,4.5853469579695e-18
"TCF7","TCF7","6932",1.6584342299844,-0.70394907275551,7.70731699269237,7.39633851483792e-15,1.07589829614474e-11
"ST8SIA1","ST8SIA1","6489",1.13579060901711,-1.05534681982598,6.90098371978408,2.82922189236322e-12,3.77253162497532e-09
"H2AFZ","H2AFZ",NA,1.88545746039124,0.0250492014250017,6.65004723703936,1.5855071731109e-11,1.81212144835339e-08
"GNG4","GNG4","2786",0.767701257420063,-1.16525390398749,6.50520934721776,4.17112269714695e-11,4.44947561846989e-08
"TIGIT","TIGIT","201633",1.39465638811072,-0.796370474745985,6.1329834981395,4.56823326759915e-10,3.94490639245208e-07
"IL6R","IL6R","3570",0.994466406014943,-1.08850632782821,6.13064803206933,4.63540994807014e-10,3.94490639245208e-07
"POU2AF1","POU2AF1","5450",0.737389212757671,-1.168559533185,6.1289695458036,4.68428357331351e-10,3.94490639245208e-07
"MAF","MAF","4094",1.53966041090223,-0.645478816062801,6.10615017580297,5.40074030935282e-10,4.32086228449772e-07
"TBC1D4","TBC1D4","9882",1.08938977978519,-0.97937573298653,5.30964298560092,5.67601949655754e-08,4.12827218020078e-05
"SLC9A9","SLC9A9","285195",0.94267344970581,-1.06722086825523,4.85145216006102,6.27233917477326e-07,4.36363909284986e-04
"CORO1B","CORO1B","57175",1.25775059296946,-0.720304080877229,4.67468629275907,1.50203066219364e-06,0.00100141635940668
"PPP1CC","PPP1CC","5501",1.21182776898606,-0.712583432024004,4.53439797021691,2.94075287297009e-06,0.00188219946881578
"GLCCI1","GLCCI1","113263",1.03542526817832,-0.947791129353787,4.37227327973844,6.24483085039348e-06,0.00370087179396838
"NR3C1","NR3C1","2908",1.27640990279573,-0.580685147592828,4.35849814442099,6.64981623530967e-06,0.0038001324850425
"CXCR5","CXCR5","643",0.696343121024609,-1.16151966368608,3.67384243689779,1.20435942893663e-04,0.0621643716852096
"TRIM8","TRIM8","81603",1.02223342532708,-0.854079633508685,3.61544343280443,1.51064126940248e-04,0.075536784224091
"TOX","TOX","9760",0.946544541192352,-0.962237246087431,3.56457072291938,1.83548275001707e-04,0.08899866510007
"COTL1","COTL1","23406",1.311928406277,0.431437583309006,3.45961711796485,2.72226892948716e-04,0.128114779825659
"PHACTR2","PHACTR2","9749",0.979347878205492,-0.851890441147071,3.23422941788453,6.1293791296938e-04,0.280217701297801
"LIMS1","LIMS1","3987",1.0313639799836,-0.697065891184137,3.06081219207663,0.00110823894031251,0.492581424553902
"YPEL3","YPEL3","83719",1.11128857761998,-0.385172139124788,3.0413653946955,0.00118228306224471,0.511289494026421
"ADD3","ADD3","120",0.978845105615289,-0.794709940221176,3.00101279698281,0.00135057795985615,0.568699945675218
"SPINT2","SPINT2","10653",0.847718136717021,-1.00194300352422,2.87480551419415,0.00202801400134658,0.832057744501196
"THADA","THADA","63892",0.802578964491026,-1.05521502036302,2.75972568883112,0.00290068243303283,1
"CD3D","CD3D","915",1.1055671508235,1.10843269242379,2.59399399677759,0.00475416203893619,1
"HLA-A","HLA-A","3105",0.924694654702424,3.41195794138408,2.51840540486452,0.00590641007670718,1
"CD4","CD4","920",0.879407023050691,-0.863260600039335,2.499182604284,0.00623637366755,1
"LAT","LAT","27040",1.02767558727218,-0.289604246829039,2.49568447282785,0.00629814557749094,1
"RNF19A","RNF19A","25897",0.958296751777709,-0.655648105627911,2.48888213254404,0.00641981801999683,1
"PPP2R5C","PPP2R5C","5527",1.02954315288264,0.00699540740276497,2.28495637152841,0.0111738948585929,1
"TRPS1","TRPS1","7227",0.827142455516778,-0.945596438502014,2.26737231417698,0.0117002638015971,1
"AKAP13","AKAP13","11214",1.00165411832046,-0.0455767458288464,2.16867288474069,0.0150720261768503,1
"IKZF3","IKZF3","22806",0.924256172415406,-0.325949894207561,1.88948344777547,0.0294360041543527,1
"FYB1","FYB1","2533",0.977660695515753,0.553481953231733,1.84805743031736,0.0323199539039591,1
"PSIP1","PSIP1","11168",0.862843613091951,-0.52852432930376,1.73021565757328,0.0418198570486849,1
"TRAC","TRAC","28755",0.959262468479818,1.39688468443657,1.7223872191888,0.0425237322879747,1
"CD2","CD2","914",0.946998195425792,1.0998384268553,1.70378792110525,0.0442345070818475,1
"PTPRC","PTPRC","5788",0.883840302181242,1.72902174092347,1.59288430265826,0.0556176406342712,1
"C9orf16","C9orf16",NA,0.875240007233836,-0.178038849190264,1.56650885587583,0.0586393626032508,1
"TRBC2","TRBC2","28638",0.944693348992682,0.87249314976104,1.49996272064961,0.0668365678709059,1
"EEF1D","EEF1D","1936",0.851518692614638,1.66887492197333,1.43223349616158,0.0760627989173114,1
"LTB","LTB","4050",0.956198374955571,1.0351876887321,1.35567313979706,0.0876254001740261,1
"NDUFB2","NDUFB2","4708",0.82852972627891,-0.00860100097378888,1.28573237292891,0.0992913804733179,1
"ITPKB","ITPKB","3707",0.716728806590267,-0.952217368548607,1.27292643529894,0.101545075091001,1
"CXCR4","CXCR4","7852",0.859693076106033,0.11611524062503,1.25700438262231,0.104398843730016,1
"SEC11C","SEC11C","90701",0.777647449514775,-0.547021105361229,1.21682113728411,0.1118584591286,1
"SRSF5","SRSF5","6430",0.826429875619963,0.600770667522977,1.21163376877146,0.112848553912096,1
"JUNB","JUNB","3726",0.882087708537577,0.641725411710103,1.20188078906093,0.11472698283725,1
"NFIA","NFIA","4774",0.633185101550244,-1.1476453923227,1.14170438016959,0.126809708548275,1
"RAP1A","RAP1A","5906",0.771957043444465,-0.419899935699252,1.12480686532373,0.130356426563597,1
"RERE","RERE","473",0.674913336353782,-1.0349993022909,1.07090804138923,0.142125479089061,1
"PVALB","PVALB","5816",0.607104708053265,-1.17371874564921,1.05752899710557,0.145154969757243,1
"SPCS2","SPCS2","9789",0.776152868088368,-0.0818388250715019,1.03432222134334,0.150512217183295,1
"IL16","IL16","3603",0.722261809827234,-0.728534283700315,0.988639159810403,0.161438452228349,1
"PTPN14","PTPN14","5784",0.608936856168138,-1.16852711610587,0.97379125460067,0.165098406324799,1
"DHRS7","DHRS7","51635",0.740873551943635,-0.512926771323596,0.963288190513439,0.167719563895834,1
"SPOCK2","SPOCK2","9806",0.736577500873335,-0.274577804857544,0.836215574609936,0.201532349453369,1
"CD27","CD27","939",0.711298376367844,-0.622080083412833,0.833202216052396,0.202380813969815,1
"CD3G","CD3G","917",0.751587724965622,0.485000391852051,0.823450443562147,0.205141207192317,1
"KCNK5","KCNK5","8645",0.610790016720891,-1.15670284434826,0.754343382179072,0.225335336116159,1
"ELF1","ELF1","1997",0.713542604049792,-0.308886668227916,0.730502483844567,0.232554849558402,1
"CASD1","CASD1","64921",0.644019928655751,-1.0390035690762,0.715676478319621,0.237108557296987,1
"CCNI","CCNI","10983",0.724587012946723,0.675388844093197,0.685904474347845,0.246399033991184,1
"ARGLU1","ARGLU1","55082",0.718160979832159,0.0909163026943886,0.681219022638506,0.247878717532819,1
"VOPP1","VOPP1","81552",0.666173754516538,-0.857238229727188,0.67739934488648,0.249088487520602,1
"MSI2","MSI2","124540",0.666258809486135,-0.81255415609427,0.64044913701485,0.260951729324201,1
"KIAA1551","KIAA1551",NA,0.710681919471357,-0.00981330761054352,0.628203967927129,0.264946316788141,1
"DDX5","DDX5","1655",0.697656450593676,1.70859477371843,0.605477921675876,0.272441425391691,1
"ZFP36L1","ZFP36L1","677",0.69935412413286,-0.0975841374476181,0.549606927820227,0.29130404329029,1
"H1FX","H1FX",NA,0.707812122407243,0.140067053341694,0.534468605287898,0.296517927690251,1
"ASAP1","ASAP1","50807",0.630633831863049,-0.956446988115641,0.447406701275158,0.327298251455829,1
"ATP6V0E1","ATP6V0E1","8992",0.66605267584475,0.208445512998925,0.429127787928493,0.333922300970895,1
