"","SYMBOL","ENTREZID","logFC","AveExpr","t","P.Value","adj.P.Val"
"KLRC1","KLRC1","3821",2.33550655859119,-0.621286118147554,33.0092085873525,3.46678229891382e-221,5.547198356492e-217
"GNLY","GNLY","10578",3.1592127180443,-0.323152853084456,28.4256850266456,7.74934521712671e-168,6.19986364096223e-164
"CCL5","CCL5","6352",3.09002263331951,1.98655659785234,26.826421192526,1.15615217250129e-150,6.1665303040644e-147
"CD7","CD7","924",2.09910743786415,0.311840520521384,21.5866274816892,3.90174269883164e-100,1.56079462310013e-96
"KLRC2","KLRC2","3822",1.57280450026402,-0.747727664468122,20.4447006872741,2.32036074311893e-90,7.42561845012919e-87
"HOPX","HOPX","84525",1.89923259097586,-0.209619888071438,20.0082868884952,9.51994071985165e-87,2.53880952430577e-83
"ITGA1","ITGA1","3672",1.36048577820506,-0.772548439704455,17.0888803088722,2.29176088650337e-64,5.23863799213436e-61
"ZNF683","ZNF683","257101",1.42866384447166,-0.577585026581833,16.0320217533493,4.7479877847698e-57,9.49656906801271e-54
"KLRD1","KLRD1","3824",1.58142396247299,-0.210638821181968,15.5610007707244,6.30297693881301e-54,1.12059926664386e-50
"CD63","CD63","967",1.56377542712184,0.341741563793466,14.3094947787133,4.78143552831494e-46,7.65077498885674e-43
"TRG-AS1","TRG-AS1","100506776",1.24768444105975,-0.658004785982006,12.9786804458785,2.42010434840053e-38,3.5203717889779e-35
"IFNG","IFNG","3458",1.2625509590688,-0.62664139763129,11.2576262848294,1.98581289537127e-29,2.64791601156964e-26
"TRGC2","TRGC2","6967",1.26604258296367,-0.311744777360943,11.1030747220851,1.0961370057674e-28,1.34917601763725e-25
"CTSW","CTSW","1521",1.20408280465037,-0.188410759811182,10.2055305067843,1.43255309084979e-24,1.52815213377917e-21
"LINC02446","LINC02446","101060038",1.06500558250541,-0.756669457188285,9.87065939809005,4.04993518309157e-23,4.05018830404051e-20
"CCL4","CCL4","6351",1.32843863239397,-0.03600890213,9.15128330503274,3.70963056866177e-20,3.49163521936218e-17
"CD3D","CD3D","915",1.17990040883618,1.10843269242379,8.74447987877935,1.41179317070931e-18,1.25500569580665e-15
"NKG7","NKG7","4818",1.20430855227237,0.3278279726089,8.35766059511954,3.88209004574391e-17,3.26933278010254e-14
"CD8A","CD8A","925",1.07940135851886,-0.259609564590406,8.06754539051706,4.24458708701215e-16,3.39588189896407e-13
"HCST","HCST","10870",1.0798094179331,0.948644643482471,6.92871239530924,2.32995479972994e-12,1.69461848865813e-09
"GZMB","GZMB","3002",0.964486562319068,-0.722567687631075,6.61740473876747,1.97518083167088e-11,1.37412471685069e-08
"CSF1","CSF1","1435",0.76936519413226,-1.01890399245399,6.00881700468723,9.85508572904958e-10,6.43459131520806e-07
"CCL4L2","CCL4L2","9560",0.832792169436812,-0.982259818530853,6.00556711290387,1.00534205912256e-09,6.43459131520806e-07
"JUN","JUN","3725",1.14733878146302,1.22505409162539,5.97964544552729,1.17808774764791e-09,7.25022386542854e-07
"LINC01871","LINC01871","101929531",0.889370046998668,-0.635268202042724,5.7911543748723,3.66022721838086e-09,2.16915910078934e-06
"RARRES3","RARRES3",NA,0.956832580875834,-0.0287576899946838,5.61883823472796,1.00148699854113e-08,5.72314052273451e-06
