"","SYMBOL","ENTREZID","logFC","AveExpr","t","P.Value","adj.P.Val"
"IL7R","IL7R","3575",2.17307897764121,-0.158978257945609,20.0780955135148,2.54259595927736e-87,4.06840779443971e-83
"KLRB1","KLRB1","3820",1.30772897790751,0.0835012004780519,7.7540258357935,5.14188070958264e-15,4.11376166170159e-11
"FOS","FOS","2353",1.25571907753515,0.789951710848197,7.18401135595657,3.76675525965698e-13,1.20543701819543e-09
"JUNB","JUNB","3726",1.15044427273614,0.641725411710103,6.30560295372587,1.5306012698795e-10,4.08185848655698e-07
"RGS1","RGS1","5996",0.939550707938064,-0.581809494808001,5.78801424208703,3.72893342397157e-09,8.52380910242415e-06
"CXCR4","CXCR4","7852",1.02405635663137,0.11611524062503,5.53825913016866,1.58788779872222e-08,3.17597408341927e-05
"TNFAIP3","TNFAIP3","7128",0.920802064685751,-0.215579917265774,4.67129204465825,1.52698399814162e-06,0.0024433270954264
"JUN","JUN","3725",1.04663776503412,1.22505409162539,4.58743310093393,2.28617870361035e-06,0.00332555867604266
"DUSP1","DUSP1","1843",0.968194626089722,0.476637501593604,4.54037870316298,2.85881189857674e-06,0.0038119874324272
"ZFP36L2","ZFP36L2","678",0.924306676699836,1.08126881153544,4.09267445058607,2.158214312129e-05,0.0246668480059829
"LTB","LTB","4050",0.912460652822153,1.0351876887321,3.29685634216204,4.91518781265193e-04,0.524319467934957
"SPOCK2","SPOCK2","9806",0.767025701936386,-0.274577804857544,2.76811654935314,0.00282713112349821,1
"GIMAP7","GIMAP7","168537",0.73961008519022,0.136401845947755,2.09152913624974,0.0182598901913645,1
"ITM2B","ITM2B","9445",0.715457633209469,1.04326317139947,1.81549853987909,0.0347469356973669,1
"SARAF","SARAF","51669",0.688084639479342,0.864531724523005,1.4250164116976,0.0771004862625576,1
"BTG1","BTG1","694",0.681506510991329,1.7635983465117,1.28031181531431,0.100240829530873,1
"PDCD4","PDCD4","27250",0.660827547987162,-0.272165140955581,1.14282693469369,0.126576492763114,1
"TRAC","TRAC","28755",0.656083369257812,1.39688468443657,0.902182028929181,0.183496979366924,1
"ZFP36","ZFP36","7538",0.627642362346154,-0.25148016916304,0.607112578894583,0.271898815483231,1
"CD3D","CD3D","915",0.585923692868145,1.10843269242379,0.0132025327479616,0.494733309202493,1
"TRBC2","TRBC2","28638",0.581022414084509,0.87249314976104,0,0.518060900119374,1
"EML4","EML4","27436",0.580761073558391,-0.306894351709845,0,0.525768644279955,1
"CD69","CD69","969",0.565248486889284,0.40738639955444,0,0.595518695856039,1
"GPR183","GPR183","1880",0.570583001387009,-0.73354530869651,0,0.604318092584819,1
"RORA","RORA","6095",0.566137149082835,-0.347422763519791,0,0.613764286484601,1
"S100A4","S100A4","6275",0.556574002657071,2.16146232154459,0,0.628391830038228,1
"EEF1B2","EEF1B2","1933",0.52813427774485,1.58249173536085,0,0.779558109160803,1
"TOMM7","TOMM7","54543",0.490180001493341,0.794711975443254,0,0.902543652110188,1
"GMFG","GMFG","9535",0.474100662694439,0.449309959873525,0,0.936634825235571,1
"CD2","CD2","914",0.461243251785484,1.0998384268553,0,0.945733635329931,1
"PNRC1","PNRC1","10957",0.462293290804659,0.322115753738812,0,0.948325580311186,1
"PBXIP1","PBXIP1","57326",0.48451737544167,-0.450883700297324,0,0.950691445277557,1
"LAPTM5","LAPTM5","7805",0.459142515148476,0.444859606578322,0,0.957637914144287,1
"LDHB","LDHB","3945",0.461893046660078,0.135827574313708,0,0.959422067344547,1
"NFKBIA","NFKBIA","4792",0.445635012316316,-0.210295285429353,0,0.970417199616092,1
"BCL11B","BCL11B","64919",0.457520654300168,-0.345511669726585,0,0.975541885324213,1
"FOSB","FOSB","2354",0.434369399824384,0.029818916854149,0,0.976852489619294,1
"FXYD5","FXYD5","53827",0.435966989936825,0.333809047214097,0,0.97807037274828,1
"PIK3IP1","PIK3IP1","113791",0.477548000492811,-0.680231958580539,0,0.979100266372218,1
"PABPC1","PABPC1","26986",0.428740418064781,0.861609564942366,0,0.9814018708351,1
"EEF1A1","EEF1A1","1915",0.482279243485345,4.51838962008687,0,0.981425503431136,1
"RARRES3","RARRES3",NA,0.431523493244016,-0.0287576899946838,0,0.984848452784852,1
"GIMAP4","GIMAP4","55303",0.440806103832368,-0.360307605175096,0,0.986801628178774,1
"ZFP36L1","ZFP36L1","677",0.408372057544757,-0.0975841374476181,0,0.99031441679112,1
"RNASET2","RNASET2","8635",0.434735833974979,-0.524186646798514,0,0.995234158636935,1
"CD52","CD52","1043",0.36581737524838,1.89038427012621,0,0.997648938810948,1
"SLC2A3","SLC2A3","6515",0.404582455221582,-0.484914532942309,0,0.997831018616671,1
"ARHGDIB","ARHGDIB","397",0.369224255831957,1.08851462744847,0,0.998747659442529,1
"TPT1","TPT1","7178",0.423835081910557,4.67377860634302,0,0.998803685179671,1
"MALAT1","MALAT1","378938",0.322328241221762,6.742173235751,0,0.998818228948561,1
"MCL1","MCL1","4170",0.368211708368633,-0.0365608021479066,0,0.998926548432329,1
"PPP1R15A","PPP1R15A","23645",0.366843764706591,-0.184664322510934,0,0.999198217392183,1
"KLF6","KLF6","1316",0.308198383063149,1.51438318656311,0,0.999297280870094,1
"SRGN","SRGN","5552",0.336889959113644,0.796346989276565,0,0.999303997266712,1
"TNFRSF25","TNFRSF25","8718",0.431407887485232,-0.789189602906541,0,0.99939867229129,1
"CD6","CD6","923",0.400356927790189,-0.603948367910251,0,0.999607370365351,1
"AAK1","AAK1","22848",0.371609011204273,-0.416808119959376,0,0.999740711716479,1
"YPEL5","YPEL5","51646",0.382213194837437,-0.544607116954906,0,0.999745970997677,1
"RSRP1","RSRP1","57035",0.33488985700517,0.103380180607301,0,0.999765883868593,1
"ANXA1","ANXA1","301",0.289306495024636,0.85451317869096,0,0.999784388058885,1
"SF1","SF1","7536",0.335835981602843,0.0356140765573103,0,0.999839404925556,1
"LEPROTL1","LEPROTL1","23484",0.334980564612568,-0.11785781629773,0,0.999864015403564,1
"TRBC1","TRBC1","28639",0.208440775745115,0.244634028009087,0,0.999911271161435,1
"UQCRB","UQCRB","7381",0.307098180989362,0.655089264262341,0,0.999913754167609,1
"PPP2R5C","PPP2R5C","5527",0.317969478292098,0.00699540740276497,0,0.999921759451615,1
"CD3G","CD3G","917",0.300653472560851,0.485000391852051,0,0.999945766396885,1
"AES","AES",NA,0.3039503812634,0.388766444329694,0,0.999946476215927,1
"PTPRC","PTPRC","5788",0.320580687040557,1.72902174092347,0,0.999948164227411,1
"SRSF7","SRSF7","6432",0.294835707446641,0.427003382589098,0,0.999949749847561,1
"PEBP1","PEBP1","5037",0.331624366859788,-0.267327599499775,0,0.999956928651234,1
"EIF3E","EIF3E","3646",0.303298305780197,0.142867609302722,0,0.999960985518505,1
"FKBP11","FKBP11","51303",0.371373387327157,-0.696305493356913,0,0.999978995204301,1
"HNRNPA1","HNRNPA1","3178",0.279618741788761,0.499374524188493,0,0.999979417360035,1
"TNFAIP8","TNFAIP8","25816",0.319708456003915,-0.318799317656634,0,0.999981815271436,1
"GIMAP1","GIMAP1","170575",0.341432932123456,-0.553412179067498,0,0.999986035495815,1
"DDX5","DDX5","1655",0.298993655079421,1.70859477371843,0,0.99998843772487,1
"FYN","FYN","2534",0.308954561946264,-0.248641906499132,0,0.99998871314471,1
"PFDN5","PFDN5","5204",0.299228068970459,1.4571826761535,0,0.999989338748132,1
"NACA","NACA","4666",0.32759832134655,2.35502578149469,0,0.999989675781918,1
"ANKRD12","ANKRD12","23253",0.258462685880177,0.305299942965402,0,0.999991809760837,1
"JAML","JAML","120425",0.334652448838247,-0.567409870748266,0,0.999993498773789,1
"MAF","MAF","4094",0.331464712321089,-0.645478816062801,0,0.999996013202228,1
"STK17A","STK17A","9263",0.27018179408234,0.149504059691671,0,0.999996115807524,1
