"","SYMBOL","ENTREZID","logFC","AveExpr","t","P.Value","adj.P.Val"
"RRM2","RRM2","6241",1.39101716068149,-1.15924269258997,48.8027086444903,0,0
"MKI67","MKI67","4288",2.03852427954154,-1.13465507549,55.9714795237092,0,0
"PCLAF","PCLAF","9768",1.92669952903412,-1.13477483054756,51.7193400867788,0,0
"TYMS","TYMS","7298",2.21840165927689,-1.13168602586647,66.7526838997666,0,0
"UBE2C","UBE2C","11065",1.29352209430377,-1.16067260997679,40.3520382829079,7.21344736109845e-318,2.30844742469635e-314
"STMN1","STMN1","3925",3.39379834457459,-0.910827389057652,39.7143205019867,5.49098047487671e-309,1.46435297630837e-305
"TOP2A","TOP2A","7153",1.57276020402818,-1.1402030131588,36.6992907256488,3.41953081883424e-268,7.81655894745239e-265
"CDT1","CDT1","81620",1.23713365961476,-1.15076000599199,32.2571878925414,4.92595234632049e-212,9.85252043668427e-209
"NUSAP1","NUSAP1","51203",1.65714536923948,-1.11441756176526,31.6420819673502,1.16318352325154e-204,2.06801106172755e-201
"ZWINT","ZWINT","11130",1.04183391928813,-1.15878082403108,28.0100820887446,2.67347032659765e-163,4.2778198695889e-160
"ASPM","ASPM","259266",1.20980744573805,-1.14773960920784,24.2007411338835,3.29551557298667e-124,4.79377678939634e-121
"CDK1","CDK1","983",1.08108421330513,-1.15238141784901,23.1140354654567,6.41599483914223e-114,8.55519445175957e-111
"TK1","TK1","7083",1.00544676126076,-1.15808861422855,22.850934085822,1.73230795637209e-111,2.13220458537768e-108
"CENPF","CENPF","1063",1.49521662677319,-1.10093345771968,22.5033536643132,2.59724197673363e-108,2.96846206212249e-105
"CLSPN","CLSPN","63967",1.11396877089692,-1.14500278214968,22.3218338857728,1.13928556696941e-106,1.21531389047184e-103
"HMGB2","HMGB2","3148",2.84117961029251,-0.502018339189126,21.1139044915545,4.93564028242204e-96,4.93594875993969e-93
"TUBB","TUBB","203068",2.61830641433586,-0.544956102586572,19.6291434192071,1.15334789537924e-83,1.08557174552725e-80
"BIRC5","BIRC5","332",0.879989508215348,-1.16658408803714,18.8149145416409,3.21437969029174e-77,2.8574049680199e-74
"PCNA","PCNA","5111",1.65558063550909,-1.00231860865549,18.3384075427314,1.46614461187885e-73,1.23472525971966e-70
"CDCA5","CDCA5","113130",0.76417222305973,-1.1704074625296,18.3250556332537,1.85138818410577e-73,1.48120311669382e-70
"CKS1B","CKS1B","1163",1.60128250859833,-1.00918166522179,17.7750137543647,2.42051776387535e-69,1.84431927332235e-66
"TUBA1B","TUBA1B","10376",2.71827822023229,-0.141503574493458,16.914372133674,3.958323101666e-63,2.87896036135262e-60
"CENPM","CENPM","79019",1.1717186308675,-1.10515272546669,15.9644475792755,1.34832773281977e-56,9.38025741428226e-54
"TPX2","TPX2","22974",0.950728609059013,-1.14975535649789,15.5278565927734,1.03772400921451e-53,6.91859244643389e-51
"DUT","DUT","1854",2.02655424531563,-0.675457256501714,15.4477142462846,3.45071734074787e-53,2.20859712677226e-50
"ASF1B","ASF1B","55723",0.857493150023866,-1.15517224124312,14.0219067345174,2.53373554749115e-44,1.55931932674638e-41
"HIST1H4C","HIST1H4C",NA,1.75262127390561,-0.805680647997548,13.5567408585449,1.32906453786075e-41,7.87643024826292e-39
"SMC4","SMC4","10051",1.67436575334492,-0.823760550472896,13.2747302399495,5.379017261976e-40,3.07391625745993e-37
"SMC2","SMC2","10592",1.28315206091976,-1.04088098255111,13.2601274185929,6.50223752270952e-40,3.58766560692672e-37
"HMGN2","HMGN2","3151",2.16112647848706,-0.0860446627825269,12.8625101110978,1.05432951702409e-37,5.62344220063414e-35
"H2AFZ","H2AFZ",NA,2.15032602719545,0.0250492014250017,12.3111949455006,9.60612002962235e-35,4.95830730948346e-32
"CENPU","CENPU","79682",0.86285808530355,-1.14913880862622,12.0477022006134,2.25905468995755e-33,1.12959794043784e-30
"AURKB","AURKB","9212",0.73347697140319,-1.16950007589806,11.780985455373,5.17115649447135e-32,2.50738409297079e-29
"HIST1H1B","HIST1H1B",NA,0.803697677264933,-1.15976659858005,10.9313140810344,7.12863803667817e-28,3.35486285955551e-25
"UBE2T","UBE2T","29089",0.934782176805961,-1.12271100533788,10.5981021590306,2.49001396282187e-26,1.13836324054608e-23
"H2AFX","H2AFX",NA,1.1799165337653,-1.02191053429591,10.5871841540766,2.792540046023e-26,1.24120647990039e-23
"MAD2L1","MAD2L1","4085",1.0138789244012,-1.09355965634521,10.5237064317257,5.42700408394703e-26,2.34695925262801e-23
"CENPW","CENPW","387103",0.796746309783879,-1.15379861879829,10.0092034716263,1.02937978808734e-23,4.33450157610146e-21
"CKS2","CKS2","1164",1.1217740957059,-1.02885498986321,9.88394777900067,3.55412692540706e-23,1.45819448547278e-20
"ATAD2","ATAD2","29028",1.12397491225822,-1.03076140863105,9.87406967439074,3.91651548064666e-23,1.56670410514568e-20
"CDKN3","CDKN3","1033",0.822792096368408,-1.1480866831572,9.62662322177511,4.32609057432828e-22,1.6883359824348e-19
"EZH2","EZH2","2146",1.02409442352715,-1.06868214124417,9.53155471384749,1.07199420603997e-21,4.08404268829654e-19
"HELLS","HELLS","3070",1.04087949806896,-1.05835483853597,9.37282090035437,4.78532895868853e-21,1.78069880623198e-18
"MCM7","MCM7","4176",1.06469735036396,-1.04695144465554,9.19251511453326,2.54289622907476e-20,9.24747330941482e-18
"TMPO","TMPO","7112",1.38540657909876,-0.755397066832163,9.12906673441387,4.54367752721873e-20,1.61563075806726e-17
"H2AFV","H2AFV",NA,1.56341828973444,-0.275055164111438,8.54337383253986,8.04989477873639e-18,2.80013839901219e-15
"UBE2S","UBE2S","27338",1.30456230938288,-0.784122237416122,8.468733900928,1.52097790207725e-17,5.17812072577404e-15
"HMGB1","HMGB1","3146",1.66631286733301,1.21681739135601,8.37346118791534,3.40007485798041e-17,1.13342912088634e-14
"GTSE1","GTSE1","51512",0.697306330883072,-1.1677208829939,8.18426028015089,1.63731103685008e-16,5.34665589808942e-14
"DEK","DEK","7913",1.57068509443614,-0.00940643144639979,7.7627336877783,4.80380801373851e-15,1.5373146405566e-12
"MCM3","MCM3","4172",1.02665787783488,-0.995448869047922,7.48905963921519,3.93361574021676e-14,1.23415265606291e-11
"KIFC1","KIFC1","3833",0.689362204303295,-1.16732250198728,7.44943947271801,5.30171963678017e-14,1.63140030592538e-11
"FEN1","FEN1","2237",0.812273822080469,-1.12893251192979,7.40736762624051,7.26687561025998e-14,2.19391087999566e-11
"PHF19","PHF19","26147",1.01742449401745,-0.99167067238907,7.2211021783878,2.87564104597465e-13,8.5209504401186e-11
"RRM1","RRM1","6240",0.904220276251752,-1.07492018335603,7.09869409813943,6.97356730727045e-13,2.02880091788426e-10
"LMNB1","LMNB1","4001",0.957354496202672,-1.03211761533377,7.0842429206327,7.73503546300806e-13,2.21014825792128e-10
"MYBL2","MYBL2","4605",0.651626746769943,-1.17186648706524,6.9895009097286,1.5183657170902e-12,4.26234558581759e-10
"ANP32B","ANP32B","10541",1.47848454723876,0.180710355508604,6.97646673364454,1.66487505545859e-12,4.59304582110222e-10
"FBXO5","FBXO5","26271",0.794884757159684,-1.13191394312192,6.76578730103594,7.21430952861086e-12,1.9565451994458e-09
"RPA3","RPA3","6119",1.1073967593347,-0.8426662259227,6.59385344010375,2.31307304331486e-11,6.16858029434684e-09
