"","SYMBOL","ENTREZID","logFC","AveExpr","t","P.Value","adj.P.Val"
"MALAT1","MALAT1","378938",1.49072217609926,6.742173235751,13.7321019731387,1.28313502173271e-42,1.02657217413726e-38
"NEAT1","NEAT1","283131",1.02695018950934,0.993696833870177,6.52466562328435,3.6671667359226e-11,4.88986124512479e-08
"RNF213","RNF213","57674",0.683466344072269,0.252042808027926,1.75562614418507,0.0395999281151083,1
"SYNE2","SYNE2","23224",0.679635170936902,0.0953129579253662,1.65424629520537,0.0490631346112773,1
"NKTR","NKTR","4820",0.624941991772955,-0.218919906139518,0.795705826055445,0.21311620031155,1
"DDX17","DDX17","10521",0.620982430369736,0.316526249434781,0.655477523469168,0.256091896858284,1
"N4BP2L2","N4BP2L2","10443",0.619671244210539,0.393992570046493,0.631794435920186,0.263771830733475,1
"AHNAK","AHNAK","79026",0.587936903798495,0.274775661806523,0.0494757122428734,0.480270864181058,1
"ARGLU1","ARGLU1","55082",0.584513605007153,0.0909163026943886,0,0.503305182616891,1
"KIAA1551","KIAA1551",NA,0.576315383237504,-0.00981330761054352,0,0.561955474377146,1
"ANKRD12","ANKRD12","23253",0.55013104966349,0.305299942965402,0,0.7265005928413,1
"ITGA4","ITGA4","3676",0.516689999764662,-0.348110096145795,0,0.913823809337102,1
"MACF1","MACF1","23499",0.488845437253565,-0.229521765407924,0,0.971357821784182,1
"FYB1","FYB1","2533",0.458768824478658,0.553481953231733,0,0.9839339152182,1
"PCSK7","PCSK7","9159",0.46819247138491,-0.333636548763377,0,0.991894328505302,1
"STK4","STK4","6789",0.420528147969739,0.463813210289912,0,0.998403909966448,1
"LUC7L3","LUC7L3","51747",0.437497062972642,-0.282410656809735,0,0.998642574597748,1
"BCL11B","BCL11B","64919",0.435849374170612,-0.345511669726585,0,0.998719013958193,1
"RORA","RORA","6095",0.430057131091009,-0.347422763519791,0,0.999075904733195,1
"POLR2J3","POLR2J3","548644",0.421795718934381,-0.394246207786841,0,0.999840217983733,1
"PAG1","PAG1","55824",0.41657201569157,-0.501095330235447,0,0.999855280279388,1
"IKZF1","IKZF1","10320",0.38609025054186,-0.0720682545617571,0,0.999910528312228,1
"MBNL1","MBNL1","4154",0.374307931008042,0.156522958924139,0,0.999932157546077,1
"CLEC2D","CLEC2D","29121",0.373686854175852,-0.0183551689743066,0,0.999953723112357,1
"KMT2A","KMT2A","4297",0.373852539535126,-0.20918512651263,0,0.999979381518314,1
"GPRIN3","GPRIN3","285513",0.406822150509675,-0.612698714719834,0,0.999982479386665,1
"AAK1","AAK1","22848",0.389645442053017,-0.416808119959376,0,0.999984019299361,1
"PNISR","PNISR","25957",0.354037003427507,0.437947355156063,0,0.999987070708466,1
"KANSL1","KANSL1","284058",0.385863132032454,-0.380730525041876,0,0.999988953850331,1
"CELF2","CELF2","10659",0.357878947684365,-0.122385841598624,0,0.999992445537528,1
"RSRP1","RSRP1","57035",0.348044726485773,0.103380180607301,0,0.999992802957233,1
"ASH1L","ASH1L","55870",0.403149438178627,-0.626927279855409,0,0.999993045744117,1
"ACAP1","ACAP1","9744",0.349749292387991,0.144725471757136,0,0.999995589003391,1
"KLF6","KLF6","1316",0.275923543981864,1.51438318656311,0,0.999998466219403,1
"CYLD","CYLD","1540",0.346089683403997,-0.272754259075652,0,0.99999850198353,1
"ANKRD11","ANKRD11","29123",0.334942905837836,-0.123743835349729,0,0.999998532259484,1
"OGA","OGA","10724",0.379255353532282,-0.574025460103687,0,0.999999371778742,1
"EML4","EML4","27436",0.344083671652636,-0.306894351709845,0,0.99999937343426,1
"SMARCA2","SMARCA2","6595",0.378378335040034,-0.646392754751664,0,0.99999967361578,1
"CCNL1","CCNL1","57018",0.319979185266134,-0.115830748624904,0,0.999999884325465,1
"ATM","ATM","472",0.329513118440417,-0.405029240470602,0,0.999999954923544,1
"FUS","FUS","2521",0.294382590099433,0.178162377009372,0,0.999999959592684,1
"TNRC6B","TNRC6B","23112",0.31294535140609,-0.305289306713781,0,0.999999963273794,1
"GCC2","GCC2","9648",0.318140411600574,-0.338881788495105,0,0.999999963287125,1
"ANKRD44","ANKRD44","91526",0.325529446124215,-0.338536936660593,0,0.999999963764901,1
"PNN","PNN","5411",0.315270285159422,-0.237693027055407,0,0.999999967382495,1
"USP15","USP15","9958",0.342491941828806,-0.524738630780088,0,0.999999976595031,1
"SMG1","SMG1","23049",0.345167385191563,-0.571107743009725,0,0.999999987209844,1
"ETS1","ETS1","2113",0.274051603541939,0.0270182808190961,0,0.999999993348455,1
"MPHOSPH8","MPHOSPH8","54737",0.287671035667298,-0.22001081106912,0,0.999999995707657,1
"SLFN5","SLFN5","162394",0.262111629440521,-0.0816430130702805,0,0.999999998591928,1
"ZNF292","ZNF292","23036",0.327527330685951,-0.600735812839026,0,0.999999998787329,1
"HNRNPU","HNRNPU","3192",0.255388714142569,0.200767888470986,0,0.9999999988452,1
"BCL2","BCL2","596",0.287127881225753,-0.453964712234768,0,0.999999999345362,1
"RBM39","RBM39","9584",0.253764833787608,0.358707274427209,0,0.99999999948178,1
"CASP8","CASP8","841",0.337760716543402,-0.696645734716288,0,0.999999999546635,1
"HNRNPH1","HNRNPH1","3187",0.251254828414564,0.0393215161070903,0,0.999999999642787,1
"BPTF","BPTF","2186",0.273468157412979,-0.282346661618006,0,0.999999999716095,1
"MIAT","MIAT","440823",0.370547992896146,-0.868133854463222,0,0.999999999752702,1
"TTC14","TTC14","151613",0.320621965886397,-0.609066278239845,0,0.999999999833697,1
"PARP14","PARP14","54625",0.316384477115522,-0.630286358757322,0,0.999999999874733,1
"ARID1B","ARID1B","57492",0.276157290241375,-0.349623282991024,0,0.999999999933031,1
"AKAP9","AKAP9","10142",0.256418506803331,-0.356790846089956,0,0.99999999997292,1
"TRAF3IP3","TRAF3IP3","80342",0.237301321030375,-0.150954920774848,0,0.999999999986708,1
"PRPF38B","PRPF38B","55119",0.244798010533078,-0.290503154964991,0,0.999999999994208,1
"MDM4","MDM4","4194",0.277482363526316,-0.515813753331088,0,0.999999999995323,1
"TGOLN2","TGOLN2","10618",0.26953641561344,-0.463257501842851,0,0.999999999995797,1
"CFLAR","CFLAR","8837",0.235549766888728,-0.242224438039152,0,0.999999999996167,1
"LYZ","LYZ","4069",0.191668011735448,0.315613797685737,0,0.999999999998637,1
"WIPF1","WIPF1","7456",0.22900521234213,-0.211076531434999,0,0.999999999998652,1
"ZNF207","ZNF207","7756",0.27322909102099,-0.496884831108414,0,0.999999999998664,1
"LENG8","LENG8","114823",0.301706560249219,-0.632913457429583,0,0.99999999999871,1
"SMCHD1","SMCHD1","23347",0.233757155269206,-0.284052139042333,0,0.999999999998723,1
"GOLGB1","GOLGB1","2804",0.291193295900292,-0.683624390157052,0,0.99999999999883,1
"FNBP4","FNBP4","23360",0.292055827836235,-0.646199467387404,0,0.999999999999347,1
"ITGB1","ITGB1","3688",0.184793219584563,-0.126199702170864,0,0.999999999999632,1
"PTPRC","PTPRC","5788",0.207352668745278,1.72902174092347,0,0.999999999999788,1
"DDX5","DDX5","1655",0.209396359264687,1.70859477371843,0,0.999999999999816,1
"GABPB1-AS1","GABPB1-AS1","100129387",0.251630815957558,-0.588149203992083,0,0.999999999999821,1
"RBM25","RBM25","58517",0.22005560445656,-0.208064867069317,0,0.999999999999833,1
"SF1","SF1","7536",0.198541139902173,0.0356140765573103,0,0.999999999999849,1
"FOXP1","FOXP1","27086",0.241963670301714,-0.532794942263884,0,0.999999999999861,1
"TXNIP","TXNIP","10628",0.113472450207069,1.43698332878546,0,0.999999999999919,1
"AKNA","AKNA","80709",0.254580323824796,-0.483783513126362,0,0.999999999999925,1
"PRPF4B","PRPF4B","8899",0.262949112377159,-0.586860907537052,0,0.99999999999993,1
"IKZF3","IKZF3","22806",0.211042478821267,-0.325949894207561,0,0.999999999999968,1
"PRRC2C","PRRC2C","23215",0.165378510611724,0.30611046491463,0,0.999999999999972,1
"MYO1F","MYO1F","4542",0.234363863842588,-0.471771268587381,0,0.999999999999991,1
"SRSF7","SRSF7","6432",0.146277470541886,0.427003382589098,0,0.999999999999992,1
"RBL2","RBL2","5934",0.251822172786178,-0.581055951930443,0,0.999999999999994,1
"HLA-DRA","HLA-DRA","3122",0.124361660217739,0.619664581889389,0,0.999999999999994,1
"SAMHD1","SAMHD1","25939",0.212184538209911,-0.423248333060278,0,0.999999999999994,1
"ZC3HAV1","ZC3HAV1","56829",0.230210878680246,-0.527396633063789,0,0.999999999999996,1
"LRRFIP1","LRRFIP1","9208",0.143408684270513,0.220054450280063,0,0.999999999999997,1
"SLFN12L","SLFN12L","100506736",0.316060137411069,-0.8596178983708,0,0.999999999999999,1
"HP1BP3","HP1BP3","50809",0.176407971755264,-0.215460565452274,0,0.999999999999999,1
"ITK","ITK","3702",0.284792922325847,-0.770435545342193,0,0.999999999999999,1
"ROCK1","ROCK1","6093",0.18771027356608,-0.280732128450419,0,1,1
"MAF","MAF","4094",0.234076551324248,-0.645478816062801,0,1,1
"BDP1","BDP1","55814",0.237510689826941,-0.628677640754109,0,1,1
