"","SYMBOL","ENTREZID","logFC","AveExpr","t","P.Value","adj.P.Val"
"GZMK","GZMK","3003",2.93975566889726,-0.566456600968762,42.0621907818913,0,0
"GZMH","GZMH","2999",1.71392375105696,-0.698688943218829,23.1424573272998,3.49307517421933e-114,2.79463479313418e-110
"GZMA","GZMA","3001",2.28208802997274,0.374611933260468,21.8922335264693,7.9023683188933e-103,4.21485984902039e-99
"CCL5","CCL5","6352",2.52409928200285,1.98655659785234,21.6972323833218,4.17045383328448e-101,1.66828579465963e-97
"NKG7","NKG7","4818",1.97907601716094,0.3278279726089,19.6562563645896,6.96936414348288e-84,2.23033591319739e-80
"CST7","CST7","8530",1.61062699189118,0.0190584588071029,16.4777619945336,4.39204195875106e-60,1.17128438969959e-56
"CD8A","CD8A","925",1.47130654519955,-0.259609564590406,15.110626350945,5.07611994428785e-51,1.160328503265e-47
"CCL4","CCL4","6351",1.6862049111013,-0.03600890213,14.1628028857421,3.65679252388456e-45,7.31404214683461e-42
"CD8B","CD8B","926",1.17411098843863,-0.513434995078888,10.8179082903879,2.41714431983122e-27,4.29741402906881e-24
"APOBEC3G","APOBEC3G","60489",1.18402989528772,-0.0130076306333579,9.45803049994598,2.14994665017387e-21,3.4401296349432e-18
"CD27","CD27","939",0.763690828920158,-0.622080083412833,3.6330371952152,1.4114370357225e-04,0.188203366738298
"IL32","IL32","9235",0.710733822494586,2.1529865205742,1.718708764698,0.0428577651593918,1
"COTL1","COTL1","23406",0.696473154423973,0.431437583309006,1.63562253558346,0.0509837679301394,1
"HCST","HCST","10870",0.683043211967522,0.948644643482471,1.4348833119788,0.0756844836583505,1
"HLA-DPB1","HLA-DPB1","3115",0.659782337831488,-0.115537824720252,1.20782267898595,0.113579940112075,1
"HLA-DRB1","HLA-DRB1","3123",0.660290715526567,0.27229385490804,1.10747325334469,0.134065389692251,1
"RARRES3","RARRES3",NA,0.645440901081149,-0.0287576899946838,0.954787885444157,0.169860426478546,1
"GIMAP7","GIMAP7","168537",0.641775057771527,0.136401845947755,0.8590762814479,0.195165221715426,1
"CXCR4","CXCR4","7852",0.622280897188818,0.11611524062503,0.526266226906101,0.29936069432931,1
"GZMB","GZMB","3002",0.607997026265734,-0.722567687631075,0.41964201809505,0.337380501152154,1
"GZMM","GZMM","3004",0.592514245784854,-0.408905810384673,0.135663439141281,0.446045798351281,1
"CD3D","CD3D","915",0.585298002277854,1.10843269242379,0.00515238364441045,0.497944585299267,1
"HLA-DPA1","HLA-DPA1","3113",0.575192281060054,-0.0730510543781178,0,0.561920480125676,1
