"","SYMBOL","ENTREZID","logFC","AveExpr","t","P.Value","adj.P.Val"
"FCGR2B","FCGR2B","2213",2.08804069490061,-0.832118434835248,77.7731708329639,0,0
"CCR2","CCR2","729230",1.20870461515911,-0.981216926776288,58.8463419650755,0,0
"VCAN","VCAN","1462",2.93074009301022,-0.407574700081051,75.7706755353511,0,0
"IER3","IER3","8870",2.12418242392163,-0.0586109292883313,40.8174503543261,0,0
"EMP1","EMP1","2012",1.48929000025924,-0.819056408118366,45.0746955706085,0,0
"CORO1A","CORO1A","11151",2.54111760194083,-0.436343851477378,70.2947372461009,0,0
"CLEC10A","CLEC10A","10462",1.24915291246215,-0.930161134702106,44.3248312144129,0,0
"CCL2","CCL2","6347",1.95648955235927,-0.86525572626452,57.458809707396,0,0
"LIMD2","LIMD2","80774",1.5474636753484,-0.88205038347477,61.9566999245843,0,0
"FPR3","FPR3","2359",2.08049052799124,-0.345270153717104,50.0318709798734,0,0
"FGL2","FGL2","10875",1.89261610132165,-0.0159234604307577,38.7463475211178,1.56124744085834e-321,6.94888508906338e-319
"RASSF2","RASSF2","9770",1.08258046943392,-0.905879977715167,33.6908231195328,5.38673222046388e-245,1.99796463167587e-242
"CRIP2","CRIP2","1397",1.05234313203622,-0.948613711364487,32.7976055263109,1.66823532936288e-232,5.7750599912922e-230
"FCN1","FCN1","2219",1.61871160492537,-0.494358712745173,30.3584465824361,5.3324880215936e-200,1.59749035385356e-197
"CLEC5A","CLEC5A","23601",1.40741975356681,-0.554759080455606,30.1551899463304,2.132079833205e-197,6.03882538939409e-195
"SOCS3","SOCS3","9021",1.48300585063584,-0.483522329897676,29.5519350854936,8.98965170622439e-190,2.50072846927792e-187
"MS4A6A","MS4A6A","64231",1.71560552961797,1.93036052879618,28.8392177731711,5.94583317779775e-181,1.59696878006437e-178
"C15orf48","C15orf48","84419",1.63122609153605,-0.286264071101511,28.7518004117159,6.9505338550817e-180,1.83517654905869e-177
"TMEM176B","TMEM176B","28959",1.49840536339377,-0.253934453216162,28.1886010455869,4.44325387727036e-173,1.13470506393635e-170
"TYMP","TYMP","1890",1.32220384669874,3.25350176297224,26.8072959849381,6.25843456681588e-157,1.45513274152026e-154
"ITGAM","ITGAM","3684",1.54096207316829,0.301035635031692,26.2451317107046,1.40274058068857e-150,2.99340996794062e-148
"MARCKS","MARCKS","4082",1.29763867273152,-0.538140352542253,25.6013130699781,1.82680301396384e-143,3.74446544099062e-141
