"","SYMBOL","ENTREZID","logFC","AveExpr","t","P.Value","adj.P.Val"
"MSMO1","MSMO1","6307",2.40654641464684,-0.388486833002436,43.6599063961923,0,0
"SQLE","SQLE","6713",1.45034579992192,-0.809727845442722,31.46328809972,1.97671947597644e-214,1.53966679983805e-210
"LDLR","LDLR","3949",1.43477992041028,-0.83305765407176,31.3624818790588,4.29297529668357e-213,2.22919897239122e-209
"INSIG1","INSIG1","3638",1.58594127020773,-0.612602268684954,27.1234324751929,1.47493443443705e-160,5.74413215491508e-157
"ACAT2","ACAT2","39",1.53300185700952,-0.568387746240208,26.6697985536328,2.29926660916682e-155,7.16359504752014e-152
"DHCR7","DHCR7","1717",1.05784250546695,-0.898993241101111,22.4747487373891,2.484733234577e-111,6.45119572137341e-108
"IDI1","IDI1","3422",1.56782948261851,-0.223275818168008,22.2696453424776,2.3032123068005e-109,5.12563447361974e-106
"FDFT1","FDFT1","2222",1.59684843401157,0.886655743002093,19.970614260254,1.64198267627384e-88,3.19735076637423e-85
"DHCR24","DHCR24","1718",1.37345900491532,-0.466726772112899,19.8917312529023,7.79432525316915e-88,1.34911109770966e-84
"FADS1","FADS1","3992",1.2547013183248,-0.65849864788933,19.1488123341437,1.36307472013068e-81,2.12339779901958e-78
"CYP51A1","CYP51A1","1595",1.16109595823314,-0.709484578698603,17.6557941179167,9.56098728041074e-70,1.35400963503853e-66
"FDPS","FDPS","2224",1.4423544795994,0.307438327591069,17.4868230925194,1.82871183352562e-68,2.37397274522185e-65
"ERG28","ERG28","11161",1.1366133488974,-0.605455083581245,16.1124327976664,1.73712436510225e-58,2.08160948919714e-55
"TUBA1A","TUBA1A","7846",1.47299937998143,1.38465438084838,14.6135449664816,1.62682520030815e-48,1.68951219802669e-45
"HMGCS1","HMGCS1","3157",1.04915862138116,-0.668194644300165,13.9890669754405,1.21567727590699e-44,1.18361378775494e-41
"INHBA","INHBA","3624",1.5211661546305,2.50530414504215,13.9670133788404,1.65419190731227e-44,1.51582361953591e-41
"HMGCR","HMGCR","3156",1.06150732133636,-0.570526201641894,13.0560596385316,3.66047336612648e-39,3.16793633875101e-36
"PCOLCE2","PCOLCE2","26577",1.30397261319596,1.652786728316,12.716811361475,2.91014353606104e-37,2.38601136867152e-34
"MVD","MVD","4597",0.879572468342093,-0.69135210357982,9.3045502140189,7.12811356873187e-21,5.55208765868525e-18
"MCEMP1","MCEMP1","199675",0.930165681313844,4.28496133601771,7.65172007275673,1.01838970963881e-14,7.55451185559685e-12
"AQP3","AQP3","360",0.991350775139304,1.7351259328611,7.18490995480933,3.43346395846493e-13,2.43120461568031e-10
"SREBF2","SREBF2","6721",0.76917020467634,-0.588713561084086,5.16542344661784,1.20641272099903e-07,8.17108581205343e-05
"MMAB","MMAB","326625",0.766823157766027,-0.504891704078532,4.9155279055626,4.44831256849521e-07,2.88732554966743e-04
"LILRA5","LILRA5","353514",0.790379996688601,-0.319718453312725,4.72542582077531,1.15287688122361e-06,7.18380642228058e-04
"MRC1","MRC1","4360",0.79184357308894,4.15338429614502,4.70381409299997,1.28187322226862e-06,7.68039271403868e-04
"SC5D","SC5D","6309",0.743596547951196,-0.532053031606944,4.30639132614374,8.32080860637749e-06,0.00480079838778328
"RGCC","RGCC","28984",0.819440233865926,2.95066284376834,4.22469583480332,1.19951379720815e-05,0.00649756942486143
"HBEGF","HBEGF","1839",0.841397906596062,0.925963889025261,4.22281099353882,1.20958732392465e-05,0.00649756942486143
"STARD4","STARD4","134429",0.708477216403318,-0.708313298234724,3.89807957070022,4.85747003841117e-05,0.0252232227527898
"ALOX5AP","ALOX5AP","241",0.744805155205661,4.74965155119764,3.84111876439808,6.13514353120133e-05,0.0308300857835659
"PARAL1","PARAL1","101929371",0.768653904888747,1.19234387221458,3.70923800376468,1.0411165022134e-04,0.050034889212014
"SLC25A1","SLC25A1","6576",0.763202826953215,0.121670246195008,3.70469993368172,1.05992511490336e-04,0.050034889212014
"THBS1","THBS1","7057",0.790174199969887,0.41880331969488,3.5119500146373,2.22711701341853e-04,0.0991257966715255
"ALAS1","ALAS1","211",0.774286895087188,1.40615861735984,3.4693740888,2.61167815572587e-04,0.113013117527493
"TUBA1B","TUBA1B","10376",0.714323639950821,4.53999881176379,3.06743240466343,0.0010804019637033,0.442907941857106
"TCF7L2","TCF7L2","6934",0.730927580342007,1.86061845017312,3.02602156787052,0.00123992376719599,0.495270062702027
"GPD1","GPD1","2819",0.745178598067872,1.31535247445513,2.94518044991817,0.00161495359780888,0.628943678666669
"PNPLA6","PNPLA6","10908",0.709529540601719,2.73781874867682,2.92659633002507,0.00171463074434977,0.651476042328799
"FBP1","FBP1","2203",0.702091917886713,4.63727956953287,2.74734258226334,0.00300564076346484,1
"CD69","CD69","969",0.706467178297801,-0.217807025689894,2.43212295598336,0.00750793571116008,1
"TMEM273","TMEM273","170371",0.711343639821267,0.681941458456155,2.42058290602791,0.00775049309297119,1
"ECSCR","ECSCR","641700",0.683745443041443,0.177383668829068,2.1396781282833,0.016194036209372,1
"GCA","GCA","25801",0.682276569318757,1.79617508851545,2.02428249755793,0.0214745509097682,1
"SLC2A3","SLC2A3","6515",0.698142417142,0.126260689388426,2.00273433950246,0.0226069722371551,1
"GLDN","GLDN","342035",0.674563567775808,0.526043024986631,1.72398968273445,0.0423595176960133,1
"HP","HP","3240",0.703830053007065,2.46339482662041,1.69327349190423,0.0452064116945814,1
"ITIH5","ITIH5","80760",0.680279943029432,0.847631327073819,1.68360900940063,0.0461333391866427,1
"PTPMT1","PTPMT1","114971",0.666268208587391,1.20632906842908,1.6549826113105,0.0489687490647831,1
"FFAR4","FFAR4","338557",0.664826984539726,1.29246427080184,1.57441990784229,0.0576999769657674,1
"IRS2","IRS2","8660",0.651903542174481,1.22099890386484,1.20804507116546,0.113519275073998,1
"ARL4A","ARL4A","10124",0.647801962234467,1.35482721927983,1.13836657519126,0.127487838754742,1
"RAC2","RAC2","5880",0.637115084490787,2.09752850174392,1.1031086670305,0.134993995424446,1
"CCND3","CCND3","896",0.63479379207558,1.65551676436903,1.04503709701729,0.148006724913542,1
"RHBDD2","RHBDD2","57414",0.631252781754884,1.40233925842057,0.948065970211492,0.171551393355275,1
"ARRDC4","ARRDC4","91947",0.631876823957659,0.716929687517521,0.856662344398401,0.195818858232966,1
"STXBP2","STXBP2","6813",0.627562765525831,3.70419058435558,0.805376389754472,0.210304146333839,1
