"","SYMBOL","ENTREZID","logFC","AveExpr","t","P.Value","adj.P.Val"
"CLSPN","CLSPN","63967",1.9720463737911,-0.931684850660451,86.4909461041741,0,0
"DTL","DTL","51514",1.27752335277855,-0.998775423502928,75.248561417754,0,0
"MCM6","MCM6","4175",2.3271045874449,-0.723584393478408,61.9111635679381,0,0
"MCM2","MCM2","4171",1.56353207462534,-0.916788772923136,54.5905132414554,0,0
"MAD2L1","MAD2L1","4085",1.33512634447518,-0.888167346043252,41.6167578354364,0,0
"CENPU","CENPU","79682",1.59821339340468,-0.861967439174118,49.1214751725361,0,0
"CENPK","CENPK","64105",1.51879347681866,-0.894162325230389,52.3584332825698,0,0
"TCF19","TCF19","6941",1.75674473648093,-0.910702659446774,68.642011791156,0,0
"MCM3","MCM3","4172",2.22309712478494,-0.525566024084242,46.6544895745635,0,0
"MCM7","MCM7","4176",2.43354333550096,-0.719707814607305,63.9682292044861,0,0
"MCM4","MCM4","4173",2.13465216510572,-0.659421368674765,49.6740753479368,0,0
"ATAD2","ATAD2","29028",1.94375076523592,-0.80446301076446,55.591551580093,0,0
"FAM111B","FAM111B","374393",1.64426533588067,-0.969802661225913,79.7892322934335,0,0
"FEN1","FEN1","2237",1.66406320668851,-0.768163409792821,41.8521206788473,0,0
"MCM10","MCM10","55388",0.908694998678254,-1.01206461617736,43.2844361738915,0,0
"ZWINT","ZWINT","11130",1.77184384474658,-0.780594165268483,49.1435448546201,0,0
"CDK1","CDK1","983",1.3690800222904,-0.910444657122915,49.1773640152384,0,0
"HELLS","HELLS","3070",1.71937218859482,-0.934741899044759,69.142369618748,0,0
"PCLAF","PCLAF","9768",2.34503112754921,-0.890122031480451,102.707531545971,0,0
"ORC6","ORC6","23594",1.41599696122833,-0.897781724200071,44.4258240217245,0,0
"GINS2","GINS2","51659",1.5516380313409,-0.960292005422401,71.1867053713856,0,0
"CDT1","CDT1","81620",1.76357882271823,-0.937596249155848,82.3186806818316,0,0
