"","SYMBOL","ENTREZID","logFC","AveExpr","t","P.Value","adj.P.Val"
"MCEMP1","MCEMP1","199675",0.9241676138366,4.28496133601771,20.1614505786229,3.70018750191395e-90,2.88207604524078e-86
"FABP4","FABP4","2167",0.897808581169049,5.88467426113454,14.2929609865254,1.66152823891971e-46,8.62776230196375e-43
"AQP3","AQP3","360",0.876282214806677,1.7351259328611,13.8110003546047,1.44210294680302e-43,5.61626992632436e-40
"HP","HP","3240",0.934191139502436,2.46339482662041,13.3397822743515,8.64219362390435e-41,2.69256184546364e-37
"STXBP2","STXBP2","6813",0.767388997803368,3.70419058435558,9.24803818809897,1.20957352794136e-20,3.05850869453459e-17
"ALOX5AP","ALOX5AP","241",0.728268937001299,4.74965155119764,9.23433974321921,1.37434592770202e-20,3.05850869453459e-17
"GPD1","GPD1","2819",0.766001096629161,1.31535247445513,8.92384530825067,2.36489770479237e-19,4.60504705565694e-16
"INHBA","INHBA","3624",0.753780914746052,2.50530414504215,6.75348801787005,7.33570140941340e-12,1.0388686959622e-08
"C1QA","C1QA","712",0.697811485401256,6.40413527947615,6.68878863930132,1.14300070479943e-11,1.48380541494713e-08
"CD52","CD52","1043",0.634331216394682,5.33148305463248,3.23840262225107,6.01596881106938e-04,0.669405443848849
"RETN","RETN","56729",0.640422449055839,3.28945287349087,2.17386451856079,0.0148611840615671,1
"LPL","LPL","4023",0.60468462667463,2.13007407027762,0.917978818455095,0.179318319282326,1
"QSOX1","QSOX1","5768",0.58507487147843,2.30684401256022,0.00633814027559603,0.497471483876996,1
"RGCC","RGCC","28984",0.578119986048516,2.95066284376834,0,0.629520406549437,1
"CCND3","CCND3","896",0.577336363668244,1.65551676436903,0,0.665983797215642,1
"RHBDD2","RHBDD2","57414",0.575392727439297,1.40233925842057,0,0.700402603503826,1
"PCOLCE2","PCOLCE2","26577",0.566508412798776,1.652786728316,0,0.809266258062348,1
"FBP1","FBP1","2203",0.570800099378528,4.63727956953287,0,0.81346676526347,1
"FOLR3","FOLR3","2352",0.561300570818069,1.2732416424689,0,0.884661099965599,1
"ETHE1","ETHE1","23474",0.520068686825272,1.53423659100769,0,0.999771560194977,1
"GYPC","GYPC","2995",0.522852156295929,2.70352011810794,0,0.999946047445188,1
"PNPLA6","PNPLA6","10908",0.520952435038856,2.73781874867682,0,0.999972354423094,1
"C1QB","C1QB","713",0.502043925096715,5.91472183652035,0,0.999983867895522,1
"TMEM273","TMEM273","170371",0.488318345722083,0.681941458456155,0,0.99999965212145,1
"ROGDI","ROGDI","79641",0.487317302663374,0.725588248824299,0,0.999999892169186,1
"FAM89A","FAM89A","375061",0.496512909104042,2.04916066050281,0,0.999999924927644,1
"C1QC","C1QC","714",0.479597989036363,4.66188879934688,0,0.999999958029951,1
"PARAL1","PARAL1","101929371",0.481553686338109,1.19234387221458,0,0.999999989149711,1
"HCAR2","HCAR2","338442",0.475097320017697,0.517320935936199,0,0.999999990633635,1
"PHLDA3","PHLDA3","23612",0.477967801189336,2.14592706750294,0,0.999999999797916,1
"S100A13","S100A13","6284",0.464387394259283,1.74670008357344,0,0.999999999890993,1
"PDLIM1","PDLIM1","9124",0.479088716340253,2.76665002733544,0,0.999999999896136,1
"EVL","EVL","51466",0.472943652418283,2.43940377913825,0,0.99999999989639,1
"TBC1D10C","TBC1D10C","374403",0.462698742252028,0.777361794499576,0,0.99999999997718,1
"S100A9","S100A9","6280",0.466201843918347,4.73033803456416,0,0.999999999996688,1
"IRS2","IRS2","8660",0.439014232047068,1.22099890386484,0,0.999999999999167,1
"MRC1","MRC1","4360",0.464247502122103,4.15338429614502,0,0.999999999999906,1
"ACKR3","ACKR3","57007",0.423598417918223,0.6123036391382,0,0.999999999999955,1
"SVIL","SVIL","6840",0.439349190424126,1.87850317751593,0,1,1
"VMO1","VMO1","284013",0.401010718160547,1.26682693871247,0,1,1
"FAM87B","FAM87B","400728",0.00106737137776723,-1.03501839833379,0,1,1
"NOC2L","NOC2L","26155",4.03739118408261e-04,-0.197745295900065,0,1,1
"KLHL17","KLHL17","339451",0.0047459075892142,-0.976039456248534,0,1,1
"ISG15","ISG15","9636",0.0984053068888904,2.6547796779511,0,1,1
"TTLL10-AS1","TTLL10-AS1","100506376",5.91192262800251e-04,-1.03851621156233,0,1,1
"TTLL10","TTLL10","254173",0.00471483510091804,-1.01084068675155,0,1,1
"SDF4","SDF4","51150",0.0388570530754991,0.910202975532861,0,1,1
"B3GALT6","B3GALT6","126792",0.00985787638170273,-0.458334635830457,0,1,1
"C1QTNF12","C1QTNF12","388581",0.00163716799025466,-1.03182903006206,0,1,1
"TAS1R3","TAS1R3","83756",9.20596692893627e-04,-1.03668842114475,0,1,1
"AURKAIP1","AURKAIP1","54998",0.072095110305232,1.59990389301222,0,1,1
"MRPL20","MRPL20","55052",0.128219411889479,1.47051073552724,0,1,1
"VWA1","VWA1","64856",6.08346575922333e-05,-1.03870409997079,0,1,1
"SSU72","SSU72","29101",0.131173696246362,1.72086316582386,0,1,1
"FNDC10","FNDC10","643988",0.0724079464404781,-0.610099701446144,0,1,1
"TMEM52","TMEM52","339456",4.95683261936941e-04,-1.02498702963999,0,1,1
"PRKCZ","PRKCZ","5590",0.016768528667856,-0.938492655870251,0,1,1
"PRKCZ-AS1","PRKCZ-AS1","100506504",0.00140044805735112,-1.03458720193524,0,1,1
"FAAP20","FAAP20","199990",0.0180473382378519,0.303484531467509,0,1,1
"RER1","RER1","11079",0.0751228468031078,1.6322079819627,0,1,1
"PEX10","PEX10","5192",0.0389088009118563,-0.597875177904174,0,1,1
"PANK4","PANK4","55229",0.0147362832402419,-0.773368660360843,0,1,1
"MMEL1","MMEL1","79258",0.00876762073718142,-0.959093430793908,0,1,1
"TTC34","TTC34","100287898",0.00344554777552464,-0.992053038125456,0,1,1
"PRDM16","PRDM16","63976",5.8006672372353e-04,-1.03872010382275,0,1,1
"TPRG1L","TPRG1L","127262",0.00923733745101867,-0.377943874136477,0,1,1
"WRAP73","WRAP73","49856",0.00150314575508041,-0.525565859143579,0,1,1
"C1orf174","C1orf174","339448",0.0548300206109217,-0.153629320235619,0,1,1
"LINC01134","LINC01134","100133612",0.00210634146145729,-1.01696602744453,0,1,1
"NPHP4","NPHP4","261734",0.00112592514042878,-0.923403130503004,0,1,1
"GPR153","GPR153","387509",0.068550535234398,-0.727306099341018,0,1,1
"THAP3","THAP3","90326",0.0193936435355132,-0.701511717368273,0,1,1
"CAMTA1","CAMTA1","23261",0.235580475989118,1.14452126802311,0,1,1
"VAMP3","VAMP3","9341",0.102775000540509,0.784514844017244,0,1,1
"PARK7","PARK7","11315",0.127653481518366,2.60435800293625,0,1,1
"SLC45A1","SLC45A1","50651",0.00532465886760586,-1.01331685421944,0,1,1
"H6PD","H6PD","9563",0.0953023035617258,0.0361930826492375,0,1,1
"SLC25A33","SLC25A33","84275",0.00128363035484527,-0.583351969006559,0,1,1
"LZIC","LZIC","84328",0.00651768816734982,0.0980999979113201,0,1,1
"RBP7","RBP7","116362",0.104838095636319,-0.168877987134819,0,1,1
"PGD","PGD","5226",0.174001376559669,1.82855399659699,0,1,1
"PEX14","PEX14","5195",0.0903626904082067,-0.217643390473904,0,1,1
"CASZ1","CASZ1","54897",0.00367832818600392,-0.874987705175909,0,1,1
"SRM","SRM","6723",0.122316156795677,0.529802554806387,0,1,1
"FBXO6","FBXO6","26270",0.0748158340898471,0.127806878370542,0,1,1
"AGTRAP","AGTRAP","57085",0.0735483154954851,0.847281818273267,0,1,1
"C1orf167","C1orf167","284498",8.67147372324295e-06,-1.03858592429521,0,1,1
"PLOD1","PLOD1","5351",0.0608011853954858,-0.16022554160722,0,1,1
"MIIP","MIIP","60672",0.101250336108711,0.514521502067661,0,1,1
"DHRS3","DHRS3","9249",0.115659814442137,0.527851568835599,0,1,1
"KAZN","KAZN","23254",0.0115493587880798,-0.554116754289951,0,1,1
"EFHD2","EFHD2","79180",0.0874657122928531,2.85592462742167,0,1,1
"CELA2A","CELA2A","63036",0.0114321281823049,-1.01675722527129,0,1,1
"CELA2B","CELA2B","51032",0.0758301650485975,-0.893797432432772,0,1,1
"CASP9","CASP9","842",0.0490905417882348,-0.660704389280102,0,1,1
"DNAJC16","DNAJC16","23341",0.00826505940796381,-0.654026698559048,0,1,1
"CLCNKA","CLCNKA","1187",0.00160976138315481,-1.03759159231106,0,1,1
"EPHA2","EPHA2","1969",6.43671660123801e-05,-1.01793386654881,0,1,1
