"","SYMBOL","ENTREZID","logFC","AveExpr","t","P.Value","adj.P.Val"
"CD48","CD48","962",1.80519582383584,-0.567801869687147,39.6810954346081,0,0
"SLAMF7","SLAMF7","57823",1.66619094667863,-0.922100041870386,60.7065183696895,0,0
"RGS1","RGS1","5996",1.87825764021031,-0.723838036251009,45.313914518781,0,0
"ARL4C","ARL4C","10123",1.75058967749596,-0.76407590254798,45.7406839852727,0,0
"SPP1","SPP1","6696",1.87852056908604,-0.940021519539852,56.1430260427871,0,0
"FNIP2","FNIP2","57600",1.86866596428407,-0.547936728306618,41.8234172512281,0,0
"BASP1","BASP1","10409",2.23728305945539,-0.745370089765501,62.1024059147011,0,0
"PLA2G7","PLA2G7","7941",2.84715595961926,-0.860955569383587,108.127215962112,0,0
"MARCKS","MARCKS","4082",2.8508571573004,-0.538140352542253,68.9939230121892,0,0
"SGK1","SGK1","6446",2.86763853714367,-0.0178640915760799,53.5967236607673,0,0
"SOD2","SOD2","6648",2.5283601539391,0.965060758479226,39.5459442507935,0,0
"ADAM8","ADAM8","101",1.17841866001317,-0.957492699265487,39.7612728512847,0,0
"PLXNC1","PLXNC1","10154",1.28398266762944,-0.93246781721779,43.5106571427362,0,0
"SDS","SDS","10993",2.65473471701692,-0.944202634753413,117.745388321914,0,0
"GPR183","GPR183","1880",1.89223126527261,-0.918551414595922,68.8935009569703,0,0
"C15orf48","C15orf48","84419",3.63576465131204,-0.286264071101511,71.0622736997214,0,0
"CCL3","CCL3","6348",2.30670516598531,-0.581330990455905,42.6600195799381,0,0
"IL4I1","IL4I1","259307",1.68302830223129,-0.769484501388001,44.8010541835386,0,0
"LGMN","LGMN","5641",2.04349405764646,-0.18277344467951,37.6168928388977,1.39895347112757e-303,5.0681156216803e-301
"FPR3","FPR3","2359",1.83486976291295,-0.345270153717104,35.4430511526927,2.09688118070844e-270,6.53304300661521e-268
"MMP9","MMP9","4318",1.0437382567137,-1.00155429435516,34.4780537662596,2.90668998810517e-256,8.70777242975044e-254
"BCAT1","BCAT1","586",1.30190841813805,-0.832253034109583,33.1172180391634,6.14811059286853e-237,1.74136848755829e-234
"CXCR4","CXCR4","7852",1.72830682758859,-0.441380368967494,31.7323134532425,5.11221225237521e-218,1.3055416797951e-215
"HIF1A","HIF1A","3091",1.70187404204561,-0.260686099257401,30.3971564802503,1.69643507588854e-200,4.00410085033207e-198
"EMP1","EMP1","2012",1.28319421223367,-0.819056408118366,29.4990314319927,4.12549293866435e-189,9.31404768094396e-187
"LILRB4","LILRB4","11006",1.64817718555511,-0.113939749193134,28.4557928917007,2.72211027732743e-176,5.65400452002756e-174
"ZFP36L1","ZFP36L1","677",1.76171649465419,0.0367372821571191,28.0067964645536,6.5659841510773e-171,1.32837533903224e-168
"CCL2","CCL2","6347",1.36676518554696,-0.86525572626452,27.7619857705061,5.22025138705508e-168,1.02938071022208e-165
"TNFRSF1B","TNFRSF1B","7133",1.60057506760207,-0.200996334034855,27.2720461470402,2.81449541110653e-162,5.1581422957903e-160
"LIMS1","LIMS1","3987",1.79764061311942,0.99240179271621,27.0251312355794,2.0004855973894e-159,3.62367030652698e-157
"A2M","A2M","2",1.29638365528309,-0.711557582374235,26.5371007914309,7.32467240757225e-154,1.31153731913978e-151
"SPHK1","SPHK1","8877",0.914273006932781,-0.986808048777475,26.4825660015106,3.02329477253082e-153,5.35191885982785e-151
"HM13","HM13","81502",1.63520863642691,0.345359973958296,26.0608716788413,1.58662098795796e-148,2.6017243947799e-146
"CTSL","CTSL","1514",1.63958496038596,2.82840022696058,25.9747966048437,1.42888524028374e-147,2.29476023434433e-145
"HAMP","HAMP","57817",0.914390814127045,-0.99626165071981,25.2527830698939,1.10303079404638e-139,1.70128848610441e-137
"NINJ1","NINJ1","4814",1.47738831034819,-0.299248142225764,24.7804839487277,1.22121400497852e-134,1.84699725918014e-132
"TTYH3","TTYH3","80727",1.38141638677005,-0.45143440254823,24.6964818686445,9.42681057118584e-134,1.39857957217079e-131
"RALA","RALA","5898",1.52073260971919,-0.0125245985073324,24.5869955776037,1.33924458077055e-132,1.949789913948e-130
"IER3","IER3","8870",1.64796217697235,-0.0586109292883313,23.8934824289498,2.05424061389661e-125,2.83194338790101e-123
"MAFB","MAFB","9935",1.6524074193864,0.128837140852484,23.2236805836272,1.16089382592064e-118,1.55900034656826e-116
"VEGFA","VEGFA","7422",1.1260075135686,-0.817676321171907,22.8517620555824,5.42112137233189e-115,7.0966578771585e-113
"SDC2","SDC2","6383",0.92574581561171,-0.969334963873705,22.627051137153,8.38196638905957e-113,1.08811893673975e-110
"CTSB","CTSB","1508",1.11759968839584,4.48337483317888,21.7458469299333,2.02633035196564e-104,2.56635562787974e-102
"SDSL","SDSL","113675",1.35113760518702,-0.228441113258386,21.1281994430008,9.78568500872889e-99,1.20985238941253e-96
"ABCA1","ABCA1","19",1.36952343706123,-0.262497396598836,21.0181023618901,9.70721681999233e-98,1.19070097340032e-95
"GADD45B","GADD45B","4616",1.53051237518081,0.224826622011509,20.0193670524285,6.25202412365945e-89,7.37833574230052e-87
"PHLDA1","PHLDA1","22822",1.15258343600048,-0.660675035275816,19.2234528944009,3.29424163165873e-82,3.77336001014557e-80
"TYMP","TYMP","1890",1.19195464229528,3.25350176297224,18.7080067221253,5.3621243624012e-78,5.88247699418915e-76
"CD84","CD84","8832",1.3158476562226,-0.00946368828362696,18.3975348477049,1.63059721864131e-75,1.75182368772375e-73
"KLF6","KLF6","1316",1.43587244227752,2.35499215680277,18.3759252420162,2.41915655714597e-75,2.58120690734383e-73
"PEA15","PEA15","8682",1.28053938044626,-0.106027638404246,18.2683538632174,1.7121956875034e-74,1.81446152516517e-72
"KCNN4","KCNN4","3783",0.855880456947899,-0.955631041543737,18.2025265550725,5.63946486249976e-74,5.89607943812224e-72
"ATP13A3","ATP13A3","79572",1.21718026177912,-0.286576575066687,17.6858665847826,5.6382439688936e-70,5.59443086289328e-68
"PIM3","PIM3","415116",1.23721823325514,-0.0886948530142517,17.2362949613793,1.38124390382015e-66,1.32821095887101e-64
"PRKCB","PRKCB","5579",0.905200224075925,-0.890256217692339,17.1412134755829,7.0168546704207e-66,6.70604675189041e-64
"SOCS3","SOCS3","9021",1.1883594730026,-0.483522329897676,16.8303393266445,1.34100860562924e-63,1.25091209931091e-61
"G0S2","G0S2","50486",1.15570849380461,-0.749537499311221,16.7779402824712,3.22060994334201e-63,2.98634891055844e-61
"ATF3","ATF3","467",1.03705045802894,-0.710790083102805,16.7087049546134,1.02077151997234e-62,9.3538698459583e-61
"HMGA1","HMGA1","3159",1.22618635178333,-0.0249189902411997,16.6551014116049,2.48552108724552e-62,2.26429517526963e-60
"METRNL","METRNL","284207",1.2806649941986,0.517341329157331,16.5274722579758,2.04531610402838e-61,1.85243803886942e-59
"GSDME","GSDME","1687",0.786022137958762,-0.978930885595229,16.2032459941336,4.02856756983113e-59,3.48650142237941e-57
"ITGAX","ITGAX","3687",1.31198462898716,0.440406083006656,16.185850062328,5.33332567196246e-59,4.59019598441056e-57
"SERPINB9","SERPINB9","5272",0.842674165436194,-0.950479586809197,16.157480548776,8.42236877644048e-59,7.20899235161483e-57
"LHFPL2","LHFPL2","10184",1.19001225500715,-0.169213416734519,16.0901299670668,2.48410049705118e-58,2.11460751601439e-56
"EMP3","EMP3","2014",1.08640747469298,3.12409602939197,15.2586201114318,1.08765858691253e-52,8.64466605455275e-51
"NPC2","NPC2","10577",1.01704555042553,3.46851453469863,15.0822641311169,1.56804126040559e-51,1.22134733772991e-49
"ATF5","ATF5","22809",1.06082965048871,-0.47968763122158,14.7874275599183,1.2686834008407e-49,9.78393565262199e-48
"RGS2","RGS2","5997",0.989993524515664,-0.740034094990775,14.689897455987,5.3259590694089e-49,4.08708327011093e-47
"PLEKHO1","PLEKHO1","51177",1.15282558075211,-0.140184930025427,14.414956964429,2.89115405169142e-47,2.17576801049512e-45
"FCN1","FCN1","2219",1.1532940536987,-0.494358712745173,14.1470956486458,1.31899997174632e-45,9.7844674094591e-44
"PTPRE","PTPRE","5791",1.10429882211281,-0.245629583919299,13.7873570315835,1.99807110003004e-43,1.44771867889619e-41
"NFKBIA","NFKBIA","4792",1.25763568553563,1.80140066709222,13.7533200855655,3.19199843405742e-43,2.30208109285864e-41
"NEAT1","NEAT1","283131",1.26183366901932,4.1568393321835,13.470635012579,1.4954233856296e-41,1.06373084480995e-39
"CCR5","CCR5","1234",0.784594925622459,-0.953431113137015,13.4426656173625,2.17881768458701e-41,1.54280099502257e-39
"CD36","CD36","948",0.998686337107506,-0.630503200023258,13.4324720409155,2.498680964526e-41,1.76128742377312e-39
"CLEC10A","CLEC10A","10462",0.818203923932189,-0.930161134702106,13.1935386622869,6.01842204148617e-40,4.13017526706042e-38
"SLC16A10","SLC16A10","117247",0.844074246696757,-0.891779275044372,13.1842268122673,6.80522668859704e-40,4.64964128749845e-38
"TMEM176B","TMEM176B","28959",1.07366334233013,-0.253934453216162,12.7831046965763,1.2485472619077e-37,8.27654010468007e-36
"SLC43A3","SLC43A3","29015",1.04899631534279,0.0116145654789973,11.6948441869807,7.81150364003973e-32,4.86750414818155e-30
"OTOA","OTOA","146183",0.804833220105379,-0.870406446984837,11.4813191837235,9.35073346623136e-31,5.80341537597419e-29
"SLC39A8","SLC39A8","64116",0.794556563927346,-0.905809503031587,11.3752302253352,3.15703002507174e-30,1.95159578295903e-28
"FOSB","FOSB","2354",1.16397035966066,0.497005369211809,11.3564773022489,3.9101106395725e-30,2.40757721514863e-28
"AQP9","AQP9","366",1.01076474149727,-0.184437094198337,10.9782107921915,2.71829862939605e-28,1.63496741500894e-26
"CHST11","CHST11","50515",0.935539629377296,-0.399309272978116,10.5589549881902,2.5396582013557e-26,1.46528872076738e-24
