"","SYMBOL","ENTREZID","logFC","AveExpr","t","P.Value","adj.P.Val"
"LYZ","LYZ","4069",1.7468010870412,7.29362504983569,36.9181256408532,1.0187940334299e-292,1.58707734527709e-288
"AZU1","AZU1","566",1.65192327161787,-0.54734453459595,36.0174258135842,5.40496003436461e-279,4.2099233707666e-275
"PLAC8","PLAC8","51316",1.80210925549105,0.960473757467087,24.7410887825398,3.1871671856742e-134,1.65498968061442e-130
"CFD","CFD","1675",1.58026791700684,3.33521210124161,23.355726521131,5.60150592288225e-120,2.18150648166649e-116
"HP","HP","3240",1.66626949511226,2.46339482662041,20.7472955905627,2.61052202512371e-95,8.13334242147544e-92
"SRGN","SRGN","5552",1.1492733359088,4.62385810386028,17.0503343846091,3.29045071961574e-65,6.40733016377176e-62
"CEACAM8","CEACAM8","1088",1.09153366365208,-0.405437935062938,14.6672343565606,7.42330882307997e-49,1.284892276066e-45
"CAMP","CAMP","820",1.10144479695707,0.0632073001105732,11.0968962689882,7.29252765612942e-29,1.03275450751985e-25
"PCOLCE2","PCOLCE2","26577",1.00499597716339,1.652786728316,10.0063531890227,7.71827785128765e-24,1.00196110306132e-20
"ITIH5","ITIH5","80760",0.96493092993897,0.847631327073819,9.03992998547733,8.25321292209008e-20,9.18346792145138e-17
"ACSM3","ACSM3","6296",0.893636238892656,0.0879127668006963,8.50154532422554,9.74028630074033e-18,1.01156119995289e-14
"MYB","MYB","4602",0.88338950678109,0.146252444399244,8.272070362025,6.82605159282654e-17,6.64601448206574e-14
"CSTA","CSTA","1475",0.826962497581015,2.35962960578432,7.1192719884951,5.53521211196992e-13,5.07220789883926e-10
"IGF1","IGF1","3479",0.835501401641351,0.06927780017495,5.70186355681174,5.9755495040481e-09,4.65435550870306e-06
"FABP4","FABP4","2167",0.804929385559931,5.88467426113454,5.04803533959524,2.24369136862158e-07,1.66439162573271e-04
"LRPAP1","LRPAP1","4043",0.73354939582919,3.22485641951091,5.01349218275683,2.68631643639272e-07,1.90215624755118e-04
"ALDH2","ALDH2","217",0.70613035042947,5.18127420245566,4.91190005978341,4.53137078312341e-07,3.06911713302158e-04
"SPARC","SPARC","6678",0.778146512274772,0.484568953290804,4.6302238517394,1.83327940955031e-06,0.00118995111008228
