"","SYMBOL","ENTREZID","logFC","AveExpr","t","P.Value","adj.P.Val"
"VCAN","VCAN","1462",2.34266581522369,-0.407574700081051,63.2400774306318,0,0
"FCN1","FCN1","2219",2.26076499399303,-0.494358712745173,54.8175633070965,0,0
"S100A8","S100A8","6279",1.72411804694019,2.72308530343676,26.6311161549965,6.31717378344606e-155,1.23011166498153e-151
"CD14","CD14","929",1.34531015582873,2.05924233213008,20.1721558903086,2.98795177096521e-90,2.909144543006e-87
"RETN","RETN","56729",1.43207613908483,3.28945287349087,20.1198579916113,8.48230062010861e-90,7.77278112117952e-87
"PLAC8","PLAC8","51316",1.22647064432529,0.960473757467087,15.7302153333503,7.46249571107047e-56,5.2841253721389e-53
"ITGAM","ITGAM","3684",1.09366555930697,0.301035635031692,15.5556406842911,1.13489742372696e-54,7.68670959426895e-52
"ANXA6","ANXA6","309",0.832611533189564,-0.819969595318432,14.6992945880345,4.64026020638583e-49,3.01191556229494e-46
"MS4A6A","MS4A6A","64231",1.07361444089317,1.93036052879618,13.8832163038675,5.30859916355997e-44,3.18066760653605e-41
"CLEC5A","CLEC5A","23601",0.884212258483983,-0.554759080455606,12.2212333548493,1.41908305377801e-34,7.89516993276921e-32
"IFITM3","IFITM3","10410",0.984496585605692,1.36645054936377,10.7342424586649,3.89087312480149e-27,1.89412567306742e-24
"CLEC11A","CLEC11A","6320",0.774980349352327,-0.816383467896532,10.581600265277,1.99644649633825e-26,9.42443743029009e-24
"S100A9","S100A9","6280",0.884580419820105,4.73033803456416,10.4992244877123,4.77978520214544e-26,2.18998511408887e-23
"CORO1A","CORO1A","11151",0.835810402570457,-0.436343851477378,10.0406653792931,5.45948689526003e-24,2.42993962441031e-21
"IL7R","IL7R","3575",0.973119165804646,0.760368493818853,9.63735382566321,2.97092777349757e-22,1.28558646820959e-19
"TMEM176B","TMEM176B","28959",0.837364829932359,-0.253934453216162,8.67596897309562,2.14206376333588e-18,7.58387938755597e-16
"TNFSF10","TNFSF10","8743",0.86444933526987,0.34364898196122,8.36588224248042,3.09877146261208e-17,1.04940569227328e-14
"ID3","ID3","3399",0.821148986385058,0.21813880779742,6.33208145768012,1.22486152371482e-10,3.66940246469798e-08
"SOCS3","SOCS3","9021",0.735413375218208,-0.483522329897676,5.51462308923938,1.76067094393288e-08,5.07920962307156e-06
"PMP22","PMP22","5376",0.734752385322393,-0.150354487510903,5.01804082965354,2.62354891004504e-07,7.43084453103301e-05
"IGFBP7","IGFBP7","3490",0.658042340019716,-0.81098419754612,4.31906919340017,7.8571966286245e-06,0.00200654768984775
"EREG","EREG","2069",0.670275725307682,-0.738271925381179,3.29090471880375,4.99850325918314e-04,0.119794898110085
"FPR1","FPR1","2357",0.688988497872274,0.460395016522175,3.14778674564116,8.23287668329277e-04,0.188605519076963
"CD44","CD44","960",0.637667369537739,3.81527549371811,2.47909047307207,0.00658836334148902,1
"MPEG1","MPEG1","219972",0.652293231120332,0.127513905520214,2.12195242299364,0.0169245671376868,1
"AQP9","AQP9","366",0.641783318405062,-0.184437094198337,1.92514069673922,0.027110155218677,1
"ANPEP","ANPEP","290",0.646563282326788,0.362370539225999,1.87031196232996,0.0307246603862498,1
"BLVRB","BLVRB","645",0.630310987548535,1.38225612598236,1.36818680845462,0.0856314446570969,1
"FOS","FOS","2353",0.631012337269601,3.62414066788568,1.14120735811048,0.126895946300389,1
"JUNB","JUNB","3726",0.617316977868989,2.41476124141281,0.785571151689888,0.216062194639216,1
"MRC1","MRC1","4360",0.586400696816358,4.15338429614502,0.0531315908577981,0.478813690752843,1
"PTAFR","PTAFR","5724",0.577305357444234,0.961124056015366,0,0.594502425577949,1
"METTL9","METTL9","51108",0.570458405310579,-0.0509150369666693,0,0.691284044712745,1
"MNDA","MNDA","4332",0.556762082578215,3.18551457148056,0,0.843744611988381,1
"RNASE6","RNASE6","6039",0.561645524679026,-0.693905376741877,0,0.866698145070315,1
"ITGB2","ITGB2","3689",0.556972927963153,3.26850483800899,0,0.879022713025539,1
"ID2","ID2","3398",0.52508328042407,1.24445345818867,0,0.933146737467438,1
"FN1","FN1","2335",0.49564355769122,2.40497261740019,0,0.939388067051897,1
"FGL2","FGL2","10875",0.533597654833825,-0.0159234604307577,0,0.954982329946059,1
"APOE","APOE","348",0.525142143208537,5.79011134211833,0,0.955558089333657,1
"ASGR1","ASGR1","432",0.528295849069239,0.425777477710826,0,0.958907295795555,1
"TMEM176A","TMEM176A","55365",0.539380110555979,-0.518364408893127,0,0.967947352713265,1
"IFITM2","IFITM2","10581",0.522099605725843,0.13453745706723,0,0.978764225398234,1
"FCGR2A","FCGR2A","2212",0.524717565972729,2.4105160334985,0,0.982283955808277,1
"CXCL3","CXCL3","2921",0.488412689698838,0.811634131823441,0,0.984458190340356,1
"MCEMP1","MCEMP1","199675",0.52494883589269,4.28496133601771,0,0.984665088301585,1
"TREM2","TREM2","54209",0.491347666883881,0.845526239317666,0,0.990996631965343,1
"TNFSF13B","TNFSF13B","10673",0.509576952189223,1.52931295654212,0,0.991661885137456,1
"MARCO","MARCO","8685",0.513074653168142,5.12608570999528,0,0.996279795015361,1
"RAB13","RAB13","5872",0.48423257393616,1.29526216355545,0,0.998579992150546,1
"GPCPD1","GPCPD1","56261",0.480842062542228,2.28636574302198,0,0.999871906551896,1
"CD55","CD55","1604",0.464880766009942,0.963063026209539,0,0.999890818368308,1
"FPR3","FPR3","2359",0.482547612546012,-0.345270153717104,0,0.999932155765159,1
"CXCL2","CXCL2","2920",0.439840667902758,-0.159456298320528,0,0.999961808303528,1
"CTSA","CTSA","5476",0.460695474029485,1.88778674495615,0,0.999962847615351,1
"TYMP","TYMP","1890",0.48670808198336,3.25350176297224,0,0.999965395532741,1
"IER3","IER3","8870",0.449876105752202,-0.0586109292883313,0,0.999966913360729,1
"CCR1","CCR1","1230",0.453807221529259,0.0539430801389322,0,0.999988996524754,1
"RGCC","RGCC","28984",0.437660349191136,2.95066284376834,0,0.999991898158233,1
"ALOX5AP","ALOX5AP","241",0.467081025261368,4.74965155119764,0,0.999997907375314,1
"S100P","S100P","6286",0.465309948597546,-0.599650327679058,0,0.999999064738895,1
"BASP1","BASP1","10409",0.488207601193938,-0.745370089765501,0,0.999999114482629,1
"CALM1","CALM1","801",0.482938250152292,4.27257228083545,0,0.999999507750804,1
"APP","APP","351",0.447548783603498,-0.231778301224358,0,0.999999527209676,1
