"","SYMBOL","ENTREZID","logFC","AveExpr","t","P.Value","adj.P.Val"
"CD163","CD163","9332",0.589806185910362,1.95933422360683,0.152392178843955,0.439439276748556,1
"ACVRL1","ACVRL1","94",0.587991121373162,0.860221360860201,0.112699086466173,0.455134904203157,1
"TCF7L2","TCF7L2","6934",0.585421711428648,1.86061845017312,0.0173148301320441,0.493092779458943,1
"HOXB6","HOXB6","3216",0.583675171805348,-0.345987060408116,0,0.522362819869941,1
"TREM1","TREM1","54210",0.582372369195697,3.1833746773393,0,0.545409152006774,1
"PHLDA3","PHLDA3","23612",0.581012401898458,2.14592706750294,0,0.562225276420004,1
"LDHB","LDHB","3945",0.565824069919705,2.04387007743134,0,0.732836364681556,1
"LY6E","LY6E","4061",0.571192409913494,4.20473994558309,0,0.74501415927993,1
"S100A13","S100A13","6284",0.563212561325558,1.74670008357344,0,0.781399624516751,1
"LSAMP","LSAMP","4045",0.56316498601516,0.124373674232501,0,0.794550231828387,1
"AOC3","AOC3","8639",0.560357994655277,-0.0766594339501822,0,0.818410876053392,1
"BSG","BSG","682",0.562808592844947,2.72381932809738,0,0.818924005390109,1
"TNNI2","TNNI2","7136",0.547653803146675,1.08762316803056,0,0.899278907641586,1
"ITGB5","ITGB5","3693",0.54969106099371,0.1661054475212,0,0.910734795779969,1
"GCA","GCA","25801",0.548442027183857,1.79617508851545,0,0.916464064451981,1
"FAM3B","FAM3B","54097",0.548638371713032,0.14303972600452,0,0.917355509970099,1
"KCNAB1","KCNAB1","7881",0.547216328223196,-0.189283642393239,0,0.939733550921077,1
"SELPLG","SELPLG","6404",0.540565470124954,1.64524644055308,0,0.948298483219039,1
"HCAR2","HCAR2","338442",0.53787046130052,0.517320935936199,0,0.949001140966124,1
"ABCG1","ABCG1","9619",0.539517972758407,2.47165406889402,0,0.952986191211978,1
"STAC","STAC","6769",0.536499727350368,0.656846984614798,0,0.964360377974045,1
"ACSM3","ACSM3","6296",0.534360997450101,0.0879127668006963,0,0.970070692507912,1
"CD101","CD101","9398",0.534294333517986,-0.0693089968259053,0,0.97706647889202,1
"CARD16","CARD16","114769",0.527947771678748,2.46669451867807,0,0.991640584490281,1
"RAC2","RAC2","5880",0.515731153991773,2.09752850174392,0,0.996129797628896,1
"ABHD5","ABHD5","51099",0.505002233876184,2.16266122144006,0,0.997597367967942,1
"CD4","CD4","920",0.505516901504632,1.61092079316412,0,0.99832591328835,1
"GABARAPL1","GABARAPL1","23710",0.500507103882673,0.981441288205436,0,0.998408134033715,1
"C2","C2","717",0.473667583750561,1.18577089078156,0,0.998851952923181,1
"NUPR1","NUPR1","26471",0.457207378070128,2.39280723362198,0,0.998907560792101,1
"SPN","SPN","6693",0.505137893512936,2.02188821097564,0,0.998965974227671,1
"RASAL2","RASAL2","9462",0.494347124881033,0.966017928389534,0,0.999249854568361,1
"VMO1","VMO1","284013",0.479744149245951,1.26682693871247,0,0.99927162805139,1
"JPT1","JPT1","51155",0.511263875526537,2.84366338204324,0,0.99927331762305,1
"HBEGF","HBEGF","1839",0.473521652130443,0.925963889025261,0,0.999577206656471,1
"CFD","CFD","1675",0.479597113037461,3.33521210124161,0,0.999578586721321,1
"RETN","RETN","56729",0.458540564042823,3.28945287349087,0,0.999611420740963,1
"TBC1D10C","TBC1D10C","374403",0.488015528061716,0.777361794499576,0,0.99980157253852,1
"CACNB3","CACNB3","784",0.500106731452932,-0.268179950543461,0,0.999826795416205,1
"BHLHE41","BHLHE41","79365",0.468027883089976,1.00505843771665,0,0.999916576419558,1
"ALOX5","ALOX5","240",0.504707549702555,3.0137401743992,0,0.999932120221888,1
"CLEC4A","CLEC4A","50856",0.476597468321267,0.341267146890918,0,0.99994927198125,1
"MME","MME","4311",0.468042664513257,1.19109061024095,0,0.999954004289523,1
"ALDH2","ALDH2","217",0.513233363624222,5.18127420245566,0,0.99995679565283,1
"SECTM1","SECTM1","6398",0.466770177234279,0.545675418540935,0,0.999978731695885,1
"COLEC12","COLEC12","81035",0.455671018845534,1.06263979782835,0,0.999978802245061,1
